subID,alpha,theta,gamma,w,nll
183,0.76,0.28,1.0,0.6,305.91952757439844
184,0.02,0.59,0.1,0.43,315.00560423419984
185,0.1,0.88,1.0,1.0,273.37505147931205
186,0.01,0.64,0.0,0.98,262.8770948197149
187,0.0,0.54,0.0,0.53,291.30989601717664
188,0.0,1.39,0.0,0.52,288.8912212260741
189,0.32,0.31,1.0,0.73,256.3985108785025
190,0.27,0.25,0.68,0.83,255.47403103318123
191,0.08,0.88,0.85,0.87,270.672743190325
192,0.06,0.15,0.1,0.53,264.3443988062889
193,0.32,0.71,0.95,0.48,295.2904731532511
194,0.0,0.47,0.0,0.74,294.19370310042075
195,0.52,0.2,0.99,0.0,260.8207048971152
196,0.01,1.49,0.02,0.57,226.61530148441082
197,0.0,1.1,0.0,0.47,308.78135877949205
198,0.09,0.72,0.99,-0.12,315.7541696980194
199,0.0,1.18,0.0,0.14,269.3402810344812
200,0.08,0.95,0.84,1.0,236.65416725012773
201,0.7,0.0,1.0,0.72,316.37867164303816
202,0.16,0.77,0.95,0.16,285.90453682496843
203,0.02,0.92,0.1,0.84,241.94016845191305
204,0.09,0.44,0.81,0.53,312.88101296662217
205,0.01,0.96,0.02,0.3,291.0778455233423
206,0.16,0.48,0.96,-0.2,300.4860669265464
207,0.02,1.14,0.0,0.89,253.38838838573207
208,0.08,0.48,0.0,0.51,307.70245932710907
209,0.03,0.56,0.0,0.66,304.50654653309596
210,0.01,0.57,0.0,0.39,316.9473435723949
211,0.08,1.5,0.92,-0.94,262.25452368043494
212,0.11,0.28,0.72,-0.33,321.7691160667113
213,0.1,0.0,0.98,0.57,281.1752745247449
214,0.28,0.1,1.0,0.35,284.9810927846313
215,0.08,1.08,0.85,0.29,307.8907871031778
216,0.0,0.65,0.0,0.15,314.7700743432315
217,0.01,0.52,0.02,0.23,310.9924222917286
218,0.0,1.0,0.0,0.28,321.0879240617861
219,0.03,0.9,0.06,0.37,257.51709717397017
220,0.4,0.16,1.0,-0.32,279.1953237745473
221,0.58,0.28,1.0,0.96,253.72941960263518
222,0.08,0.78,0.0,1.0,222.88089995677726
223,0.01,0.76,0.02,0.51,296.7793589070408
224,0.08,0.6,0.88,0.0,304.7253266450371
225,0.52,0.24,1.0,0.41,276.5263633495038
226,0.08,0.64,0.69,1.0,257.1485743305498
227,0.01,0.68,0.0,0.19,316.5587309462673
228,0.01,1.04,0.02,0.56,224.89524376623118
229,0.27,0.21,1.0,0.75,264.40814901113134
230,0.32,0.29,0.87,0.25,351.82124995614925
231,0.18,0.65,1.0,1.0,261.24837935971783
232,0.01,1.08,0.02,0.48,268.2597274101503
233,0.09,0.61,0.6,0.08,337.0763946551225
234,0.08,0.52,0.79,0.67,290.48475350133765
235,0.0,1.29,0.0,-0.38,314.01466149268043
236,0.0,1.13,0.0,-0.51,289.4432402554775
237,0.02,1.49,0.1,1.0,176.2707870133719
238,0.11,0.52,0.93,1.0,268.6758523802581
239,0.1,0.87,0.77,0.15,306.71850591916825
240,0.29,0.23,0.96,0.35,297.8885852290059
241,0.0,0.57,0.0,0.23,328.24823175124897
242,0.15,0.76,0.99,-0.36,345.0522848095694
243,0.08,0.68,0.88,-0.08,269.9259223449231
244,0.02,1.28,0.0,0.64,283.5639623734099
245,0.2,0.3,1.0,0.99,243.10759813783432
246,0.1,0.63,0.78,0.49,304.687671929402
247,0.09,0.46,0.99,-0.12,274.7784952241854
248,0.04,0.17,0.0,0.45,281.98287552173485
249,0.08,0.68,0.97,0.28,287.86554151995824
250,0.08,1.01,0.68,-0.02,239.5154842275599
