subID,alpha,theta,gamma,w,nll
86,0.36,1.09,0.0,0.16,252.84001972361276
94,0.43,1.47,0.61,0.52,303.1105740753449
68,0.94,0.9,0.97,-0.08,228.6140886439862
48,0.03,1.4,0.1,0.32,151.503661296247
96,0.83,0.81,0.0,-0.15,401.52963100470265
60,1.0,1.47,1.0,-0.32,201.8993137382402
58,0.13,1.5,0.0,-0.52,483.33729554803654
92,0.03,1.5,0.0,-0.7,326.0258953463205
97,0.19,0.93,0.0,-0.72,290.87237966555006
87,0.6,1.5,0.72,0.64,224.55211356393278
44,0.26,1.05,0.81,-0.29,299.46057545179326
90,0.56,1.5,1.0,0.28,204.6570882219126
54,0.96,1.12,0.47,-0.27,382.373312986256
50,0.03,0.6,0.1,0.1,323.74273017252995
70,0.6,0.93,0.76,0.68,264.14562416368074
66,1.0,1.5,0.07,-0.32,337.3491898088562
42,0.52,0.94,0.73,1.0,179.99964756010195
88,1.0,1.42,0.0,-0.1,332.089539198382
40,0.0,0.82,0.0,0.06,382.29679821283855
74,0.17,1.5,1.0,0.29,244.66410443979103
64,0.44,1.5,0.68,-0.26,160.39519093397845
45,0.08,1.5,0.0,-0.72,470.4368241866154
38,0.29,0.23,0.0,0.44,451.80764217041144
84,0.11,0.67,0.0,1.0,457.7448537884897
65,1.0,1.04,0.6,0.32,309.0064856214713
72,0.18,1.29,0.55,0.49,297.5186164932592
69,0.1,0.75,0.88,-0.15,319.12251704516103
80,0.24,1.1,0.38,0.08,343.75620652207823
82,0.02,0.86,0.0,-0.17,464.5527968344885
81,0.04,1.5,0.0,0.09,390.5875720505565
61,0.06,0.74,0.1,-0.32,281.58582887865
67,1.0,1.5,0.69,-0.26,237.15396548025637
89,0.15,1.32,0.62,1.0,398.14518519296576
76,0.05,1.47,0.0,0.08,408.4331312013623
59,0.21,1.38,0.02,0.52,401.01004374737374
43,1.0,1.5,0.83,0.19,261.43911023416166
93,0.02,1.13,0.1,-0.44,279.4959539305297
55,0.22,1.5,0.97,0.82,195.69611200734045
85,0.44,1.12,0.45,-0.44,393.2814961482105
52,0.22,0.85,0.64,-0.1,432.571323028787
78,0.56,1.32,0.67,0.56,312.33183480563457
51,0.32,1.29,0.72,0.32,249.44085669809573
49,0.35,0.94,0.98,0.32,270.02552355282694
56,0.99,1.2,0.58,-1.0,420.11723166599785
46,0.09,1.5,0.0,-1.0,606.405079283634
79,0.14,0.83,0.67,0.35,319.0723007231337
62,0.23,0.55,0.0,0.4,571.4216617817908
77,0.03,1.5,0.0,1.0,358.97216891274115
63,0.16,1.14,0.0,-0.36,255.22083579539412
73,0.15,0.64,0.1,0.17,310.8678783549607
57,0.19,1.5,0.0,-0.48,423.8569961400057
83,0.11,0.94,0.0,-0.08,333.21643854339175
71,0.32,1.49,0.88,0.44,206.9636175067213
91,0.07,0.59,0.1,0.27,372.5590676872576
39,0.4,1.5,0.56,0.68,286.38885528994786
75,0.11,0.76,0.72,0.6,363.1306147512274
95,0.45,1.12,0.62,0.88,325.05409621170384
53,0.18,0.89,0.77,0.5,227.73223329453714
47,1.0,0.82,0.64,-0.34,319.6019426704735
41,1.0,1.5,0.99,0.3,238.9208601065078
108,0.34,1.38,0.03,1.0,174.86329070734567
114,0.05,0.72,0.1,0.3,311.3499772364752
161,0.04,0.65,0.06,0.12,359.12287103712555
146,1.0,0.83,0.63,-0.12,317.26698870447376
138,0.52,1.28,0.72,-0.64,364.86197169486957
102,0.15,1.05,0.24,-0.47,384.5015421459499
167,0.88,1.5,0.8,0.14,224.41615282700963
98,0.17,1.12,0.62,0.19,279.71708367337385
100,0.25,0.6,0.92,-0.13,213.2655804221019
120,0.77,1.35,0.14,-0.35,284.070739571061
104,1.0,1.32,0.48,-0.32,216.54750437317978
165,0.28,0.81,0.0,-0.46,250.92132469775171
168,0.23,0.67,0.07,-0.08,313.1337735168657
163,0.7,1.5,1.0,0.36,166.48853352542403
124,0.0,1.46,0.0,-0.68,315.1547365894142
103,0.13,1.3,0.88,-0.9,276.1404640251497
154,0.8,1.5,0.83,1.0,205.90543467135063
115,0.16,1.11,0.88,0.68,360.81037244733494
116,0.82,1.5,1.0,0.15,102.32831897175872
132,0.93,1.42,0.86,0.47,218.15827239129376
112,1.0,1.28,0.0,-0.48,215.1606711001058
128,0.33,0.75,0.4,0.26,254.575449767674
109,0.32,0.75,0.08,-1.0,204.21687966667704
159,0.64,0.58,0.01,-0.03,281.4997942494799
106,1.0,1.21,0.56,-1.0,341.8134504001463
113,0.56,1.28,0.59,1.0,343.9973324262306
