subID,alpha,theta,gamma,w,nll
210,0.0,0.59,0.0,0.4,313.52859325712626
211,0.08,1.5,0.78,-0.96,187.12738662863077
212,0.0,0.48,0.0,-0.19,320.1832009192059
213,0.08,0.0,0.0,0.64,250.09333735669304
214,0.18,0.19,1.0,0.47,285.3804534823916
215,0.16,0.73,1.0,0.28,305.97250540024856
216,0.1,0.49,0.48,-0.17,314.61589449260373
217,0.0,0.6,0.0,0.16,333.52816573897167
218,0.18,0.6,1.0,0.26,332.4015212319248
219,0.08,0.78,0.02,0.48,283.72063310561566
220,0.39,0.17,1.0,0.0,288.1949669046703
221,0.1,0.74,0.0,1.0,206.52436896011875
222,0.08,1.29,0.32,1.0,191.16472480855296
223,0.09,0.72,0.92,0.43,313.79596673028465
224,0.58,0.44,1.0,0.03,342.08412779337993
225,0.6,0.36,0.88,0.4,290.0596573784608
226,0.13,0.81,0.68,0.66,268.51938432781157
227,0.0,1.0,0.0,0.3,293.8123330734543
228,0.0,1.01,0.0,0.5,232.46272144453465
229,0.56,0.24,1.0,0.6,294.24300599718686
230,0.16,0.52,1.0,0.32,387.2611289963424
231,0.44,0.72,0.88,0.68,281.50307782192476
232,0.38,0.94,0.82,0.56,248.70613080190185
233,0.08,0.67,1.0,0.22,339.62310062552007
234,0.03,0.76,0.0,0.73,281.3283701731139
235,0.17,0.86,1.0,-0.06,311.9935205281568
236,0.0,1.13,0.0,-0.55,319.4818501655897
237,0.08,1.5,0.48,1.0,201.7929710621929
238,0.03,0.95,0.0,0.84,224.79335769150373
239,0.44,0.4,0.96,0.15,291.5438726820196
240,0.4,0.12,1.0,0.51,293.5102749981754
241,0.01,0.6,0.0,0.22,323.13937078697
242,0.08,1.06,0.36,-0.4,250.4935970584557
243,0.11,0.78,0.68,0.04,267.30372769624705
244,0.03,1.26,0.1,0.71,243.7095951104315
245,0.72,0.2,0.99,0.94,229.47537117535535
246,0.29,0.45,0.99,0.23,286.8846846466427
247,0.4,0.35,1.0,0.2,282.07471269079167
248,0.0,0.6,0.0,0.26,310.65221080600395
249,0.2,0.71,0.88,0.19,301.38904799333665
250,0.39,0.64,1.0,0.0,273.1321376112464
