trial,predatorType,subID,sim_playerStep,sim_attacks,k
18,1,9,"[5, 5, 1, 8, 5, 4, 5, 4, 2, 5]","[1, 1, 1, 1, 1, 0, 0, 0, 0, 1]",1
18,1,10,"[6, 6, 6, 4, 6, 5, 5, 6, 5, 6]","[0, 0, 1, 1, 1, 1, 1, 1, 0, 1]",1
18,1,11,"[7, 6, 7, 6, 8, 7, 8, 7, 6, 7]","[0, 1, 0, 0, 1, 1, 1, 1, 1, 1]",1
18,1,12,"[3, 8, 4, 4, 3, 6, 4, 3, 6, 6]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,13,"[4, 4, 4, 4, 3, 4, 4, 3, 3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,14,"[6, 6, 1, 3, 3, 2, 4, 4, 5, 2]","[1, 1, 0, 1, 1, 0, 0, 1, 1, 0]",1
18,1,15,"[2, 6, 3, 4, 2, 2, 1, 6, 3, 4]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 1]",1
18,1,16,"[3, 3, 5, 5, 5, 3, 4, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
18,1,17,"[3, 4, 2, 2, 3, 6, 2, 4, 6, 3]","[1, 0, 0, 1, 1, 1, 0, 1, 1, 0]",1
18,1,18,"[6, 2, 3, 6, 4, 8, 5, 4, 4, 4]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
18,1,19,"[3, 5, 6, 7, 5, 7, 3, 5, 6, 6]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
18,1,20,"[5, 7, 6, 5, 2, 5, 5, 3, 7, 4]","[1, 1, 0, 0, 0, 0, 1, 0, 0, 0]",1
18,1,21,"[6, 8, 7, 7, 8, 7, 7, 7, 7, 5]","[0, 0, 1, 1, 0, 1, 1, 1, 1, 0]",1
18,1,22,"[4, 2, 5, 6, 3, 1, 2, 3, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
18,1,23,"[6, 5, 4, 2, 5, 5, 5, 5, 5, 5]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",1
18,1,24,"[6, 7, 6, 8, 7, 8, 8, 6, 8, 6]","[0, 1, 1, 0, 0, 0, 1, 0, 1, 0]",1
18,1,25,"[1, 3, 2, 3, 5, 3, 4, 6, 4, 4]","[1, 0, 0, 1, 1, 0, 1, 1, 0, 1]",1
18,1,26,"[3, 2, 1, 3, 5, 2, 2, 3, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,27,"[3, 1, 3, 3, 4, 3, 2, 1, 2, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,28,"[5, 6, 7, 6, 5, 5, 5, 6, 6, 6]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1]",1
18,1,29,"[5, 6, 5, 4, 4, 5, 5, 8, 5, 7]","[0, 1, 1, 0, 0, 1, 0, 0, 1, 0]",1
18,1,30,"[4, 7, 8, 5, 4, 5, 4, 4, 4, 5]","[0, 0, 1, 0, 0, 1, 1, 0, 0, 1]",1
18,1,31,"[4, 3, 4, 5, 4, 4, 4, 4, 7, 5]","[0, 1, 0, 1, 1, 1, 0, 1, 0, 0]",1
18,1,32,"[5, 5, 5, 3, 5, 2, 3, 4, 5, 4]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
18,1,33,"[3, 3, 1, 4, 3, 3, 3, 3, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
18,1,34,"[2, 4, 4, 1, 4, 1, 1, 4, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,35,"[3, 3, 3, 3, 3, 3, 2, 3, 2, 3]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
18,1,36,"[7, 3, 7, 6, 6, 8, 7, 5, 7, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,37,"[4, 4, 4, 1, 4, 1, 4, 3, 1, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,38,"[5, 2, 8, 2, 3, 3, 1, 8, 4, 3]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",1
18,1,39,"[4, 4, 4, 4, 7, 7, 3, 3, 7, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
18,1,40,"[4, 6, 5, 4, 7, 5, 5, 5, 5, 5]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1
18,1,41,"[3, 5, 4, 4, 5, 6, 5, 3, 4, 4]","[1, 0, 1, 0, 0, 1, 1, 0, 1, 1]",1
18,1,42,"[2, 8, 3, 3, 1, 3, 3, 3, 4, 3]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
18,1,43,"[3, 3, 3, 1, 4, 3, 3, 2, 1, 3]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1
18,1,44,"[3, 3, 3, 4, 3, 3, 4, 3, 3, 2]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",1
18,1,45,"[6, 4, 6, 4, 6, 6, 6, 4, 6, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,46,"[1, 1, 2, 2, 1, 1, 2, 2, 1, 5]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",1
18,1,47,"[2, 2, 3, 3, 2, 2, 3, 3, 3, 3]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",1
18,1,48,"[8, 6, 7, 6, 7, 9, 7, 4, 6, 7]","[0, 0, 1, 1, 0, 0, 1, 0, 0, 0]",1
18,1,49,"[4, 3, 3, 3, 3, 4, 5, 3, 3, 3]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1
18,1,50,"[7, 5, 5, 1, 4, 5, 4, 4, 5, 6]","[0, 1, 1, 0, 0, 0, 0, 1, 1, 1]",1
18,1,51,"[4, 4, 4, 5, 4, 3, 3, 5, 3, 4]","[1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",1
18,1,52,"[6, 5, 3, 4, 4, 3, 2, 3, 3, 5]","[0, 1, 0, 1, 0, 0, 0, 0, 1, 0]",1
18,1,53,"[2, 3, 3, 6, 2, 7, 6, 6, 6, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
18,1,54,"[3, 3, 4, 4, 6, 4, 6, 5, 3, 8]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1
18,1,55,"[4, 4, 6, 4, 5, 3, 3, 4, 5, 7]","[0, 0, 1, 0, 1, 0, 0, 1, 1, 0]",1
18,1,56,"[2, 3, 3, 5, 3, 3, 1, 5, 2, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,57,"[7, 7, 4, 6, 6, 5, 4, 4, 7, 8]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
18,1,58,"[4, 4, 4, 5, 5, 5, 5, 4, 3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
18,1,59,"[6, 7, 1, 6, 7, 5, 6, 6, 6, 8]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",1
18,1,60,"[3, 1, 4, 3, 3, 3, 4, 3, 2, 3]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1
18,1,61,"[1, 3, 6, 3, 5, 4, 4, 4, 4, 4]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1
18,1,62,"[5, 2, 6, 3, 3, 6, 5, 5, 6, 3]","[1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1
18,1,63,"[6, 6, 5, 6, 6, 4, 7, 6, 6, 6]","[0, 0, 0, 1, 1, 1, 1, 0, 0, 1]",1
18,1,64,"[4, 3, 4, 4, 3, 4, 4, 4, 4, 3]","[0, 1, 0, 0, 0, 1, 0, 0, 1, 0]",1
18,1,65,"[2, 6, 2, 2, 3, 3, 1, 2, 3, 3]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,66,"[5, 3, 6, 4, 6, 5, 5, 5, 6, 5]","[0, 0, 1, 0, 0, 0, 1, 0, 1, 0]",1
18,1,67,"[3, 4, 4, 2, 5, 4, 4, 2, 5, 5]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,68,"[4, 4, 1, 3, 3, 3, 2, 1, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,69,"[2, 2, 2, 1, 2, 4, 3, 4, 5, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",1
18,1,70,"[1, 5, 3, 3, 3, 1, 4, 4, 6, 3]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,71,"[3, 4, 3, 3, 4, 4, 3, 2, 3, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,72,"[5, 6, 5, 5, 4, 5, 5, 4, 7, 7]","[1, 0, 0, 1, 0, 0, 1, 0, 1, 0]",1
18,1,73,"[3, 7, 4, 4, 7, 6, 5, 4, 3, 2]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
18,1,74,"[5, 5, 5, 5, 4, 4, 4, 6, 4, 5]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",1
18,1,75,"[8, 4, 3, 4, 4, 5, 1, 3, 5, 4]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
18,1,76,"[6, 8, 7, 7, 7, 7, 7, 7, 7, 7]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 0]",1
18,1,77,"[8, 6, 6, 8, 5, 5, 8, 7, 7, 7]","[1, 0, 0, 1, 0, 0, 1, 1, 0, 1]",1
18,1,78,"[4, 4, 4, 4, 4, 4, 3, 2, 4, 6]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
18,1,79,"[6, 4, 4, 6, 5, 4, 5, 4, 2, 2]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1
18,1,80,"[6, 6, 3, 3, 6, 6, 6, 6, 6, 5]","[1, 0, 0, 1, 0, 1, 0, 1, 1, 0]",1
18,1,81,"[7, 7, 8, 7, 7, 7, 7, 7, 7, 6]","[1, 1, 0, 0, 0, 0, 1, 1, 0, 0]",1
18,1,82,"[1, 3, 5, 6, 5, 5, 5, 5, 7, 4]","[0, 1, 1, 0, 0, 1, 1, 0, 0, 0]",1
18,1,83,"[3, 5, 5, 5, 2, 2, 5, 6, 4, 5]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",1
18,1,84,"[4, 2, 4, 4, 4, 3, 3, 4, 4, 3]","[1, 1, 1, 1, 0, 1, 0, 1, 1, 0]",1
18,1,85,"[5, 3, 6, 6, 6, 8, 6, 6, 6, 3]","[0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",1
18,1,86,"[5, 6, 5, 5, 5, 6, 5, 5, 5, 5]","[0, 1, 1, 0, 0, 0, 0, 0, 1, 1]",1
18,1,87,"[4, 3, 4, 3, 4, 3, 3, 5, 4, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,88,"[5, 5, 7, 7, 7, 6, 7, 6, 7, 7]","[0, 0, 1, 1, 0, 0, 1, 0, 1, 0]",1
18,1,89,"[7, 7, 5, 7, 6, 6, 6, 7, 7, 6]","[0, 1, 0, 1, 1, 0, 1, 1, 1, 1]",1
18,1,90,"[2, 3, 3, 3, 3, 4, 3, 3, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,91,"[5, 3, 1, 3, 6, 4, 6, 4, 6, 3]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,92,"[5, 4, 8, 5, 7, 9, 7, 6, 8, 7]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",1
18,1,93,"[4, 7, 7, 7, 6, 5, 6, 2, 6, 6]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
18,1,94,"[5, 4, 3, 2, 5, 2, 4, 3, 2, 4]","[0, 1, 1, 0, 0, 0, 1, 0, 0, 0]",1
18,1,95,"[4, 4, 4, 4, 4, 4, 4, 4, 3, 4]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
18,1,96,"[1, 4, 4, 4, 8, 6, 5, 8, 2, 5]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",1
18,1,97,"[5, 6, 4, 6, 5, 5, 6, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
18,1,98,"[3, 4, 3, 3, 4, 3, 3, 4, 1, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
18,1,99,"[5, 3, 5, 1, 3, 3, 2, 3, 4, 3]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 1]",1
18,1,100,"[3, 3, 3, 3, 1, 3, 2, 2, 2, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,101,"[4, 3, 3, 3, 4, 4, 4, 4, 4, 3]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",1
18,1,102,"[5, 6, 1, 5, 3, 2, 2, 5, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,103,"[4, 2, 4, 4, 3, 1, 5, 4, 2, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,104,"[1, 2, 3, 4, 3, 3, 4, 3, 1, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,105,"[4, 6, 5, 6, 2, 5, 2, 7, 6, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,106,"[2, 1, 6, 4, 8, 6, 2, 3, 2, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,107,"[4, 3, 5, 1, 4, 2, 1, 3, 4, 3]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1
18,1,108,"[9, 1, 6, 5, 5, 6, 5, 5, 5, 5]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
18,1,109,"[2, 3, 3, 1, 2, 1, 2, 3, 3, 1]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1
18,1,110,"[6, 2, 5, 2, 3, 5, 4, 4, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
18,1,111,"[3, 3, 2, 4, 3, 4, 4, 3, 4, 2]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,112,"[4, 5, 3, 6, 5, 5, 5, 4, 4, 5]","[0, 1, 1, 1, 1, 0, 0, 0, 0, 1]",1
18,1,113,"[7, 5, 2, 6, 5, 4, 7, 7, 5, 6]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
18,1,114,"[4, 5, 4, 5, 5, 6, 6, 6, 5, 4]","[1, 0, 1, 0, 0, 0, 0, 0, 1, 1]",1
18,1,115,"[5, 4, 2, 4, 2, 4, 3, 4, 4, 4]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,116,"[3, 4, 4, 3, 4, 4, 3, 1, 3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
18,1,117,"[5, 4, 4, 4, 4, 4, 5, 3, 5, 4]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",1
18,1,118,"[5, 7, 4, 7, 6, 5, 6, 5, 5, 5]","[0, 1, 0, 1, 0, 1, 0, 0, 0, 1]",1
18,1,119,"[3, 3, 1, 3, 3, 4, 3, 3, 2, 3]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
18,1,120,"[3, 5, 2, 2, 5, 3, 5, 5, 3, 5]","[0, 0, 0, 0, 1, 0, 1, 1, 1, 1]",1
18,1,121,"[3, 4, 4, 3, 4, 4, 4, 3, 3, 4]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
18,1,122,"[1, 4, 4, 3, 4, 3, 3, 3, 4, 4]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,123,"[4, 5, 6, 5, 5, 5, 5, 2, 7, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",1
18,1,124,"[7, 6, 7, 5, 7, 7, 6, 8, 7, 7]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1]",1
18,1,125,"[4, 3, 4, 4, 4, 4, 5, 4, 3, 4]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",1
18,1,126,"[5, 3, 4, 5, 5, 6, 5, 5, 4, 5]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1
18,1,127,"[3, 4, 3, 4, 4, 4, 4, 1, 4, 4]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1
18,1,128,"[3, 7, 5, 5, 3, 4, 4, 5, 4, 7]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1
18,1,129,"[4, 6, 6, 4, 4, 6, 6, 6, 6, 4]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1
18,1,130,"[8, 7, 5, 8, 8, 6, 8, 7, 6, 8]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1
18,1,131,"[1, 2, 1, 3, 2, 1, 4, 6, 4, 2]","[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]",1
18,1,132,"[3, 3, 2, 3, 3, 3, 3, 3, 1, 3]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",1
18,1,133,"[3, 4, 4, 4, 4, 2, 4, 3, 4, 6]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
18,1,134,"[4, 2, 4, 4, 3, 3, 1, 4, 4, 4]","[0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",1
18,1,135,"[2, 4, 4, 4, 4, 4, 4, 4, 2, 4]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
18,1,137,"[3, 4, 5, 1, 1, 3, 3, 2, 2, 2]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",1
18,1,138,"[3, 3, 4, 1, 4, 9, 1, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
18,1,139,"[4, 7, 2, 3, 2, 4, 3, 3, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,140,"[3, 5, 7, 5, 4, 5, 5, 5, 5, 4]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1
18,1,141,"[2, 4, 4, 3, 4, 5, 6, 5, 2, 3]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 1]",1
18,1,142,"[4, 5, 5, 5, 5, 5, 4, 3, 5, 6]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",1
18,1,143,"[2, 4, 8, 9, 4, 4, 5, 5, 6, 6]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]",1
18,1,144,"[3, 4, 3, 4, 2, 2, 2, 4, 2, 1]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]",1
18,1,145,"[5, 3, 5, 3, 4, 4, 4, 4, 4, 3]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,146,"[4, 5, 4, 4, 4, 4, 4, 4, 3, 4]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1
18,1,147,"[7, 5, 8, 7, 7, 8, 5, 5, 6, 8]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1]",1
18,1,148,"[2, 2, 2, 3, 2, 3, 1, 2, 2, 3]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",1
18,1,149,"[6, 5, 6, 6, 4, 5, 6, 4, 3, 6]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",1
18,1,150,"[6, 6, 6, 5, 7, 6, 6, 6, 7, 6]","[1, 1, 1, 0, 1, 0, 0, 1, 0, 0]",1
18,1,151,"[6, 5, 5, 5, 7, 6, 6, 5, 4, 6]","[0, 0, 1, 1, 1, 0, 1, 1, 0, 1]",1
18,1,152,"[4, 4, 3, 3, 3, 3, 3, 4, 2, 3]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,153,"[7, 3, 4, 4, 3, 4, 2, 4, 4, 5]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",1
18,1,154,"[5, 4, 4, 5, 5, 4, 5, 4, 4, 4]","[0, 0, 0, 1, 1, 1, 0, 0, 0, 0]",1
18,1,155,"[5, 5, 4, 4, 4, 5, 5, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
18,1,156,"[5, 2, 2, 3, 4, 3, 2, 3, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,157,"[8, 4, 7, 7, 4, 3, 6, 6, 6, 6]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,158,"[3, 1, 3, 3, 3, 2, 3, 1, 3, 3]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",1
18,1,159,"[3, 3, 4, 5, 4, 5, 4, 3, 4, 7]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
18,1,160,"[3, 3, 3, 8, 3, 1, 2, 3, 2, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,161,"[4, 4, 4, 3, 5, 5, 3, 7, 6, 4]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1]",1
18,1,162,"[7, 5, 2, 5, 1, 3, 5, 5, 2, 5]","[1, 0, 0, 1, 0, 0, 1, 1, 0, 0]",1
18,1,163,"[5, 5, 5, 5, 5, 5, 4, 4, 5, 5]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1
18,1,164,"[4, 3, 7, 4, 1, 5, 5, 1, 3, 5]","[0, 0, 1, 0, 0, 0, 1, 0, 1, 1]",1
18,1,165,"[5, 2, 5, 6, 7, 6, 1, 5, 5, 3]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1
18,1,166,"[7, 7, 6, 6, 6, 6, 5, 5, 4, 6]","[1, 0, 0, 1, 0, 0, 0, 0, 1, 0]",1
18,1,167,"[4, 4, 4, 4, 2, 4, 3, 3, 4, 4]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
18,1,168,"[6, 6, 5, 6, 2, 5, 6, 3, 3, 3]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0]",1
18,1,169,"[6, 5, 1, 4, 5, 2, 6, 5, 6, 3]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 1]",1
18,1,170,"[3, 7, 3, 4, 5, 4, 6, 3, 2, 2]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1
18,1,171,"[6, 6, 5, 6, 6, 7, 6, 8, 6, 7]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 1]",1
18,1,172,"[4, 5, 5, 6, 6, 4, 3, 5, 6, 4]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0]",1
18,1,173,"[3, 4, 2, 4, 7, 4, 5, 4, 5, 1]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
18,1,174,"[4, 4, 4, 3, 3, 4, 4, 5, 1, 4]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
18,1,175,"[5, 5, 5, 5, 6, 7, 6, 2, 6, 5]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
18,1,176,"[4, 5, 4, 5, 4, 4, 4, 4, 4, 4]","[0, 1, 1, 0, 0, 0, 1, 0, 0, 0]",1
18,1,177,"[4, 6, 3, 4, 4, 4, 4, 5, 4, 5]","[0, 1, 0, 0, 0, 0, 1, 0, 1, 0]",1
18,1,178,"[4, 5, 3, 4, 1, 5, 5, 4, 5, 4]","[0, 0, 1, 0, 1, 0, 0, 0, 1, 0]",1
18,1,179,"[4, 4, 4, 4, 2, 3, 4, 4, 2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,180,"[3, 3, 2, 5, 3, 2, 1, 4, 2, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,181,"[3, 3, 2, 3, 3, 5, 3, 4, 4, 2]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
18,1,182,"[3, 2, 8, 2, 4, 3, 2, 2, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
18,1,183,"[3, 3, 5, 1, 8, 3, 2, 6, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,184,"[1, 5, 4, 5, 5, 6, 4, 3, 4, 5]","[1, 1, 0, 1, 1, 1, 1, 0, 0, 1]",1
18,1,185,"[3, 4, 4, 4, 4, 3, 3, 3, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,186,"[2, 3, 4, 3, 2, 1, 1, 2, 3, 4]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1
18,1,187,"[3, 1, 8, 3, 4, 6, 2, 2, 2, 4]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1
18,1,188,"[5, 5, 4, 3, 6, 4, 6, 6, 5, 6]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1
18,1,189,"[4, 4, 4, 6, 3, 6, 5, 4, 5, 5]","[1, 1, 1, 1, 0, 1, 0, 0, 1, 1]",1
18,1,190,"[3, 4, 2, 3, 4, 6, 8, 3, 3, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
18,1,191,"[1, 4, 3, 4, 4, 3, 3, 3, 3, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
18,1,192,"[5, 1, 1, 3, 5, 2, 2, 2, 2, 2]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1
18,1,193,"[7, 5, 5, 6, 5, 5, 5, 8, 7, 5]","[1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",1
18,1,194,"[5, 4, 3, 5, 5, 4, 4, 5, 2, 3]","[1, 0, 0, 1, 1, 1, 0, 0, 0, 0]",1
18,1,195,"[3, 4, 2, 4, 4, 2, 3, 3, 3, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,196,"[8, 7, 8, 9, 7, 8, 8, 6, 7, 8]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]",1
18,1,197,"[5, 6, 6, 5, 6, 5, 5, 6, 5, 4]","[1, 1, 1, 1, 0, 0, 0, 0, 1, 1]",1
18,1,198,"[4, 3, 8, 5, 5, 3, 3, 4, 7, 5]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1
18,1,199,"[4, 6, 7, 7, 5, 6, 5, 5, 4, 6]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",1
18,1,200,"[9, 6, 9, 7, 6, 6, 9, 7, 8, 6]","[0, 1, 1, 1, 0, 0, 1, 1, 1, 0]",1
18,1,201,"[3, 5, 4, 4, 3, 4, 2, 4, 5, 5]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,1,202,"[5, 2, 5, 5, 1, 1, 5, 5, 5, 4]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1
18,1,203,"[5, 5, 5, 5, 4, 5, 5, 5, 7, 5]","[0, 1, 0, 0, 1, 0, 1, 0, 0, 1]",1
18,1,204,"[4, 4, 4, 4, 3, 5, 3, 5, 2, 4]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
18,1,205,"[2, 4, 1, 4, 5, 3, 4, 2, 3, 4]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",1
