trial,subID,sim_choices,sim_attacks,k
55,49,"[6, 5, 5, 5, 6, 5, 6, 5, 3, 5]","[0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",1
55,50,"[4, 5, 4, 4, 1, 3, 3, 3, 2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,51,"[6, 7, 5, 8, 7, 6, 7, 8, 6, 6]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
55,52,"[5, 6, 6, 6, 3, 5, 1, 4, 4, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,53,"[8, 4, 2, 5, 5, 5, 5, 4, 6, 4]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 1]",1
55,54,"[3, 4, 3, 7, 4, 5, 7, 4, 3, 2]","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",1
55,55,"[6, 6, 6, 6, 7, 5, 6, 5, 7, 7]","[1, 1, 0, 0, 0, 1, 0, 1, 1, 0]",1
55,56,"[2, 4, 5, 4, 5, 6, 6, 5, 6, 5]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
55,57,"[6, 8, 6, 6, 9, 7, 7, 8, 8, 8]","[0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",1
55,58,"[8, 7, 8, 8, 8, 8, 7, 8, 7, 9]","[0, 1, 1, 1, 0, 1, 1, 0, 0, 1]",1
55,59,"[8, 8, 8, 9, 6, 8, 7, 8, 7, 8]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",1
55,60,"[5, 5, 2, 5, 2, 3, 4, 5, 5, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,61,"[5, 6, 6, 7, 6, 7, 5, 4, 1, 4]","[0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1
55,62,"[4, 4, 3, 4, 6, 4, 5, 3, 7, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,63,"[3, 6, 7, 8, 7, 6, 8, 7, 3, 8]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",1
55,64,"[6, 6, 6, 4, 6, 6, 7, 6, 5, 6]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,65,"[3, 3, 9, 4, 6, 3, 5, 5, 3, 8]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
55,66,"[8, 8, 8, 7, 8, 8, 6, 8, 8, 7]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1
55,67,"[6, 4, 6, 6, 5, 6, 6, 7, 5, 6]","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",1
55,68,"[5, 4, 3, 4, 2, 4, 4, 2, 4, 3]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,69,"[4, 1, 5, 4, 4, 2, 5, 4, 6, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,70,"[6, 1, 5, 6, 2, 4, 4, 5, 3, 4]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
55,71,"[6, 5, 6, 8, 6, 5, 6, 5, 8, 6]","[0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",1
55,72,"[8, 6, 6, 5, 6, 6, 6, 7, 6, 7]","[0, 1, 0, 0, 0, 0, 1, 1, 0, 0]",1
55,73,"[2, 5, 2, 4, 4, 3, 7, 5, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,74,"[5, 5, 4, 5, 7, 7, 7, 6, 4, 4]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
55,75,"[5, 5, 2, 6, 3, 3, 3, 4, 3, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,76,"[8, 8, 8, 8, 9, 7, 7, 8, 7, 7]","[0, 0, 1, 0, 1, 0, 0, 1, 0, 0]",1
55,77,"[6, 7, 8, 7, 6, 6, 8, 8, 8, 6]","[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]",1
55,78,"[7, 6, 5, 5, 6, 3, 6, 6, 6, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,79,"[4, 7, 4, 5, 5, 2, 4, 8, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
55,80,"[6, 8, 8, 9, 8, 5, 9, 7, 7, 7]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",1
55,81,"[8, 8, 7, 8, 8, 8, 6, 7, 6, 7]","[0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",1
55,82,"[6, 4, 4, 6, 5, 7, 4, 5, 5, 4]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",1
55,83,"[8, 8, 7, 6, 6, 7, 1, 7, 7, 7]","[1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",1
55,84,"[6, 7, 5, 5, 5, 1, 2, 8, 5, 2]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,85,"[5, 5, 6, 4, 5, 6, 6, 5, 6, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
55,86,"[6, 5, 8, 7, 6, 5, 5, 7, 7, 7]","[1, 0, 1, 0, 0, 1, 0, 0, 1, 1]",1
55,87,"[4, 5, 8, 6, 5, 7, 5, 6, 9, 5]","[1, 0, 0, 1, 0, 1, 0, 0, 1, 1]",1
55,88,"[7, 7, 7, 9, 6, 3, 7, 6, 9, 9]","[1, 1, 0, 1, 0, 0, 1, 0, 1, 0]",1
55,89,"[8, 7, 7, 7, 7, 6, 7, 6, 6, 6]","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",1
55,90,"[7, 5, 1, 6, 6, 5, 5, 5, 5, 5]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
55,91,"[4, 3, 4, 5, 3, 4, 6, 1, 5, 3]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1
55,92,"[8, 6, 7, 7, 6, 7, 8, 7, 6, 5]","[1, 1, 0, 0, 0, 0, 1, 1, 1, 0]",1
55,93,"[6, 6, 7, 6, 7, 1, 7, 7, 7, 7]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1
55,94,"[5, 4, 5, 7, 6, 5, 7, 6, 2, 7]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",1
55,95,"[5, 3, 5, 4, 6, 7, 5, 7, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,96,"[4, 7, 6, 4, 6, 4, 5, 3, 7, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,97,"[8, 5, 5, 6, 3, 5, 7, 5, 5, 4]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,98,"[6, 5, 6, 3, 4, 5, 6, 6, 5, 8]","[1, 0, 1, 0, 0, 1, 1, 0, 0, 1]",1
55,99,"[6, 5, 4, 4, 4, 1, 4, 2, 4, 3]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
55,100,"[3, 3, 4, 4, 3, 2, 3, 4, 4, 4]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
55,101,"[3, 3, 3, 4, 3, 2, 5, 2, 3, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,102,"[8, 8, 7, 8, 6, 7, 7, 8, 1, 2]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,103,"[3, 4, 4, 3, 5, 5, 5, 4, 5, 6]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
55,104,"[5, 4, 5, 1, 8, 4, 3, 2, 3, 4]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1
55,105,"[8, 8, 8, 7, 8, 9, 7, 5, 6, 7]","[1, 0, 0, 1, 1, 1, 0, 0, 0, 1]",1
55,106,"[4, 7, 7, 3, 3, 3, 4, 7, 2, 4]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
55,107,"[7, 3, 5, 3, 8, 5, 5, 5, 4, 8]","[1, 0, 1, 0, 1, 0, 1, 1, 0, 1]",1
55,108,"[7, 6, 7, 7, 6, 7, 6, 8, 8, 6]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",1
55,109,"[2, 5, 5, 6, 2, 6, 5, 5, 7, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,110,"[4, 4, 3, 6, 6, 3, 4, 6, 7, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,111,"[5, 5, 6, 5, 5, 5, 4, 5, 5, 5]","[1, 1, 0, 0, 1, 1, 0, 0, 0, 0]",1
55,112,"[6, 9, 7, 8, 6, 8, 7, 7, 3, 6]","[0, 0, 0, 1, 1, 0, 1, 0, 0, 0]",1
55,113,"[3, 5, 5, 3, 2, 6, 5, 5, 7, 6]","[0, 0, 1, 0, 0, 1, 0, 1, 0, 1]",1
55,114,"[4, 6, 4, 5, 5, 5, 2, 2, 2, 6]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",1
55,115,"[6, 3, 4, 5, 3, 5, 4, 4, 4, 5]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
55,116,"[3, 4, 7, 4, 3, 3, 2, 4, 4, 3]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 1]",1
55,117,"[5, 6, 4, 6, 5, 5, 6, 6, 6, 5]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,118,"[5, 6, 5, 5, 6, 8, 6, 7, 5, 7]","[1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",1
55,119,"[4, 3, 5, 3, 2, 6, 3, 2, 4, 4]","[1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1
55,120,"[5, 7, 6, 6, 6, 5, 6, 5, 5, 6]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 0]",1
55,121,"[4, 6, 5, 2, 1, 1, 3, 4, 3, 5]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
55,122,"[3, 4, 2, 4, 4, 2, 4, 2, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,123,"[6, 5, 7, 5, 5, 5, 6, 6, 3, 6]","[0, 1, 1, 0, 0, 0, 1, 0, 0, 1]",1
55,124,"[6, 7, 8, 8, 8, 5, 7, 7, 8, 7]","[1, 1, 0, 1, 1, 1, 0, 1, 1, 1]",1
55,125,"[7, 5, 7, 5, 4, 3, 5, 3, 1, 3]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
55,126,"[6, 5, 3, 7, 5, 4, 1, 8, 4, 5]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
55,127,"[3, 6, 4, 2, 7, 4, 3, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,128,"[7, 6, 4, 5, 4, 4, 5, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1
55,129,"[6, 6, 6, 5, 6, 5, 7, 4, 7, 3]","[0, 0, 1, 0, 1, 0, 0, 0, 1, 0]",1
55,130,"[8, 7, 7, 4, 8, 8, 7, 7, 6, 8]","[1, 0, 1, 0, 1, 1, 1, 0, 1, 1]",1
55,131,"[6, 7, 6, 2, 4, 4, 4, 1, 5, 7]","[1, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1
55,132,"[4, 4, 4, 5, 3, 4, 4, 4, 3, 4]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
55,133,"[3, 2, 3, 2, 4, 3, 4, 5, 6, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
55,134,"[5, 4, 6, 5, 6, 3, 5, 6, 6, 4]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1
55,135,"[4, 5, 5, 5, 3, 5, 5, 4, 4, 4]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1
55,137,"[2, 3, 4, 3, 3, 5, 3, 7, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,138,"[6, 5, 6, 5, 6, 6, 6, 4, 5, 6]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1
55,139,"[3, 5, 4, 4, 7, 3, 2, 4, 4, 4]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
55,140,"[7, 6, 4, 5, 4, 7, 6, 5, 7, 5]","[0, 1, 0, 0, 0, 1, 1, 1, 0, 0]",1
55,141,"[4, 3, 3, 5, 8, 5, 3, 5, 6, 4]","[0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",1
55,142,"[6, 2, 4, 2, 3, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
55,143,"[2, 5, 6, 6, 4, 8, 6, 6, 5, 4]","[0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",1
55,144,"[2, 6, 9, 3, 2, 3, 1, 3, 3, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
55,145,"[5, 6, 6, 4, 4, 3, 6, 7, 5, 5]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1
55,146,"[3, 3, 3, 4, 2, 4, 3, 2, 2, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
55,147,"[6, 8, 5, 8, 7, 8, 9, 5, 6, 7]","[1, 1, 0, 1, 1, 1, 1, 0, 0, 1]",1
55,148,"[2, 2, 3, 1, 2, 1, 1, 1, 1, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,149,"[4, 6, 7, 6, 6, 7, 2, 5, 5, 3]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
55,150,"[7, 7, 7, 7, 7, 7, 8, 2, 7, 7]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",1
55,151,"[8, 7, 8, 8, 7, 8, 6, 6, 6, 8]","[1, 0, 0, 1, 1, 0, 1, 0, 1, 1]",1
55,152,"[4, 4, 4, 3, 4, 4, 5, 4, 4, 4]","[0, 1, 0, 0, 1, 0, 0, 1, 1, 1]",1
55,153,"[5, 5, 4, 7, 3, 6, 1, 1, 5, 6]","[1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1
55,154,"[4, 5, 4, 4, 4, 1, 3, 3, 6, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
55,155,"[4, 6, 6, 4, 6, 4, 5, 5, 6, 5]","[0, 1, 1, 0, 1, 0, 0, 0, 0, 0]",1
55,156,"[2, 1, 4, 4, 3, 4, 3, 4, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,157,"[6, 5, 5, 5, 5, 6, 5, 6, 6, 6]","[0, 1, 0, 1, 0, 0, 0, 1, 1, 1]",1
55,158,"[5, 2, 4, 6, 4, 2, 5, 4, 4, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
55,159,"[2, 3, 5, 3, 2, 5, 5, 3, 3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,160,"[4, 3, 4, 6, 5, 5, 4, 7, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,161,"[3, 6, 4, 4, 7, 4, 4, 5, 5, 4]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 1]",1
55,162,"[6, 2, 2, 6, 3, 4, 8, 4, 7, 4]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",1
55,163,"[6, 4, 4, 4, 4, 5, 4, 5, 5, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,164,"[5, 3, 2, 3, 2, 1, 5, 5, 5, 1]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",1
55,165,"[7, 6, 6, 6, 6, 8, 5, 4, 5, 7]","[1, 0, 1, 1, 0, 0, 0, 0, 1, 0]",1
55,166,"[9, 8, 7, 9, 9, 6, 7, 8, 1, 8]","[1, 1, 0, 0, 1, 0, 1, 1, 0, 1]",1
55,167,"[4, 4, 1, 4, 4, 4, 3, 5, 4, 5]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",1
55,168,"[3, 3, 4, 3, 5, 2, 5, 4, 3, 5]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
55,169,"[4, 4, 5, 5, 4, 6, 4, 5, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,170,"[1, 8, 2, 5, 3, 1, 2, 2, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,171,"[8, 6, 6, 9, 8, 8, 9, 7, 7, 9]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1
55,172,"[7, 4, 6, 7, 6, 8, 5, 5, 5, 7]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
55,173,"[3, 2, 2, 2, 4, 2, 4, 5, 2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,174,"[6, 6, 5, 6, 4, 5, 5, 5, 5, 4]","[0, 0, 0, 1, 1, 1, 0, 0, 0, 0]",1
55,175,"[8, 8, 5, 8, 8, 7, 6, 6, 5, 8]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]",1
55,176,"[3, 3, 4, 7, 4, 2, 1, 3, 3, 2]","[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]",1
55,177,"[6, 5, 6, 5, 5, 5, 7, 3, 5, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,178,"[5, 5, 2, 3, 6, 5, 5, 5, 3, 6]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
55,179,"[6, 6, 6, 5, 5, 6, 6, 5, 6, 7]","[1, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1
55,180,"[1, 4, 4, 2, 3, 3, 5, 4, 3, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,181,"[2, 5, 4, 4, 2, 3, 4, 2, 5, 2]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",1
55,182,"[4, 3, 4, 3, 5, 4, 5, 3, 2, 3]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
55,183,"[4, 5, 5, 5, 7, 2, 6, 7, 4, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,184,"[4, 4, 5, 5, 1, 3, 7, 2, 6, 2]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1
55,185,"[5, 7, 5, 8, 6, 6, 6, 4, 2, 6]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
55,186,"[4, 6, 5, 3, 7, 5, 4, 4, 4, 4]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,187,"[4, 3, 4, 4, 4, 4, 2, 4, 2, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,188,"[6, 9, 7, 9, 9, 9, 7, 8, 8, 6]","[1, 0, 0, 1, 1, 0, 0, 0, 1, 0]",1
55,189,"[5, 3, 7, 5, 4, 6, 4, 2, 6, 5]","[1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1
55,190,"[5, 1, 5, 2, 6, 3, 3, 5, 4, 1]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1
55,191,"[7, 5, 3, 5, 5, 5, 1, 5, 7, 5]","[1, 0, 1, 0, 0, 0, 0, 1, 1, 0]",1
55,192,"[4, 5, 2, 3, 2, 1, 4, 4, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,193,"[6, 7, 7, 6, 7, 6, 6, 6, 6, 6]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1
55,194,"[2, 2, 5, 4, 1, 3, 5, 2, 2, 4]","[0, 0, 1, 1, 0, 0, 1, 0, 0, 0]",1
55,195,"[6, 7, 3, 4, 7, 6, 3, 5, 5, 3]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
55,196,"[7, 7, 7, 7, 8, 7, 6, 8, 7, 8]","[0, 1, 0, 0, 0, 1, 0, 1, 0, 0]",1
55,197,"[4, 6, 6, 5, 6, 7, 7, 7, 7, 5]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1
55,198,"[6, 5, 5, 4, 6, 5, 3, 5, 6, 5]","[1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",1
55,199,"[7, 8, 6, 8, 7, 9, 5, 6, 8, 7]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",1
55,200,"[7, 5, 8, 8, 4, 6, 8, 7, 7, 6]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",1
55,201,"[5, 2, 2, 7, 3, 4, 5, 4, 4, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,202,"[6, 7, 3, 4, 7, 8, 7, 6, 7, 8]","[0, 1, 0, 0, 1, 1, 1, 0, 1, 0]",1
55,203,"[9, 4, 9, 9, 9, 9, 9, 9, 9, 9]","[1, 0, 1, 1, 1, 1, 0, 1, 0, 1]",1
55,204,"[6, 7, 4, 3, 3, 5, 6, 3, 4, 5]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1
55,205,"[6, 5, 6, 4, 5, 8, 7, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,206,"[8, 5, 5, 7, 5, 6, 7, 7, 6, 6]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
55,207,"[5, 3, 6, 6, 5, 4, 5, 5, 5, 5]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
55,208,"[3, 5, 4, 4, 5, 4, 5, 5, 3, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,209,"[4, 4, 6, 6, 4, 5, 4, 6, 5, 4]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",1
55,210,"[1, 2, 2, 1, 5, 3, 5, 3, 3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
55,211,"[7, 9, 7, 7, 5, 7, 8, 6, 7, 7]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",1
55,212,"[5, 3, 5, 5, 4, 4, 6, 3, 5, 5]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
55,213,"[2, 2, 2, 1, 1, 1, 3, 3, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,214,"[4, 8, 2, 5, 2, 2, 5, 2, 4, 7]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,215,"[6, 7, 6, 6, 6, 6, 1, 5, 5, 7]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,216,"[4, 4, 4, 5, 3, 2, 6, 4, 5, 6]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",1
55,217,"[3, 1, 2, 6, 3, 3, 4, 5, 3, 5]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",1
55,218,"[6, 5, 5, 7, 6, 5, 4, 7, 4, 6]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",1
55,219,"[7, 4, 5, 5, 5, 7, 7, 7, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",1
55,220,"[7, 3, 3, 4, 4, 5, 4, 4, 3, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
55,221,"[6, 6, 5, 5, 5, 6, 4, 7, 5, 4]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
55,222,"[4, 4, 6, 6, 6, 2, 2, 6, 9, 3]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1
55,223,"[6, 4, 3, 4, 3, 4, 5, 5, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,224,"[6, 7, 6, 1, 5, 6, 6, 5, 9, 4]","[0, 0, 0, 0, 0, 1, 1, 0, 1, 1]",1
55,225,"[3, 5, 5, 6, 3, 4, 4, 3, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1
55,226,"[5, 5, 4, 5, 5, 5, 6, 5, 3, 5]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,227,"[5, 5, 6, 5, 5, 4, 6, 6, 5, 6]","[0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",1
55,228,"[7, 7, 3, 7, 5, 7, 6, 6, 5, 6]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",1
55,229,"[2, 5, 4, 2, 5, 5, 7, 3, 3, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,230,"[4, 1, 3, 3, 7, 4, 6, 3, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,231,"[7, 6, 7, 7, 5, 5, 5, 5, 4, 5]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",1
55,232,"[6, 4, 1, 7, 5, 7, 5, 6, 7, 7]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",1
55,233,"[4, 4, 6, 5, 4, 3, 4, 4, 6, 5]","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",1
55,234,"[7, 5, 4, 6, 5, 5, 4, 2, 3, 5]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,235,"[6, 6, 8, 6, 6, 5, 7, 7, 5, 7]","[0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",1
55,236,"[8, 5, 6, 7, 8, 5, 6, 7, 3, 6]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,237,"[7, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1
55,238,"[5, 4, 6, 7, 6, 5, 6, 4, 6, 7]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1
55,239,"[7, 3, 8, 7, 8, 7, 6, 6, 2, 8]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",1
55,240,"[4, 5, 8, 3, 3, 5, 4, 3, 2, 3]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
55,241,"[5, 7, 3, 3, 5, 4, 3, 3, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,242,"[6, 6, 6, 6, 8, 5, 6, 6, 6, 6]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",1
55,243,"[7, 9, 7, 8, 8, 8, 7, 8, 8, 9]","[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]",1
55,244,"[8, 7, 7, 6, 7, 8, 8, 7, 6, 7]","[0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",1
55,245,"[8, 4, 3, 6, 7, 2, 3, 5, 5, 4]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1
55,246,"[6, 6, 4, 5, 6, 6, 6, 6, 7, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,247,"[6, 6, 7, 7, 5, 4, 4, 4, 6, 4]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,248,"[1, 2, 8, 3, 3, 1, 4, 1, 7, 2]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
55,249,"[5, 6, 4, 4, 5, 6, 7, 5, 6, 8]","[0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",1
55,250,"[6, 6, 7, 2, 6, 6, 7, 6, 5, 4]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 1]",1
56,0,"[1, 3, 5, 3, 4, 6, 5, 5, 5, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
