subID,alpha,theta,gamma,w,nll_idv,nll_grp
90,0.33,0.81,1.0,-1.0,253.02886007038043,148.23406328942946
234,1.0,0.34,0.69,-1.0,155.6650114419515,80.52564620624022
222,0.34,0.81,0.19,-1.0,266.1864653552856,101.95847969404082
258,0.28,0.81,0.88,-1.0,186.322793480997,121.18045021817507
172,0.12,0.79,1.0,-1.0,306.8353136546222,129.3963929004513
210,1.0,1.2,0.65,-1.0,114.38971011906948,91.42606907159708
196,0.56,0.76,1.0,-1.0,196.29713049243725,94.38671466860818
192,1.0,0.49,0.88,-1.0,162.30825891568503,66.04638780432528
228,0.32,0.74,0.29,-1.0,161.49724751832034,108.00325892539112
223,0.52,1.12,0.75,-1.0,142.46152737173423,60.65902497449435
244,1.0,1.5,0.65,-1.0,101.07767696690642,54.68028764833334
232,0.02,0.79,0.0,-1.0,235.69976591257233,91.00672785128019
236,0.48,0.97,0.27,-1.0,186.90062519154566,107.6091849343833
180,1.0,0.81,0.0,-1.0,249.66627122620855,91.96181792344753
174,0.84,0.81,0.88,-1.0,229.00123430836098,85.81158563179814
181,0.58,0.86,0.83,-1.0,197.7834509304534,65.27383247172918
206,0.16,0.71,0.72,-1.0,260.1784504646715,181.82543770259664
207,0.01,1.32,0.02,-1.0,249.6016138329983,92.87061273585171
202,1.0,0.76,0.21,-1.0,142.96482634880758,61.51500057825266
218,0.88,0.33,0.82,-1.0,185.71993068736606,65.15612011207777
235,0.26,1.2,0.02,-1.0,179.9135822055588,101.7187713652017
212,0.15,0.4,1.0,-1.0,260.74789766103504,121.24239869799288
211,1.0,0.32,0.27,-1.0,140.57691635153972,66.95760685751256
226,0.84,0.87,0.66,-1.0,222.09572789142274,110.79590889603496
238,1.0,0.97,0.68,-1.0,154.786749878232,110.08750455943476
194,1.0,0.8,0.87,-1.0,204.5318891587369,99.82396425931367
220,0.32,0.68,0.88,-1.0,236.20596904148772,99.61088281409181
176,0.13,0.32,0.96,-1.0,269.6919234293876,121.63265325404586
216,0.82,0.23,0.97,-1.0,144.9312433817681,70.51399216000864
195,0.97,0.21,0.86,-1.0,211.27476070525947,97.5850932697369
173,0.13,0.78,1.0,-1.0,203.0698574231882,100.44966102160996
239,1.0,0.52,0.76,-1.0,151.2736410841222,75.10922571299957
186,0.5,0.94,0.21,-1.0,239.0370906330278,95.98307877601236
182,1.0,0.87,0.76,-1.0,167.88271781094213,74.93306274429722
240,0.45,0.84,0.3,-1.0,238.16270043583205,111.85022457883638
233,0.29,0.64,0.0,-1.0,160.4080601973217,68.57393524575892
221,0.0,0.75,0.0,-1.0,255.76697600348726,133.20002211834117
245,0.9,1.2,0.69,-1.0,119.5842018542705,132.43133472552398
177,0.28,0.72,1.0,-1.0,235.46692585332383,113.84335715682172
260,0.28,0.37,1.0,-1.0,201.61852887430553,87.74063083751645
197,0.11,0.97,0.09,-1.0,211.45912615603382,54.24270870764856
230,0.0,0.61,0.0,-1.0,249.02833928414768,120.9778340545703
252,0.52,0.65,0.08,-1.0,195.99118464888073,92.55852038510974
241,0.16,1.0,0.88,-1.0,259.6531117185544,113.94732957836308
242,0.88,0.64,1.0,-1.0,252.59598056988713,153.8630937308839
204,0.68,0.46,0.99,-1.0,211.9839504809212,91.32287493215591
253,0.32,0.62,1.0,-1.0,263.64484823803195,132.59670092264446
208,0.48,0.86,0.8,-1.0,215.31389939976992,95.73547413822332
175,0.32,0.55,0.84,-1.0,225.69240084297607,92.91964960506488
198,1.0,0.56,0.85,-1.0,229.08289195409682,111.43945835572778
184,0.01,0.88,0.02,-1.0,260.26620051587486,81.38603323070905
178,1.0,0.61,0.76,-1.0,227.9665177189858,99.9286476697524
188,0.08,0.8,1.0,-1.0,238.6345963348547,94.78358677053296
183,0.84,0.44,0.99,-1.0,193.93638785870237,83.17842598893715
193,0.52,0.44,0.96,-1.0,265.4806769440431,122.6517896227031
203,1.0,0.66,0.61,-1.0,191.45765072901494,92.10526471043006
254,0.1,0.45,1.0,-1.0,190.15398445464646,104.5086350867453
