subID,alpha,theta,gamma,w,nll
145,0.51,0.16,0.99,1.0,204.7955875646544
147,0.13,1.05,0.88,1.0,281.3323486788305
169,0.92,0.28,1.0,0.52,471.79836508482197
89,0.01,0.64,0.0,0.09,325.1440671031144
90,0.92,0.1,1.0,0.12,440.42917762993125
234,0.44,0.3,0.87,-0.2,227.4348994150283
222,0.08,0.98,0.09,1.0,300.06199221979506
257,0.13,0.76,0.88,0.43,291.62671012791
172,0.88,0.1,0.99,0.56,452.2348130152455
210,0.31,1.28,0.63,0.36,181.38904944406212
196,0.01,0.92,0.02,0.08,282.1120619038849
192,0.4,0.32,0.96,0.59,232.49681560832875
228,0.15,0.85,0.51,0.62,246.918157099934
223,0.21,1.12,0.78,0.68,198.0179784372093
244,0.18,1.15,0.39,0.35,202.58531658562157
232,0.0,0.76,0.0,-0.52,310.7171130792276
236,0.17,1.02,0.27,0.44,274.893895907542
180,0.4,0.88,0.0,0.72,315.49697073500823
174,0.11,0.86,0.68,1.0,294.762523688652
181,0.18,0.8,0.88,0.24,262.7141388408563
206,1.0,0.02,1.0,0.28,441.24146640971037
207,0.01,1.4,0.02,0.36,327.94703930762915
202,0.53,1.5,0.34,0.72,163.68431381998738
218,0.08,0.51,0.0,0.48,237.25781747636304
235,0.08,1.08,0.03,-0.43,214.89822657007994
212,0.37,0.46,0.16,0.56,360.6126468570793
211,0.22,0.25,0.01,0.19,215.36773883261864
226,0.21,0.85,0.51,0.52,323.80304578907436
238,0.18,0.91,0.62,0.28,253.41679841800672
194,0.44,0.84,0.79,-0.37,272.5887965020708
220,0.08,0.67,0.84,0.0,328.7410689767098
176,0.01,0.45,0.0,0.36,382.54027253359493
216,0.32,0.24,1.0,1.0,214.16500953484973
195,0.48,0.16,0.86,0.48,277.2624589763213
173,0.17,0.66,1.0,-0.32,280.6628245765217
239,0.33,0.24,0.99,0.28,202.8123092778472
186,0.17,0.8,0.13,0.96,325.8395810373541
182,0.4,0.87,0.77,0.16,218.9270654789981
240,0.09,0.81,0.22,0.28,328.55323945709745
233,0.28,0.36,0.95,0.36,212.12979655558948
221,0.0,0.75,0.0,0.08,381.93981995209833
245,0.14,1.1,0.64,-0.68,211.1701900882464
177,0.24,0.6,1.0,0.32,337.87947413657093
259,0.03,0.46,0.1,0.0,282.85968896803956
197,0.02,0.97,0.1,0.88,262.26835801458293
230,0.0,0.6,0.0,-0.18,356.58439379971696
252,0.13,0.81,0.32,0.58,273.17774073789366
241,0.08,0.96,0.88,0.28,391.134029803854
242,0.2,0.65,1.0,-0.25,358.49427214702513
204,0.14,0.64,0.87,-0.28,294.6167865001382
253,0.14,0.65,0.62,0.5,378.08975976214765
208,0.32,0.77,0.83,0.24,295.41484318649674
175,0.11,0.5,0.68,0.61,291.6007425052814
198,0.46,0.69,0.86,0.37,271.09740256401477
184,0.03,0.96,0.06,1.0,270.6183149185287
178,0.29,0.52,0.85,0.52,305.9509048092255
188,0.0,0.92,0.0,0.28,330.1119789463731
183,0.4,0.68,0.88,0.48,254.1009350285151
193,0.2,0.43,0.85,0.35,369.3376653995633
203,0.24,0.65,0.68,-0.32,268.65540674174895
254,0.39,0.21,0.98,0.75,239.35680764619252
200,0.17,0.73,0.88,0.32,272.7193057682671
250,0.19,1.0,0.72,0.59,325.07673609829516
190,0.23,0.72,0.87,0.0,264.0090267736597
255,0.18,0.81,0.87,0.74,248.5935608060153
231,0.65,0.0,0.88,0.19,226.6250012167979
260,0.12,0.86,0.0,-0.72,259.54119650135135
258,0.02,1.4,0.0,0.28,267.0414737405838
246,0.22,0.49,0.86,0.65,312.4350271442595
217,0.34,0.72,0.87,0.6,211.18652635575188
224,0.88,0.32,1.0,-0.12,479.5642356433929
227,0.09,0.65,0.88,0.28,301.3890577313653
237,0.3,0.77,0.83,0.6,312.05826258852494
219,0.25,0.39,0.02,0.6,321.7711165408779
251,0.2,1.28,0.6,-0.4,272.68132666148296
247,0.27,1.17,0.72,-0.83,255.19567059574808
213,0.08,1.02,0.28,1.0,235.97412459294435
209,0.25,1.0,0.05,-0.74,395.4842930169666
256,0.21,0.68,0.87,0.56,295.56535895097556
229,0.88,0.48,1.0,0.52,429.21285677785335
199,0.23,0.48,0.88,-0.12,254.24659017742965
187,0.04,1.5,0.1,0.78,328.7284863891664
214,0.12,0.28,0.7,0.35,332.56038404650576
179,0.08,1.01,0.72,0.5,341.8608052243237
