trial,subID,sim_choice,sim_attack,k
1,85,"[3, 7, 4, 4, 4, 6, 2, 5, 6, 2]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",1
1,86,"[5, 7, 8, 6, 8, 7, 7, 9, 7, 7]","[1, 1, 0, 0, 1, 0, 1, 1, 1, 0]",1
1,87,"[8, 5, 5, 7, 7, 8, 7, 6, 8, 6]","[1, 0, 0, 1, 1, 1, 0, 0, 1, 0]",1
1,88,"[4, 5, 8, 8, 7, 8, 7, 8, 5, 6]","[1, 0, 0, 1, 0, 1, 0, 1, 0, 0]",1
1,89,"[6, 6, 4, 6, 5, 4, 5, 6, 6, 6]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1
1,90,"[5, 4, 3, 6, 3, 6, 3, 3, 6, 5]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,91,"[5, 3, 6, 4, 4, 1, 2, 3, 3, 3]","[1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1
1,92,"[8, 9, 8, 8, 7, 9, 8, 7, 7, 6]","[1, 1, 0, 0, 1, 1, 1, 1, 0, 0]",1
1,93,"[6, 6, 4, 3, 6, 6, 5, 5, 6, 7]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 1]",1
1,94,"[5, 6, 7, 8, 6, 6, 5, 4, 4, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,95,"[6, 6, 6, 6, 6, 5, 7, 3, 4, 6]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",1
1,96,"[3, 1, 5, 4, 6, 4, 5, 2, 5, 7]","[0, 0, 1, 0, 0, 1, 1, 0, 0, 0]",1
1,97,"[7, 4, 5, 6, 7, 5, 7, 5, 6, 5]","[0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",1
1,98,"[4, 3, 6, 3, 3, 4, 5, 4, 6, 6]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1
1,99,"[4, 4, 4, 3, 4, 6, 4, 3, 4, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,100,"[3, 2, 3, 3, 6, 1, 3, 5, 5, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
