subID,alpha,theta,gamma,w,nll_idv,nll_grp
163,0.47,0.28,0.99,0.08,111.03710967947136,50.24257524354839
158,0.32,0.53,0.78,0.16,155.56867043959696,93.61317758499285
159,0.14,0.3,0.23,-0.05,152.12826737016948,87.03670448193667
165,0.06,0.7,0.1,0.24,246.28149665029156,99.46980863329674
127,0.29,0.48,1.0,0.62,160.0221001400433,63.82680106971311
139,0.01,0.0,0.0,0.37,160.50794135092923,117.30146783952979
167,0.55,0.04,0.97,0.14,225.83320814186033,110.17148181767801
101,0.39,0.28,0.8,-0.24,279.9229098458075,120.99078319760508
146,0.48,0.1,0.95,0.5,240.54341415623966,100.25719868793105
125,0.0,0.75,0.0,0.23,230.95500714089516,98.8646060050359
131,0.0,0.74,0.0,-0.39,277.108728927206,90.15472667695923
143,0.13,0.63,0.88,0.0,216.33060128562002,110.89996799011439
113,0.21,0.88,0.65,0.66,152.65631860968193,65.6856558118623
161,0.27,0.54,0.88,-0.55,186.22360599265534,90.59352135980218
145,0.11,0.7,1.0,-0.08,241.9879201720182,88.962332688705
153,0.86,1.5,0.72,-0.29,226.96440187328275,112.30367870118799
99,0.0,0.66,0.0,0.39,226.08588307753558,111.4260510836572
111,0.32,0.33,1.0,0.0,241.32930877762962,74.21905890585539
121,0.88,0.22,0.88,0.02,151.2721532618426,76.3701093538181
147,0.12,0.69,0.4,0.28,230.55107082675994,104.96490496557801
222,0.57,0.41,0.98,0.36,186.51817893767904,72.75878460121235
188,0.65,1.28,0.46,0.5,112.88292325666548,44.57498014538701
250,0.4,0.62,0.85,0.0,163.62012365596817,83.99071669017466
238,0.22,0.95,0.82,-0.25,174.38122642464194,96.7386904809138
216,0.37,0.24,0.0,0.55,358.5797479618948,113.96805159731154
248,0.4,0.67,0.39,0.61,112.39837737414064,36.34202059406515
228,0.36,0.28,1.0,0.09,154.3580175935635,82.9294113532189
234,0.35,0.74,0.85,0.26,132.78716770309353,45.17695660276795
229,0.38,0.76,0.81,0.08,154.55771004973275,59.481943897241315
220,0.0,0.58,0.0,0.3,223.35127997869515,98.4980480655468
239,0.1,0.88,0.2,-0.23,328.2365523147477,111.62159846021267
178,0.45,1.05,0.76,-0.2,244.55057923089987,66.71868100176617
176,0.35,0.27,0.0,0.7,246.9989421339207,106.50376390603383
206,0.13,0.88,0.0,0.0,73.1256208443358,18.536181611055266
196,0.36,0.98,0.8,-0.32,212.0644936147495,85.6029810888193
200,0.12,0.92,0.72,-0.24,257.60293455349085,130.76832846472928
172,0.12,0.72,1.0,-0.04,216.3811674277434,143.635205368055
194,0.4,1.01,0.78,0.69,135.51703634041772,80.40518630956967
230,0.0,0.74,0.0,0.09,231.2954760538692,123.46572505043208
224,0.08,0.72,0.0,0.68,298.88489050334573,131.1168476529611
226,0.39,0.68,0.88,0.49,205.76015242062113,76.86459403690361
180,0.58,0.89,0.81,0.33,210.09701792263218,76.24402647598664
177,0.17,0.68,1.0,-0.68,261.95463575754314,97.7777005902494
225,0.19,1.17,0.0,0.45,355.32611077472404,130.91054167578963
174,0.14,1.28,0.71,-0.27,223.90880796079023,104.55185302807311
221,0.31,0.76,0.87,0.24,176.8665166120529,98.59718678522097
204,0.52,0.56,0.7,1.0,193.72836223514193,140.47294719670714
246,0.08,1.0,0.48,-0.64,199.55598931455236,87.93287539292209
227,0.4,0.44,0.99,0.24,180.5919971885042,67.56066202327821
240,0.08,1.5,0.0,1.0,309.2960805461354,55.220073318479685
190,0.4,0.4,0.88,0.34,162.9183293906742,86.00729751865074
173,0.12,0.29,0.08,0.72,299.58413769736376,131.71650555056027
184,0.84,0.29,0.88,0.1,203.19050333481866,82.70837684608006
186,0.11,0.82,0.26,0.37,269.94607063134964,137.04862610047232
201,0.08,0.81,1.0,0.08,258.34052737525695,123.15474923647712
218,0.16,0.88,0.88,0.17,226.70563575420016,121.10124507148112
251,1.0,0.36,0.68,0.4,207.32031975293685,102.62423327518965
252,0.24,0.71,0.93,0.03,201.79130581994474,81.42533510971843
236,0.34,0.6,0.87,0.3,178.27657714489814,85.53112391521442
192,0.28,0.81,0.84,0.29,211.08978383408655,79.79515205235003
175,0.52,0.88,0.71,0.23,139.36505739270132,78.46153095585383
219,0.19,0.54,0.0,0.33,288.8946124977308,86.78435108108926
193,0.37,0.33,0.0,0.46,145.08007664352158,62.95039009715444
235,0.49,1.12,0.75,0.31,125.70649915588308,60.6749016201761
191,0.32,0.84,1.0,0.59,238.09568586543446,85.11354694062585
253,0.48,1.22,0.67,0.0,223.50113476554506,59.33351962897257
232,0.35,0.44,0.87,0.23,203.26135512738722,101.53647753080479
212,0.18,0.62,0.72,0.47,215.88026636354766,107.36388630325676
179,0.72,0.7,0.73,0.35,145.80194440704523,78.77277342241062
242,0.34,1.0,0.71,0.28,155.7711136468544,73.73092558345775
198,0.49,0.24,0.99,0.13,189.9098347348658,74.60072661197489
182,0.16,0.62,1.0,0.86,208.75270632257178,74.00759761405378
202,0.04,1.3,0.0,-0.32,267.6337995663112,104.01837504441576
195,0.06,0.19,0.0,0.08,173.43406105954196,75.1752748084099
185,0.45,0.66,0.36,0.3,126.26560089014028,113.0651514919859
223,0.11,0.41,0.0,0.0,160.6576828295031,76.79465638897568
247,0.25,1.36,0.1,0.33,213.19744055245425,131.9903333298441
189,0.04,0.57,0.1,0.56,307.5711999989866,56.48859127860023
208,0.38,1.05,0.42,0.12,193.80778754378284,52.6283514626417
209,0.29,0.62,0.95,-0.27,196.31608515188367,80.75759814066184
243,0.48,0.28,0.87,0.46,184.05205243867877,82.53604243645769
244,0.01,0.64,0.0,-0.04,254.27666327118598,98.40657878929751
241,0.08,0.81,0.68,0.48,160.23111266600318,67.304313184105
233,0.45,0.51,0.59,-0.06,196.5096405966815,127.05046592229716
210,0.59,1.5,0.62,0.7,127.5044022256817,63.297375885620106
231,0.01,1.0,0.02,-0.13,204.68174412704843,74.38804251689267
207,0.92,0.69,0.76,0.28,157.74402585446518,96.18769643261456
187,0.14,0.38,0.83,0.28,265.99053831290723,109.87763730319328
197,0.0,0.48,0.0,0.36,287.2329541954186,125.69522531729766
249,0.53,0.32,0.97,-0.24,142.443050246101,43.305528634777325
245,0.73,1.43,0.65,0.32,342.24174940112925,111.31723229478885
217,0.32,0.14,0.99,0.32,185.63313853536167,86.57117963409326
205,0.3,1.12,0.72,-0.48,205.06500242096766,87.63678624988513
211,0.26,0.38,0.19,0.26,160.11834805377632,67.62152146787986
181,0.15,0.96,0.05,0.61,185.71639710391304,47.55132961798125
203,0.0,1.32,0.0,-0.18,285.63144387518025,145.5323372335957
199,0.08,1.5,0.0,1.0,391.2158157930665,104.81780589534861
213,0.0,0.59,0.0,0.4,263.33624787301665,102.43095253151523
237,0.1,0.51,0.85,0.3,204.09256847036752,87.98065905607328
183,0.56,0.06,1.0,0.48,223.92032309437093,87.4460566334704
