trial,subID,sim_choice,sim_attack,k
1,70,"[5, 3, 1, 5, 3, 3, 4, 4, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,71,"[4, 4, 3, 4, 2, 6, 8, 6, 3, 2]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1
1,72,"[7, 6, 6, 6, 8, 7, 7, 6, 7, 7]","[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]",1
1,73,"[1, 2, 4, 2, 2, 3, 1, 1, 1, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,74,"[3, 2, 6, 5, 5, 4, 2, 5, 7, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,75,"[5, 2, 4, 3, 2, 5, 6, 3, 5, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,76,"[6, 8, 8, 7, 8, 8, 8, 6, 8, 8]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1]",1
1,77,"[6, 6, 7, 8, 7, 8, 6, 8, 8, 8]","[0, 1, 1, 1, 1, 0, 0, 1, 1, 1]",1
1,78,"[7, 5, 7, 6, 6, 3, 5, 5, 6, 1]","[1, 1, 1, 0, 1, 0, 0, 0, 1, 0]",1
1,79,"[3, 5, 5, 1, 3, 5, 5, 4, 4, 4]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,80,"[6, 3, 6, 4, 4, 7, 6, 6, 8, 4]","[1, 1, 1, 0, 0, 1, 0, 0, 0, 0]",1
1,81,"[8, 8, 8, 8, 7, 7, 7, 8, 6, 7]","[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
1,82,"[2, 4, 1, 3, 2, 2, 1, 1, 3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,83,"[4, 6, 5, 7, 6, 8, 6, 7, 6, 6]","[0, 1, 1, 0, 0, 1, 0, 1, 1, 1]",1
1,84,"[5, 5, 6, 3, 4, 4, 3, 5, 8, 4]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",1
1,85,"[2, 4, 3, 6, 3, 5, 5, 6, 5, 7]","[0, 0, 0, 1, 0, 1, 1, 1, 0, 1]",1
1,86,"[6, 8, 5, 8, 6, 8, 6, 8, 7, 6]","[0, 0, 0, 1, 1, 0, 1, 1, 1, 0]",1
1,87,"[5, 5, 5, 7, 6, 7, 7, 5, 8, 7]","[0, 0, 0, 0, 0, 1, 0, 1, 1, 1]",1
1,88,"[7, 8, 6, 7, 6, 6, 8, 7, 6, 9]","[0, 1, 0, 0, 1, 0, 1, 0, 1, 1]",1
1,89,"[7, 6, 7, 7, 5, 7, 4, 7, 4, 7]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0]",1
1,90,"[2, 2, 2, 3, 4, 3, 3, 1, 2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,91,"[3, 7, 2, 1, 7, 4, 2, 5, 7, 2]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,92,"[7, 8, 8, 6, 7, 7, 7, 7, 7, 5]","[0, 1, 0, 0, 1, 0, 0, 1, 1, 0]",1
1,93,"[7, 5, 4, 6, 5, 6, 5, 4, 6, 7]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 1]",1
1,94,"[4, 5, 6, 5, 6, 7, 6, 7, 7, 7]","[0, 0, 0, 1, 0, 0, 1, 0, 1, 1]",1
1,95,"[7, 4, 5, 4, 6, 4, 7, 4, 2, 4]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",1
1,96,"[6, 4, 4, 5, 6, 6, 7, 5, 5, 5]","[1, 0, 1, 0, 0, 0, 1, 0, 1, 0]",1
1,97,"[3, 8, 2, 6, 5, 4, 5, 5, 5, 5]","[0, 1, 0, 1, 0, 1, 0, 0, 0, 1]",1
1,98,"[5, 6, 4, 4, 5, 5, 3, 7, 6, 5]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",1
1,99,"[7, 3, 3, 6, 1, 3, 7, 6, 3, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,100,"[4, 6, 1, 2, 1, 5, 4, 4, 1, 5]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,101,"[2, 2, 3, 1, 2, 2, 1, 3, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,102,"[4, 7, 1, 4, 6, 4, 5, 6, 7, 3]","[0, 1, 0, 0, 1, 0, 1, 1, 0, 0]",1
1,103,"[6, 6, 5, 7, 6, 6, 5, 5, 3, 7]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,104,"[5, 3, 7, 3, 3, 4, 3, 4, 1, 4]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,105,"[6, 6, 6, 7, 7, 7, 6, 6, 6, 8]","[1, 0, 1, 0, 0, 1, 1, 0, 1, 0]",1
1,106,"[3, 4, 3, 4, 3, 6, 4, 2, 7, 4]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 1]",1
1,107,"[7, 5, 7, 7, 6, 6, 4, 7, 5, 7]","[0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",1
1,108,"[7, 7, 7, 7, 7, 5, 6, 7, 7, 4]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,109,"[5, 5, 3, 7, 3, 4, 4, 7, 5, 4]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,110,"[2, 3, 6, 5, 5, 7, 3, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,111,"[1, 2, 3, 2, 3, 5, 4, 3, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,112,"[5, 5, 5, 6, 7, 6, 5, 6, 5, 6]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,113,"[6, 8, 5, 5, 5, 5, 6, 5, 6, 5]","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",1
1,114,"[7, 7, 7, 8, 9, 8, 7, 6, 7, 9]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1
1,115,"[6, 5, 6, 6, 4, 7, 6, 4, 4, 6]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",1
1,116,"[4, 3, 5, 2, 4, 3, 4, 4, 4, 7]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,117,"[5, 5, 3, 5, 5, 6, 2, 6, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,118,"[4, 2, 3, 5, 3, 2, 4, 5, 4, 4]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",1
1,119,"[8, 7, 7, 8, 6, 6, 7, 6, 8, 9]","[1, 1, 0, 0, 0, 0, 0, 0, 1, 1]",1
1,120,"[7, 8, 7, 7, 7, 4, 8, 8, 6, 7]","[1, 1, 0, 0, 0, 0, 1, 0, 0, 0]",1
1,121,"[1, 1, 1, 4, 3, 1, 1, 1, 5, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,122,"[6, 6, 8, 7, 7, 8, 6, 7, 6, 7]","[1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1
