subID,alpha,theta,gamma,w,nll
161,0.24,0.58,0.88,-1.0,281.71526171623043
145,0.36,0.69,1.0,0.0,327.8340363442238
153,0.1,1.16,1.0,-0.32,359.3520296644388
99,0.0,0.63,0.0,0.24,332.8833038671491
111,0.77,0.4,0.88,-0.04,314.42793304393325
121,0.88,0.16,0.88,0.27,229.34654414202726
147,0.41,0.76,0.8,-0.24,315.36768269121893
222,0.26,0.81,0.06,-0.25,269.3360317173083
188,1.0,0.92,0.36,-0.19,187.09233188381208
250,0.54,0.73,0.87,-0.18,251.90090752827817
238,0.71,1.32,0.73,-0.64,218.02482375228143
216,0.13,0.0,0.13,0.47,473.28919511577647
248,0.88,0.67,0.39,0.18,175.94398431439674
228,0.92,0.48,0.88,-0.04,241.34968731382844
234,1.0,0.92,0.81,-0.08,172.25623758626475
229,1.0,0.89,0.82,-0.21,210.7363759245729
220,0.02,0.58,0.02,0.03,328.79964355965717
239,0.3,0.95,0.04,0.05,471.5127749696019
178,1.0,1.12,0.15,0.28,318.7857855207141
176,0.47,0.23,0.71,0.52,375.37637027819727
206,0.26,0.99,0.0,-0.12,84.26656623457939
196,0.69,1.09,0.78,0.0,302.2310243307351
200,0.36,0.92,0.88,0.12,394.36949601198353
172,0.29,0.76,1.0,0.01,344.9598835869375
194,0.93,1.33,0.66,-1.0,205.05562117050974
230,0.0,0.77,0.0,-0.14,352.021187636605
224,0.12,0.84,0.02,0.0,420.8613902346447
226,1.0,0.66,0.84,0.08,307.53113089073247
180,1.0,0.9,0.83,-0.14,329.1041645636573
177,0.25,0.82,1.0,0.14,419.3948963342499
225,0.52,1.02,0.0,0.13,513.7101917838661
174,0.17,0.88,1.0,0.32,327.55145693505693
221,0.73,0.78,0.85,-0.15,276.74633371122013
204,0.7,0.31,0.93,0.88,368.9364609727726
246,0.1,1.12,0.28,-0.44,268.51521776086537
227,0.8,0.44,1.0,-0.04,232.60194332610632
240,0.08,1.5,0.0,-0.76,364.47048726349277
190,1.0,0.44,0.84,0.28,252.72743922256313
173,0.36,0.23,0.82,0.88,434.05626373668355
184,0.22,0.33,1.0,0.06,314.79032738620924
