subID,alpha,theta,gamma,w,nll_idv,nll_grp
128,0.4,0.89,0.86,-1.0,262.5718854280282,79.6465495024995
154,0.88,0.68,0.86,-1.0,140.46266278961917,83.60549257705887
132,0.45,1.45,0.11,-1.0,374.56651064566734,142.9192902873978
120,0.08,0.99,1.0,-1.0,169.59088122007947,120.58238660349625
105,0.2,0.88,0.88,-1.0,260.95144661439366,111.03232932269913
133,0.38,0.53,0.46,-1.0,288.8816611782814,84.19607514227143
107,1.0,0.96,0.04,-1.0,232.4695200017917,99.17430306467396
141,0.52,0.41,0.98,-1.0,371.89109088866826,106.0447225646156
119,0.86,1.0,0.59,-1.0,172.42002090803757,96.79989701986943
155,0.44,0.53,1.0,-1.0,253.76795394412702,142.84477629791112
142,0.45,0.75,0.25,-1.0,354.7879409400004,90.75543385953898
98,0.21,0.73,1.0,-1.0,291.0258065631735,108.5636380034058
136,0.61,0.74,0.87,-1.0,174.05179288727922,62.402267868154006
150,0.5,0.18,0.34,-1.0,166.9325770235256,69.46464617323984
138,1.0,0.76,0.78,-1.0,158.2898051587395,79.57369142179523
152,0.35,1.2,0.1,-1.0,127.21999636113368,77.55763920929324
160,0.28,0.8,1.0,-1.0,240.26617248316555,101.75820026383406
135,0.7,0.61,0.59,-1.0,233.24160674365206,66.12675135883842
123,0.89,0.42,0.86,-1.0,210.04977022653264,86.6354870821912
137,0.7,0.57,1.0,-1.0,218.1240610027978,77.87971868455027
129,1.0,0.6,0.87,-1.0,144.69710063936625,76.72467306263438
112,0.29,0.68,0.0,-1.0,354.5383483846776,105.73824146825532
149,0.13,1.08,0.77,-1.0,155.42333974442883,79.88877866257465
157,0.17,0.84,0.18,-1.0,157.88599254585367,77.10172141078739
151,0.08,0.81,0.7,-1.0,223.23383383595512,85.13099115048703
124,0.88,0.51,0.86,-1.0,158.3387733899008,74.28929150137772
144,1.0,1.06,0.65,-1.0,147.95766059705244,56.12158250759431
163,1.0,0.4,0.87,-1.0,124.43990192373137,59.862102300541906
158,0.64,0.4,0.78,-1.0,155.26368099549197,106.17868417064054
159,0.26,0.25,0.48,-1.0,160.64773549224,84.09063542593528
165,0.14,0.75,0.1,-1.0,251.95635458550612,97.49045714029849
127,0.45,0.56,1.0,-1.0,165.6884586126976,75.96996537821931
139,0.48,0.06,1.0,-1.0,173.19630797360853,132.03584984050602
167,0.72,0.14,0.88,-1.0,228.86216332544228,108.81559592884254
101,0.87,0.34,0.73,-1.0,274.4365597184252,168.64533623885288
146,0.64,0.2,1.0,-1.0,241.89878637494257,117.33325635777723
125,0.0,0.7,0.0,-1.0,234.86465712471053,99.58474272408684
131,0.0,0.72,0.0,-1.0,277.8734376291126,94.09442723460978
143,0.43,0.57,0.99,-1.0,213.5408111755878,109.20344518015544
113,0.64,0.7,0.57,-1.0,164.64151303720357,77.48170079516844
161,0.88,0.0,0.99,-1.0,245.80349430972475,94.83615763320567
145,0.36,0.69,1.0,-1.0,241.20673943906166,86.62729690516213
153,1.0,1.35,0.17,-1.0,270.7086787357083,113.12382865168756
99,0.12,0.67,1.0,-1.0,228.57441294494055,107.6416616560437
111,0.52,0.36,0.99,-1.0,241.41502018381243,75.4151187254859
