trial,subID,sim_choice,sim_attack,k
1,137,"[3, 2, 5, 1, 5, 5, 4, 4, 5, 4]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
1,138,"[5, 5, 6, 6, 3, 6, 5, 4, 6, 6]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,139,"[2, 1, 1, 3, 1, 2, 1, 6, 8, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,140,"[6, 7, 1, 5, 5, 4, 6, 5, 2, 4]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,141,"[4, 5, 5, 7, 6, 6, 5, 5, 5, 5]","[1, 0, 0, 0, 0, 1, 0, 0, 1, 0]",1
1,142,"[7, 4, 3, 4, 6, 8, 4, 7, 1, 4]","[1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",1
1,143,"[2, 5, 3, 2, 3, 3, 7, 4, 4, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,144,"[7, 7, 8, 7, 6, 8, 5, 6, 6, 6]","[0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",1
1,145,"[4, 2, 3, 6, 4, 3, 4, 4, 4, 3]","[1, 0, 0, 0, 1, 0, 1, 0, 0, 0]",1
1,146,"[4, 2, 2, 1, 1, 3, 2, 2, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,147,"[5, 3, 4, 3, 5, 4, 5, 4, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,148,"[7, 4, 3, 2, 6, 3, 5, 4, 3, 4]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",1
1,149,"[8, 8, 8, 8, 5, 7, 7, 5, 7, 7]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,150,"[2, 5, 1, 4, 2, 1, 2, 6, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,151,"[7, 6, 3, 3, 1, 6, 4, 6, 6, 6]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,152,"[7, 8, 7, 6, 7, 7, 7, 6, 4, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,153,"[7, 8, 7, 6, 6, 7, 7, 8, 6, 6]","[0, 1, 1, 0, 0, 1, 0, 1, 1, 0]",1
1,154,"[5, 6, 1, 4, 5, 7, 5, 3, 7, 5]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 1]",1
1,155,"[5, 2, 3, 2, 2, 3, 5, 4, 2, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,156,"[4, 5, 4, 3, 5, 1, 6, 7, 2, 3]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",1
1,157,"[4, 5, 5, 4, 6, 7, 7, 7, 6, 5]","[0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",1
1,158,"[2, 2, 2, 4, 1, 1, 4, 4, 3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,159,"[3, 3, 3, 5, 4, 3, 1, 2, 2, 2]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1
1,160,"[6, 7, 6, 4, 4, 6, 7, 6, 9, 5]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",1
1,161,"[6, 5, 4, 3, 6, 5, 2, 7, 3, 5]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,162,"[4, 6, 6, 4, 4, 5, 2, 2, 4, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,163,"[2, 2, 4, 4, 3, 2, 6, 2, 3, 6]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
1,164,"[4, 4, 3, 4, 3, 6, 5, 4, 4, 5]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",1
1,165,"[5, 5, 5, 3, 4, 3, 1, 7, 5, 5]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,166,"[3, 3, 2, 2, 2, 2, 3, 4, 1, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,167,"[2, 1, 1, 8, 1, 1, 2, 5, 1, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,168,"[4, 7, 7, 4, 6, 4, 5, 3, 3, 4]","[0, 1, 1, 0, 1, 0, 0, 0, 0, 0]",1
1,169,"[6, 6, 7, 9, 6, 4, 5, 4, 5, 6]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,170,"[6, 4, 6, 5, 6, 4, 7, 5, 5, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,171,"[3, 7, 4, 4, 3, 1, 3, 3, 6, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,172,"[6, 6, 6, 4, 4, 5, 4, 4, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,173,"[2, 6, 2, 3, 1, 2, 1, 3, 4, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,174,"[6, 4, 6, 6, 7, 5, 6, 5, 3, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,175,"[7, 7, 5, 6, 6, 6, 6, 6, 4, 4]","[1, 1, 0, 1, 1, 0, 1, 0, 0, 0]",1
1,176,"[1, 2, 5, 2, 2, 3, 2, 2, 2, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,177,"[6, 2, 2, 5, 7, 6, 2, 5, 6, 6]","[1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1
1,178,"[8, 6, 7, 6, 8, 8, 7, 7, 6, 6]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1
1,179,"[5, 4, 5, 5, 6, 6, 1, 4, 3, 4]","[1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1
1,180,"[4, 6, 6, 5, 5, 7, 6, 7, 6, 6]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",1
1,181,"[7, 4, 4, 6, 8, 7, 5, 6, 4, 5]","[1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1
1,182,"[3, 5, 5, 6, 1, 1, 5, 6, 4, 6]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,183,"[2, 2, 7, 6, 2, 4, 1, 6, 8, 3]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]",1
1,184,"[4, 4, 7, 1, 1, 4, 5, 4, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,185,"[3, 3, 1, 7, 5, 1, 5, 2, 5, 2]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,186,"[5, 4, 4, 7, 4, 2, 4, 3, 5, 3]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1
1,187,"[2, 3, 3, 2, 1, 3, 2, 2, 1, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,188,"[6, 5, 5, 6, 6, 5, 5, 6, 8, 6]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1
1,189,"[1, 6, 4, 6, 3, 3, 1, 5, 8, 4]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,190,"[2, 5, 2, 6, 2, 3, 6, 4, 3, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
