subID,alpha,theta,gamma,w,nll_idv,nll_grp
194,0.67,0.72,0.76,-1.0,112.5150296184009,133.84793071300948
195,0.01,0.29,0.0,-1.0,274.9691117278558,127.1053966619297
196,0.32,0.2,0.99,-1.0,172.88037023453222,78.4799948366904
198,0.0,0.53,0.0,-1.0,286.3314775574364,105.64328693078932
201,0.14,0.88,0.56,-1.0,203.73845481543722,73.34719626761758
203,0.16,0.36,0.52,-1.0,260.92469962871587,96.75842737369524
204,0.42,0.92,0.56,-1.0,269.36059382271833,128.26671344855356
205,0.01,1.5,0.02,-1.0,343.074957518952,172.6002416973707
206,0.08,0.59,0.06,-1.0,232.62974927412262,67.30721573036162
207,0.41,0.56,0.88,-1.0,232.36716400727425,94.21508951474114
208,0.08,0.88,0.0,-1.0,337.0149527142622,97.31642926519574
209,0.14,0.47,1.0,-1.0,291.7452905161962,151.220590058297
109,0.29,0.75,0.8,-1.0,204.58036346766363,76.70168353352237
