trial,subID,sim_choice,sim_attack,k
1,113,"[6, 6, 5, 4, 5, 4, 4, 4, 5, 3]","[0, 1, 1, 0, 0, 1, 0, 1, 0, 0]",1
1,114,"[4, 2, 4, 4, 1, 2, 4, 1, 4, 5]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,115,"[6, 7, 6, 6, 8, 6, 6, 7, 7, 6]","[0, 1, 0, 0, 1, 0, 1, 1, 0, 0]",1
1,116,"[6, 5, 6, 7, 5, 4, 5, 7, 7, 7]","[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]",1
1,117,"[5, 8, 8, 6, 6, 5, 9, 4, 5, 6]","[0, 1, 1, 0, 0, 0, 1, 0, 0, 0]",1
1,118,"[5, 6, 8, 6, 7, 6, 4, 8, 5, 7]","[0, 1, 0, 0, 1, 0, 1, 1, 0, 1]",1
1,119,"[4, 5, 7, 5, 6, 3, 3, 7, 5, 6]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",1
1,120,"[5, 4, 3, 4, 5, 6, 5, 3, 6, 5]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1
1,121,"[7, 6, 3, 3, 6, 5, 4, 4, 5, 5]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",1
1,122,"[4, 2, 6, 3, 4, 4, 5, 6, 3, 5]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1
1,123,"[5, 5, 2, 4, 7, 5, 3, 5, 2, 4]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",1
1,124,"[5, 7, 1, 5, 7, 4, 4, 3, 5, 4]","[0, 0, 0, 1, 1, 1, 0, 0, 0, 0]",1
1,125,"[2, 6, 5, 6, 5, 4, 4, 2, 4, 4]","[0, 0, 0, 1, 1, 0, 1, 0, 0, 0]",1
1,126,"[3, 5, 4, 4, 5, 7, 5, 2, 2, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,127,"[7, 6, 5, 3, 6, 3, 5, 5, 4, 6]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 0]",1
1,128,"[5, 6, 8, 4, 4, 3, 6, 5, 6, 5]","[0, 1, 1, 0, 0, 0, 0, 1, 1, 0]",1
1,129,"[7, 3, 4, 6, 7, 5, 5, 3, 4, 3]","[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]",1
1,130,"[8, 8, 8, 7, 8, 6, 6, 8, 6, 7]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1
1,131,"[6, 3, 5, 5, 4, 5, 5, 6, 5, 4]","[1, 0, 0, 0, 0, 0, 1, 1, 1, 0]",1
1,132,"[3, 2, 1, 3, 5, 3, 6, 4, 3, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,133,"[3, 4, 3, 3, 3, 5, 4, 6, 3, 3]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
