subID,alpha,theta,gamma,w,nll_idv,nll_grp
147,0.0,0.62,0.0,0.09,264.94784227008176,117.80543448655067
148,0.04,0.86,0.05,-0.08,235.87855422067648,100.80530741112014
150,0.15,0.77,0.57,0.27,278.06485352055506,78.86886798798844
151,0.49,0.6,0.83,0.08,142.152444904395,70.53548593906686
152,0.39,0.36,0.88,0.43,204.80875838171497,81.12112315673046
153,0.28,0.55,0.85,0.5,218.82169244142528,68.50074054360287
154,0.25,0.42,0.94,0.54,256.8179705771408,84.69180102931668
155,0.08,0.87,0.1,0.71,353.739079563137,106.99873362552098
157,0.31,0.88,0.79,0.28,167.80821079671992,61.15526080298876
158,0.54,1.08,0.65,0.81,173.1032259063314,11.967385007890504
160,0.08,0.76,0.0,0.48,233.16569873715378,97.4638470235561
161,0.42,0.28,0.97,0.33,146.50017703167018,71.07146310507804
163,0.88,0.02,0.99,0.12,325.1180359030267,205.3827384043852
164,0.88,1.12,1.0,-0.08,528.8196996078897,66.91405899074707
165,0.19,0.49,0.01,0.42,283.41676229869347,74.00055557359681
166,1.0,0.06,1.0,0.32,439.7808493237393,134.41289213393924
167,0.92,0.88,1.0,0.52,511.9233373977143,124.08962222824347
168,0.08,0.52,1.0,0.49,327.2123939049801,81.17335676046508
169,0.0,0.93,0.0,0.08,299.07619313421657,103.29504079861306
170,0.13,0.89,0.0,0.15,290.01205337376666,58.13088491902216
171,0.12,0.64,0.0,0.19,338.54191624040953,134.82256612470752
172,0.31,0.4,0.88,0.09,239.455901129025,124.76313267832319
173,0.39,0.44,0.18,0.43,150.07883392739734,119.2981478745104
174,0.21,0.8,0.85,0.43,217.02788919879,104.11606995503256
175,0.16,0.34,0.44,0.37,217.94988936222532,53.2305394062944
176,0.0,0.45,0.0,0.71,329.9318808022783,133.66842356810363
177,0.32,0.0,0.0,0.46,292.20421206098626,120.6807582827317
178,0.15,1.28,0.53,0.51,185.96245806047256,109.03280963335443
179,0.08,0.84,0.19,0.32,328.6785289779204,83.16413750203637
180,0.08,1.05,0.68,0.67,271.3589485978421,91.93866807387407
181,0.68,0.38,0.86,0.85,188.36296931514661,110.54641083775276
182,0.1,0.0,0.08,0.56,314.4149012736122,123.44683049718971
184,0.26,0.54,0.72,0.4,230.78046010979784,88.43897980194066
185,0.0,0.77,0.0,-0.9,357.48021584533933,128.87076647710023
187,0.11,0.49,0.84,0.28,224.05700709993005,100.36218599313875
188,0.1,1.0,0.0,0.68,221.69694692843936,71.15231744248408
189,0.31,0.63,0.39,0.17,176.15620161498964,83.79290755142202
190,0.19,0.55,0.27,0.25,216.1256066220901,143.39551764966563
192,0.29,0.39,0.72,0.88,258.67306740524054,89.15318682155085
193,0.12,0.88,0.0,0.54,384.73939390814184,132.08758862189237
194,0.67,0.72,0.76,0.0,112.5150296184009,133.84793071300948
195,0.03,0.31,0.1,-0.19,269.9427220288595,113.74327708654924
196,0.32,0.2,0.99,0.0,172.88037023453222,78.4799948366904
198,0.0,0.53,0.0,-0.02,286.3314775574364,105.57398597171542
201,0.14,0.88,0.56,0.0,203.73845481543722,73.34719626761758
203,0.17,0.33,0.52,0.43,260.2720235680458,91.28365955215433
204,0.09,0.78,0.0,0.82,245.03441831158497,70.96868577370584
205,0.08,1.17,0.58,1.0,323.9103432902065,127.42772577381288
206,0.08,0.59,0.06,0.28,232.62974927412262,60.23969523283569
207,0.28,0.75,0.87,0.65,218.15284192513352,61.184044856137454
208,0.08,0.88,0.0,0.19,337.0149527142622,94.19594456677909
209,0.15,0.45,1.0,0.28,290.6917525652796,151.45390211639136
109,0.3,0.74,0.82,0.12,202.21203765255822,77.12059742276706
