subID,alpha,theta,gamma,w,nll_idv,nll_grp
177,0.57,0.41,0.0,0.26,285.59401610618556,121.15055551596905
178,0.97,1.35,0.66,0.46,184.13518684084286,101.857327192169
179,0.27,0.88,0.21,0.42,336.74309367840226,90.2768985029818
180,0.64,1.12,0.73,0.95,257.5571476272894,78.80060557318443
181,1.0,0.41,0.51,0.52,206.48909075075557,126.65059106147092
182,0.51,0.0,0.05,0.63,314.44879784701254,126.13287634186192
184,1.0,0.51,0.72,0.37,227.15885864525833,87.77290164196067
185,0.09,0.77,1.0,0.16,360.05924987105385,128.79058806182871
187,0.55,0.44,0.97,0.0,219.98641724655795,95.22331526476863
188,0.56,1.08,0.1,0.69,234.40404242177524,64.07378572858319
189,1.0,0.73,0.44,0.16,192.2465248002592,78.12240351341015
190,0.86,0.56,0.33,0.55,222.1725663771867,136.61447232413988
192,1.0,0.44,0.88,1.0,259.7556368224227,69.95212723258527
193,0.52,0.97,0.32,0.69,387.6160876251492,127.13498186059893
194,1.0,0.57,0.62,0.23,163.7265397164491,114.64378641912806
195,0.81,0.26,0.85,-0.25,270.4300296974831,109.74622235931736
196,1.0,0.2,1.0,-0.09,173.29471517867265,73.48596817225949
198,0.0,0.54,0.0,0.28,286.2713378917147,103.654552069139
201,0.85,1.02,0.77,0.08,188.18804475952095,71.9586224522919
203,0.44,0.35,0.52,0.67,259.66019043038,92.28062625441198
204,0.6,0.81,0.0,0.91,240.88602478995443,62.03588366026171
205,0.12,0.98,1.0,0.93,325.24357714128297,96.70396415220412
206,0.35,0.59,0.0,0.31,232.26411520711315,56.597267271626016
207,1.0,0.76,0.88,0.7,223.6161110850342,73.21105464507383
208,0.3,0.86,0.0,0.35,349.424133333817,93.31487991642568
209,0.32,0.57,1.0,-0.32,302.97229986195043,140.18117163315569
109,1.0,0.74,0.78,0.08,216.89638862996685,71.72094577248707
