subID,alpha,theta,gamma,w,nll_idv,nll_grp
200,0.09,0.4,0.6,0.84,316.89209229736497,53.85160974570235
202,0.18,0.93,0.25,0.61,226.287588729766,97.52979514538713
94,0.29,0.65,0.74,0.12,199.15092234099265,90.85782401542892
95,0.16,0.42,0.0,0.8,329.31196040574144,53.13649134133396
97,0.14,0.46,0.58,0.48,280.3156152743887,110.63314234578448
98,0.34,1.13,0.7,-0.52,229.28424133640968,9.88698651933999
99,0.25,0.19,0.98,0.61,233.6395392783486,64.1660621181751
100,0.28,0.68,0.88,0.65,247.6817897609128,76.5779779456007
101,0.34,1.5,0.32,0.16,164.39152431032207,56.885733479179734
102,0.17,0.43,0.85,-0.36,330.5002366502199,116.98608639252531
103,0.08,0.63,0.48,1.0,256.41682454964587,21.0668591209635
104,0.09,1.15,0.1,0.68,246.68008202285066,72.83014586463284
105,0.15,0.76,0.88,0.18,219.81347283134824,79.35624438192514
106,0.28,0.52,0.93,0.68,250.4684740301912,73.3684695705432
107,0.13,0.58,0.88,0.71,222.14505374978015,58.588133842241575
108,0.15,0.83,0.01,0.36,410.4141785134179,111.47382435867617
110,0.03,0.86,0.0,0.5,245.70856127695305,114.03930478527442
111,0.25,1.04,0.8,0.43,191.41222781981438,60.52665766009132
112,0.01,0.88,0.0,1.0,247.75348667639548,36.95975270769019
113,0.01,0.84,0.0,0.38,271.89114037607123,79.80357114604996
114,0.19,0.45,0.0,0.35,186.79715772261005,62.317335339809304
115,0.17,1.2,0.0,0.66,256.3796416474391,51.08171564882213
116,0.09,0.96,0.05,0.68,296.7903343159313,57.952674644796936
117,0.38,0.64,0.81,0.79,162.08233759047286,50.90429867281891
118,0.0,1.15,0.0,0.5,299.4515147394169,74.94365834277825
119,0.1,0.72,1.0,0.82,266.49156462602815,66.15104346334645
120,0.0,0.88,0.0,0.0,346.56267068227,97.49125301208375
122,0.34,0.69,0.84,1.0,156.76947076600067,36.956833614213934
123,0.17,0.58,0.85,0.12,222.0141961814014,91.73828013543411
