trial,subID,sim_choice,sim_attack,k
1,79,"[2, 3, 4, 4, 5, 3, 1, 2, 4, 3]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1
1,80,"[7, 7, 8, 7, 6, 7, 7, 7, 8, 7]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,81,"[6, 7, 7, 8, 8, 3, 5, 5, 6, 5]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
1,82,"[5, 7, 1, 2, 2, 4, 3, 6, 2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,83,"[3, 7, 2, 5, 1, 5, 2, 1, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,84,"[3, 3, 5, 8, 5, 3, 5, 3, 3, 1]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1
1,85,"[7, 6, 7, 6, 6, 6, 5, 6, 6, 6]","[0, 1, 0, 0, 0, 0, 0, 1, 1, 0]",1
1,86,"[8, 8, 7, 7, 6, 8, 8, 6, 7, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,87,"[1, 2, 2, 2, 3, 3, 1, 2, 3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,88,"[6, 6, 3, 5, 2, 3, 6, 5, 7, 6]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1
1,89,"[4, 3, 4, 3, 3, 3, 4, 2, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,90,"[6, 7, 6, 6, 5, 4, 5, 6, 5, 4]","[1, 0, 0, 0, 0, 0, 1, 1, 0, 1]",1
1,91,"[2, 1, 1, 4, 1, 8, 2, 1, 8, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,92,"[7, 7, 7, 5, 8, 6, 7, 7, 4, 5]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
1,93,"[5, 1, 3, 1, 3, 3, 3, 5, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,94,"[3, 4, 5, 9, 6, 3, 5, 4, 5, 5]","[1, 0, 1, 1, 0, 0, 0, 1, 0, 0]",1
1,95,"[2, 3, 3, 4, 4, 6, 6, 3, 2, 7]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,96,"[3, 2, 5, 3, 3, 2, 5, 2, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,97,"[3, 1, 5, 4, 1, 5, 4, 2, 5, 2]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,98,"[7, 5, 8, 8, 7, 8, 8, 6, 7, 6]","[1, 0, 0, 1, 0, 1, 1, 1, 0, 1]",1
1,99,"[1, 2, 1, 1, 2, 1, 2, 3, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,100,"[1, 6, 5, 4, 3, 4, 2, 5, 2, 7]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,101,"[7, 8, 7, 7, 7, 7, 7, 7, 8, 6]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1
1,102,"[3, 6, 7, 4, 3, 2, 7, 7, 4, 3]","[0, 0, 1, 1, 0, 0, 0, 1, 1, 0]",1
1,103,"[5, 5, 2, 4, 5, 4, 3, 3, 1, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,104,"[5, 6, 6, 6, 5, 6, 6, 6, 5, 5]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
1,105,"[5, 7, 6, 5, 4, 3, 6, 4, 4, 3]","[0, 1, 1, 0, 1, 0, 1, 1, 0, 0]",1
1,106,"[6, 5, 4, 4, 3, 5, 1, 7, 7, 4]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1
1,107,"[6, 5, 4, 5, 3, 5, 4, 2, 3, 4]","[1, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1
1,108,"[7, 6, 7, 7, 8, 7, 8, 5, 6, 6]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 1]",1
1,110,"[7, 6, 5, 5, 3, 5, 4, 7, 7, 3]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1
1,111,"[6, 7, 6, 6, 4, 6, 6, 7, 5, 8]","[0, 1, 0, 1, 0, 0, 0, 1, 0, 1]",1
1,112,"[6, 8, 4, 5, 5, 5, 4, 7, 6, 4]","[1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,113,"[7, 6, 4, 6, 5, 4, 5, 6, 6, 6]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
1,114,"[2, 7, 4, 3, 3, 8, 3, 1, 4, 2]","[0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",1
1,115,"[7, 8, 7, 8, 6, 7, 5, 7, 7, 8]","[1, 0, 1, 1, 1, 1, 0, 1, 0, 0]",1
1,116,"[5, 7, 7, 5, 7, 5, 6, 7, 8, 6]","[0, 1, 1, 0, 1, 0, 0, 1, 1, 0]",1
1,117,"[5, 5, 5, 5, 6, 3, 5, 7, 2, 5]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",1
1,118,"[6, 6, 6, 5, 8, 7, 5, 6, 8, 7]","[0, 1, 0, 1, 1, 0, 0, 0, 0, 1]",1
1,119,"[2, 2, 4, 6, 2, 4, 4, 5, 3, 5]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",1
1,120,"[5, 7, 6, 5, 6, 6, 7, 6, 8, 6]","[1, 1, 1, 0, 1, 0, 1, 1, 0, 0]",1
1,121,"[6, 3, 6, 6, 6, 3, 5, 5, 3, 8]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",1
1,122,"[2, 5, 3, 6, 2, 4, 6, 7, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1
1,123,"[7, 4, 3, 3, 4, 4, 3, 3, 2, 4]","[1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",1
1,124,"[5, 3, 6, 6, 6, 6, 6, 3, 5, 5]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1
1,125,"[3, 2, 6, 6, 3, 4, 6, 3, 3, 7]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",1
1,126,"[4, 3, 6, 4, 3, 4, 7, 4, 6, 4]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",1
1,127,"[3, 5, 6, 6, 6, 6, 6, 4, 7, 3]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 0]",1
1,128,"[5, 6, 6, 3, 5, 3, 4, 4, 5, 3]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",1
1,129,"[4, 2, 2, 3, 2, 5, 2, 6, 5, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,130,"[6, 6, 8, 8, 7, 9, 7, 7, 7, 8]","[0, 0, 1, 0, 1, 1, 1, 1, 0, 0]",1
1,131,"[6, 6, 6, 7, 6, 8, 6, 6, 6, 6]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",1
1,132,"[2, 5, 3, 3, 3, 3, 2, 2, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,133,"[2, 1, 3, 3, 3, 3, 4, 1, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,134,"[6, 5, 8, 6, 6, 4, 4, 7, 4, 3]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0]",1
1,135,"[1, 4, 2, 4, 7, 5, 4, 1, 6, 5]","[0, 1, 0, 1, 0, 1, 0, 0, 0, 1]",1
