attack,selfBlame,jointMoney,partnerStep,playerStep,predatorAttack,prediction,playerKeep,step_rt,trial,room,block,playerID,confidence,predatorType,finalStep,player_partner_diff,playerKeep2,payoff,subID
FALSE,1,98,5,8,0,8,1,3.583503007888794,27,102,1,1,70,0,7,3,1,98,193
FALSE,0.5,18,3,3,0,3,0.5,0.6167001724243164,27,102,2,0,80,1,3,0,0.5,9,192
FALSE,0.75,18,3,3,0,6,0.75,1.1110002994537354,27,102,2,1,70,1,3,0,0.75,14,193
FALSE,0.25,72,7,5,0,6,0.25,1.1834006309509275,28,102,1,0,80,0,6,-2,0.25,18,192
FALSE,0.25,72,5,7,0,6,0.25,1.7155990600585938,28,102,1,1,70,0,6,2,0.25,18,193
TRUE,0.75,-20,6,9,0,9,0.5,2.0167019367218018,28,102,2,0,80,1,8,3,0.5,-10,192
TRUE,0.25,-20,9,6,0,3,1,1.430599808692932,28,102,2,1,70,1,8,-3,0,-20,193
FALSE,0.75,72,7,5,0,7,0.5,2.6667001247406006,29,102,1,0,80,0,6,-2,0.5,36,192
FALSE,0.5,72,5,7,0,5,0.5,1.569799542427063,29,102,1,1,70,0,6,2,0.5,36,193
FALSE,0.25,32,5,3,0,3,0.5,0.599899948,29,102,2,0,80,1,4,-2,0.5,16,192
FALSE,0.75,32,3,5,0,7,0.75,2.451498985290528,29,102,2,1,70,1,4,2,0.75,24,193
FALSE,0.5,72,7,5,0,7,0.5,1.200101017951965,30,102,1,0,80,0,6,-2,0.5,36,192
FALSE,0.75,72,5,7,0,4,1,1.277499794960022,30,102,1,1,70,0,6,2,1,72,193
TRUE,0.25,-20,9,3,0,3,0.5,0.5166999697685242,30,102,2,0,80,1,6,-6,0.5,-10,192
TRUE,0.75,-20,3,9,0,9,0.75,1.673499584197998,30,102,2,1,70,1,6,6,0.25,-15,193
FALSE,0.5,8,1,3,0,3,0.25,4.471396446228027,1,103,1,0,70,1,2,2,0.25,2,194
FALSE,0.5,18,3,2,0,-1,0.5,6.60919714,1,103,1,1,90,1,3,-1,0.5,9,195
FALSE,0.5,18,3,3,0,3,0.5,1.1344000101089478,1,103,2,0,70,0,3,0,0.5,9,194
FALSE,0.5,18,3,3,0,3,0.5,1.9978994131088257,1,103,2,1,90,0,3,0,0.5,9,195
FALSE,0.5,18,2,3,0,3,0.5,2.168901205062866,2,103,1,0,70,1,3,1,0.5,9,194
FALSE,0.5,18,3,2,0,3,0.5,2.563699722290039,2,103,1,1,90,1,3,-1,0.5,9,195
FALSE,0.5,72,4,7,0,3,0.5,2.903099298477173,2,103,2,0,70,0,6,3,0.5,36,194
FALSE,0.5,72,7,4,0,4,0.5,5.344197750091553,2,103,2,1,90,0,6,-3,0.5,36,195
FALSE,0.5,18,3,3,0,3,0.5,1.918500900268555,3,103,1,0,70,1,3,0,0.5,9,194
FALSE,0.5,18,3,3,0,-1,0.25,4.577999591827393,3,103,1,1,90,1,3,0,0.25,4,195
FALSE,0.5,72,5,7,0,4,0.5,2.368900775909424,3,103,2,0,70,0,6,2,0.5,36,194
FALSE,0.5,72,7,5,0,7,0.5,3.479598045349121,3,103,2,1,90,0,6,-2,0.5,36,195
FALSE,0.5,18,3,3,0,3,0.5,1.9853003025054927,4,103,1,0,70,1,3,0,0.5,9,194
FALSE,0.5,18,3,3,0,3,0.5,6.809395313,4,103,1,1,90,1,3,0,0.5,9,195
TRUE,0.75,-20,5,8,0,5,0.5,3.5203988552093506,4,103,2,0,70,0,7,3,0.5,-10,194
TRUE,0.5,-20,8,5,0,6,0.5,2.847498655319214,4,103,2,1,90,0,7,-3,0.5,-10,195
FALSE,0.5,18,3,3,0,3,0.5,1.601300835609436,5,103,1,0,70,1,3,0,0.5,9,194
FALSE,0.5,18,3,3,0,3,0.5,2.8133997917175293,5,103,1,1,90,1,3,0,0.5,9,195
FALSE,0.5,50,4,6,0,6,0.5,2.2525007724761963,5,103,2,0,70,0,5,2,0.5,25,194
FALSE,0.5,50,6,4,0,4,0.5,2.880400419235229,5,103,2,1,90,0,5,-2,0.5,25,195
FALSE,0.75,32,3,4,0,4,0.75,2.5627007484436035,6,103,1,0,70,1,4,1,0.75,24,194
FALSE,0.5,32,4,3,0,3,0.5,1.7816001176834106,6,103,1,1,90,1,4,-1,0.5,16,195
FALSE,0.75,50,4,5,0,5,0.75,1.6181005239486694,6,103,2,0,70,0,5,1,0.75,38,194
FALSE,0.5,50,5,4,0,4,0.5,2.097299575805664,6,103,2,1,90,0,5,-1,0.5,25,195
FALSE,0.75,32,3,4,0,4,0.75,1.8353008031845093,7,103,1,0,70,1,4,1,0.75,24,194
FALSE,0.5,32,4,3,0,3,0.5,2.064200162887573,7,103,1,1,90,1,4,-1,0.5,16,195
FALSE,0.5,50,4,5,0,5,0.5,1.965201020240784,7,103,2,0,70,0,5,1,0.5,25,194
FALSE,0.5,50,5,4,0,4,0.5,2.2970995903015137,7,103,2,1,90,0,5,-1,0.5,25,195
FALSE,0.75,32,3,4,0,3,0.75,2.1523005962371826,8,103,1,0,70,1,4,1,0.75,24,194
FALSE,0.5,32,4,3,0,3,0.5,2.397200823,8,103,1,1,90,1,4,-1,0.5,16,195
FALSE,0.5,50,5,5,0,4,0.5,1.5517001152038574,8,103,2,0,70,0,5,0,0.5,25,194
FALSE,0.5,50,5,5,0,5,0.5,2.347499370574951,8,103,2,1,90,0,5,0,0.5,25,195
FALSE,0.75,32,3,4,0,3,0.75,1.9354007244110107,9,103,1,0,70,1,4,1,0.75,24,194
FALSE,0.5,32,4,3,0,3,0.5,1.8310002088546755,9,103,1,1,90,1,4,-1,0.5,16,195
FALSE,0.75,50,5,5,0,5,0.75,3.770498037338257,9,103,2,0,70,0,5,0,0.75,38,194
FALSE,0.5,50,5,5,0,5,0.5,2.031099796295166,9,103,2,1,90,0,5,0,0.5,25,195
FALSE,0.5,32,4,4,0,3,0.5,1.9850008487701416,10,103,1,0,70,1,4,0,0.5,16,194
FALSE,0.5,32,4,4,0,4,0.5,3.563097715377808,10,103,1,1,90,1,4,0,0.5,16,195
FALSE,0.25,72,6,5,0,5,0.25,3.103397846221924,10,103,2,0,70,0,6,-1,0.25,18,194
FALSE,0.5,72,5,6,0,5,0.5,2.3306000232696533,10,103,2,1,90,0,6,1,0.5,36,195
TRUE,0.5,-20,4,4,0,4,0.5,2.0186007022857666,11,103,1,0,70,1,4,0,0.5,-10,194
TRUE,0.5,-20,4,4,0,4,0.5,2.131099462509156,11,103,1,1,90,1,4,0,0.5,-10,195
FALSE,0.5,50,4,6,0,6,0.5,2.435900449752808,11,103,2,0,70,0,5,2,0.5,25,194
FALSE,0.5,50,6,4,0,4,0.5,1.681599497795105,11,103,2,1,90,0,5,-2,0.5,25,195
FALSE,0.5,18,3,3,0,3,0.5,1.802000641822815,12,103,1,0,70,1,3,0,0.5,9,194
FALSE,0.5,18,3,3,0,3,0.5,1.7815004587173462,12,103,1,1,90,1,3,0,0.5,9,195
FALSE,0.5,72,6,6,0,6,0.5,1.9355006217956543,12,103,2,0,70,0,6,0,0.5,36,194
FALSE,0.5,72,6,6,0,4,0.5,2.214199542999268,12,103,2,1,90,0,6,0,0.5,36,195
FALSE,0.75,32,3,4,0,3,0.75,2.636099576950073,13,103,1,0,70,1,4,1,0.75,24,194
FALSE,0.5,32,4,3,0,3,0.5,1.9479997158050537,13,103,1,1,90,1,4,-1,0.5,16,195
TRUE,0.25,-20,6,5,0,5,0.25,1.851900815963745,13,103,2,0,70,0,6,-1,0.75,-5,194
TRUE,0.5,-20,5,6,0,5,0.5,2.213900327682495,13,103,2,1,90,0,6,1,0.5,-10,195
FALSE,0.75,32,3,4,0,3,0.75,3.236499309539795,14,103,1,0,70,1,4,1,0.75,24,194
FALSE,0.5,32,4,3,0,4,0.5,2.5475997924804688,14,103,1,1,90,1,4,-1,0.5,16,195
TRUE,0.75,-20,4,5,0,5,0.5,2.031001091003418,14,103,2,0,70,0,5,1,0.5,-10,194
TRUE,0.5,-20,5,4,0,4,0.5,1.5981998443603516,14,103,2,1,90,0,5,-1,0.5,-10,195
FALSE,0.5,18,3,3,0,3,0.5,2.352099657058716,15,103,1,0,70,1,3,0,0.5,9,194
FALSE,0.5,18,3,3,0,4,0.5,1.497999906539917,15,103,1,1,90,1,3,0,0.5,9,195
FALSE,0.75,50,4,5,0,4,0.75,2.0020008087158203,15,103,2,0,70,0,5,1,0.75,38,194
FALSE,0.5,50,5,4,0,4,0.5,2.596900463104248,15,103,2,1,90,0,5,-1,0.5,25,195
FALSE,0.25,32,4,4,0,3,0.5,2.0205001831054688,16,103,1,0,70,1,4,0,0.5,16,194
FALSE,0.5,32,4,4,0,4,0.5,2.1311001777648926,16,103,1,1,90,1,4,0,0.5,16,195
TRUE,0.25,-20,6,5,0,5,0.25,4.048997879,16,103,2,0,70,0,6,-1,0.75,-5,194
TRUE,0.5,-20,5,6,0,5,0.5,2.014699935913086,16,103,2,1,90,0,6,1,0.5,-10,195
TRUE,0.75,-20,3,4,0,4,0.75,2.351600646972656,17,103,1,0,70,1,4,1,0.25,-15,194
TRUE,0.5,-20,4,3,0,3,0.5,1.7813003063201904,17,103,1,1,90,1,4,-1,0.5,-10,195
TRUE,0.75,-20,4,5,0,5,0.75,1.968700170516968,17,103,2,0,70,0,5,1,0.25,-15,194
TRUE,0.5,-20,5,4,0,4,0.5,1.6981003284454346,17,103,2,1,90,0,5,-1,0.5,-10,195
FALSE,0.5,18,3,3,0,3,0.5,1.9182010889053345,18,103,1,0,70,1,3,0,0.5,9,194
FALSE,0.5,18,3,3,0,3,0.5,2.397200584411621,18,103,1,1,90,1,3,0,0.5,9,195
FALSE,0.75,32,3,4,0,4,0.75,2.0530009269714355,18,103,2,0,70,0,4,1,0.75,24,194
FALSE,0.5,32,4,3,0,3,0.5,1.5157999992370603,18,103,2,1,90,0,4,-1,0.5,16,195
FALSE,0.75,32,3,4,0,3,0.75,1.8017009496688845,19,103,1,0,70,1,4,1,0.75,24,194
FALSE,0.5,32,4,3,0,3,0.5,2.813500165939331,19,103,1,1,90,1,4,-1,0.5,16,195
TRUE,0.75,-20,4,5,0,5,0.75,1.6516005992889404,19,103,2,0,70,0,5,1,0.25,-15,194
TRUE,0.5,-20,5,4,0,4,0.5,1.681399703025818,19,103,2,1,90,0,5,-1,0.5,-10,195
TRUE,0.5,-20,3,3,0,3,0.5,1.2325001955032349,20,103,1,0,70,1,3,0,0.5,-10,194
TRUE,0.5,-20,3,3,0,4,0.5,3.545898914337158,20,103,1,1,90,1,3,0,0.5,-10,195
FALSE,0.5,18,3,3,0,3,0.5,1.367600440979004,20,103,2,0,70,0,3,0,0.5,9,194
FALSE,0.5,18,3,3,0,3,0.5,1.448200225830078,20,103,2,1,90,0,3,0,0.5,9,195
FALSE,0.75,32,3,5,0,3,0.75,2.669399738311768,21,103,1,0,70,1,4,2,0.75,24,194
FALSE,0.5,32,5,3,0,4,0.5,1.8645000457763672,21,103,1,1,90,1,4,-2,0.5,16,195
FALSE,0.5,32,4,4,0,4,0.5,1.3178002834320068,21,103,2,0,70,0,4,0,0.5,16,194
FALSE,0.5,32,4,4,0,3,0.5,1.4819000959396362,21,103,2,1,90,0,4,0,0.5,16,195
FALSE,0.75,50,3,6,0,3,0.75,3.019599199295044,22,103,1,0,70,1,5,3,0.75,38,194
FALSE,0.5,50,6,3,0,3,0.5,5.194197177886963,22,103,1,1,90,1,5,-3,0.5,25,195
FALSE,0.75,32,3,4,0,4,0.75,1.301300287246704,22,103,2,0,70,0,4,1,0.75,24,194
FALSE,0.5,32,4,3,0,3,0.5,1.2153998613357544,22,103,2,1,90,0,4,-1,0.5,16,195
FALSE,0.75,50,3,6,0,3,0.75,3.5535993576049805,23,103,1,0,70,1,5,3,0.75,38,194
FALSE,0.5,50,6,3,0,2,0.5,1.6812995672225952,23,103,1,1,90,1,5,-3,0.5,25,195
FALSE,0.5,32,4,4,0,4,0.5,1.4349006414413452,23,103,2,0,70,0,4,0,0.5,16,194
FALSE,0.5,32,4,4,0,4,0.5,2.896899461746216,23,103,2,1,90,0,4,0,0.5,16,195
FALSE,0.75,72,4,7,0,3,0.75,3.119699001312256,24,103,1,0,70,1,6,3,0.75,54,194
FALSE,0.5,72,7,4,0,4,0.5,1.8642997741699217,24,103,1,1,90,1,6,-3,0.5,36,195
FALSE,0.5,32,4,4,0,4,0.5,1.3848003149032593,24,103,2,0,70,0,4,0,0.5,16,194
FALSE,0.5,32,4,4,0,4,0.5,1.6811001300811768,24,103,2,1,90,0,4,0,0.5,16,195
FALSE,0.75,72,4,7,0,4,0.75,3.937298536300659,25,103,1,0,70,1,6,3,0.75,54,194
FALSE,0.5,72,7,4,0,4,0.5,2.5141005516052246,25,103,1,1,90,1,6,-3,0.5,36,195
TRUE,0.75,-20,4,7,0,4,0.75,3.336698532104492,25,103,2,0,70,0,6,3,0.25,-15,194
TRUE,0.5,-20,7,4,0,4,0.5,1.598599910736084,25,103,2,1,90,0,6,-3,0.5,-10,195
FALSE,0.75,72,4,8,0,4,0.75,2.5024003982543945,26,103,1,0,70,1,6,4,0.75,54,194
FALSE,0.5,72,8,4,0,5,0.5,3.762799739837648,26,103,1,1,90,1,6,-4,0.5,36,195
TRUE,0.5,-20,4,4,0,4,0.5,1.415600299835205,26,103,2,0,70,0,4,0,0.5,-10,194
TRUE,0.5,-20,4,4,0,4,0.5,1.5484000444412231,26,103,2,1,90,0,4,0,0.5,-10,195
TRUE,0.75,-20,4,9,0,4,0.75,3.7203972339630127,27,103,1,0,70,1,7,5,0.25,-15,194
TRUE,0.5,-20,9,4,0,6,0.5,2.030900478363037,27,103,1,1,90,1,7,-5,0.5,-10,195
FALSE,0.5,32,4,4,0,-1,0.5,3.3036985397338867,27,103,2,0,70,0,4,0,0.5,16,194
FALSE,0.5,32,4,4,0,4,0.5,3.0467991828918457,27,103,2,1,90,0,4,0,0.5,16,195
TRUE,0.75,-20,4,7,0,4,0.75,2.452600717544556,28,103,1,0,70,1,6,3,0.25,-15,194
TRUE,0.5,-20,7,4,0,9,0.5,2.712999105453491,28,103,1,1,90,1,6,-3,0.5,-10,195
FALSE,0.75,32,3,4,0,4,0.75,1.9179006814956665,28,103,2,0,70,0,4,1,0.75,24,194
FALSE,0.5,32,4,3,0,3,0.5,1.5815000534057615,28,103,2,1,90,0,4,-1,0.5,16,195
TRUE,0.75,-20,3,7,0,4,0.75,3.269998550415039,29,103,1,0,70,1,5,4,0.25,-15,194
TRUE,0.5,-20,7,3,0,4,0.5,2.3142995834350586,29,103,1,1,90,1,5,-4,0.5,-10,195
FALSE,0.5,32,4,4,0,4,0.5,2.2034006118774414,29,103,2,0,70,0,4,0,0.5,16,194
FALSE,0.5,32,4,4,0,4,0.5,2.3650004863739014,29,103,2,1,90,0,4,0,0.5,16,195
TRUE,0.5,-20,6,7,0,4,0.5,3.103199243545532,30,103,1,0,70,1,7,1,0.5,-10,194
TRUE,0.5,-20,7,6,0,5,0.5,3.630399465560913,30,103,1,1,90,1,7,-1,0.5,-10,195
FALSE,0.5,72,6,6,0,4,0.5,2.869600296020508,30,103,2,0,70,0,6,0,0.5,36,194
FALSE,0.5,72,6,6,0,5,0.5,2.380899191,30,103,2,1,90,0,6,0,0.5,36,195
FALSE,0.5,50,4,6,0,6,0.5,2.354199171066284,1,104,1,0,70,0,5,2,0.5,25,196
FALSE,0.5,50,6,4,0,5,0.5,2.496704102,1,104,1,1,60,0,5,-2,0.5,25,197
TRUE,0.75,-20,4,5,0,5,0.75,1.1389007568359375,1,104,2,0,70,1,5,1,0.25,-15,196
TRUE,0.5,-20,5,4,0,4,0.5,0.7211999893188477,1,104,2,1,60,1,5,-1,0.5,-10,197
FALSE,0.75,72,5,6,0,6,0.75,1.3958998918533323,2,104,1,0,70,0,6,1,0.75,54,196
FALSE,0.5,72,6,5,0,5,0.5,1.551302194595337,2,104,1,1,60,0,6,-1,0.5,36,197
FALSE,0.75,50,4,5,0,5,0.75,0.7986008524894714,2,104,2,0,70,1,5,1,0.75,38,196
FALSE,0.5,50,5,4,0,5,0.5,0.8543998003005981,2,104,2,1,60,1,5,-1,0.5,25,197
FALSE,0.75,72,6,6,0,6,0.75,1.451399326324463,3,104,1,0,70,0,6,0,0.75,54,196
FALSE,0.5,72,6,6,0,6,0.5,1.3937013149261477,3,104,1,1,60,0,6,0,0.5,36,197
TRUE,0.5,-20,5,6,0,4,0.5,1.2221002578735352,3,104,2,0,70,1,6,1,0.5,-10,196
TRUE,0.25,-20,6,5,0,5,0.5,0.7636999487876892,3,104,2,1,60,1,6,-1,0.5,-10,197
FALSE,0.5,72,6,6,0,6,0.5,1.479299545288086,4,104,1,0,70,0,6,0,0.5,36,196
FALSE,0.5,72,6,6,0,6,0.5,1.4484021663665771,4,104,1,1,60,0,6,0,0.5,36,197
FALSE,0.5,50,5,4,0,4,0.5,0.9585012793540956,4,104,2,0,70,1,5,-1,0.5,25,196
FALSE,0.5,50,4,5,0,5,0.5,0.9090997576713562,4,104,2,1,60,1,5,1,0.5,25,197
TRUE,-1,-20,6,7,0,7,0.75,1.7083978652954102,5,104,1,0,70,0,7,1,0.25,-15,196
TRUE,0.25,-20,7,6,0,6,0.25,1.2969012260437012,5,104,1,1,60,0,7,-1,0.75,-5,197
TRUE,0.5,-20,5,6,0,6,0.5,1.118000626564026,5,104,2,0,70,1,6,1,0.5,-10,196
TRUE,0.25,-20,6,5,0,5,0.5,1.2364009618759155,5,104,2,1,60,1,6,-1,0.5,-10,197
FALSE,0.75,98,6,7,0,7,0.75,1.4721988439559937,6,104,1,0,70,0,7,1,0.75,74,196
FALSE,0.5,98,7,6,0,6,0.5,1.1818007230758667,6,104,1,1,60,0,7,-1,0.5,49,197
FALSE,0.5,72,5,6,0,5,0.5,1.2917003631591797,6,104,2,0,70,1,6,1,0.5,36,196
FALSE,0.25,72,6,5,0,5,0.5,0.6969998478889465,6,104,2,1,60,1,6,-1,0.5,36,197
FALSE,0.25,72,6,5,0,5,0.75,0.8957008123397827,7,104,1,0,70,0,6,-1,0.75,54,196
FALSE,0.75,72,5,6,0,6,0.75,1.224300980567932,7,104,1,1,60,0,6,1,0.75,54,197
FALSE,0.75,72,5,6,0,5,0.75,1.1320008039474487,7,104,2,0,70,1,6,1,0.75,54,196
FALSE,0.5,72,6,5,0,6,0.5,0.8729998469352722,7,104,2,1,60,1,6,-1,0.5,36,197
TRUE,0.25,-20,6,5,0,5,0.25,2.7709004878997803,8,104,1,0,70,0,6,-1,0.75,-5,196
TRUE,0.5,-20,5,6,0,6,0.5,1.897104263305664,8,104,1,1,60,0,6,1,0.5,-10,197
TRUE,0.5,-20,5,5,0,5,0.5,0.9027011394500732,8,104,2,0,70,1,5,0,0.5,-10,196
TRUE,0.5,-20,5,5,0,6,0.5,0.8424997329711914,8,104,2,1,60,1,5,0,0.5,-10,197
TRUE,0.25,-20,6,5,0,5,0.25,1.5762982368469238,9,104,1,0,70,0,6,-1,0.75,-5,196
TRUE,0.5,-20,5,6,0,6,0.5,1.9696048498153689,9,104,1,1,60,0,6,1,0.5,-10,197
TRUE,0.5,-20,5,5,0,5,0.5,1.4306000471115112,9,104,2,0,70,1,5,0,0.5,-10,196
TRUE,0.5,-20,5,5,0,6,0.5,1.0363999605178833,9,104,2,1,60,1,5,0,0.5,-10,197
FALSE,0.75,72,5,6,0,6,0.75,1.5346992015838623,10,104,1,0,70,0,6,1,0.75,54,196
FALSE,0.5,72,6,5,0,5,0.5,1.254901409,10,104,1,1,60,0,6,-1,0.5,36,197
FALSE,0.5,50,5,5,0,5,0.5,2.583498477935791,10,104,2,0,70,1,5,0,0.5,25,196
FALSE,0.5,50,5,5,0,5,0.5,0.8364998698234558,10,104,2,1,60,1,5,0,0.5,25,197
FALSE,0.75,72,5,6,0,6,0.75,1.416700244,11,104,1,0,70,0,6,1,0.75,54,196
FALSE,0.5,72,6,5,0,5,0.5,1.830203890800476,11,104,1,1,60,0,6,-1,0.5,36,197
TRUE,0.75,-20,5,6,0,5,0.25,1.7847976684570312,11,104,2,0,70,1,6,1,0.75,-5,196
TRUE,0.25,-20,6,5,0,5,0.5,3.866702795028688,11,104,2,1,60,1,6,-1,0.5,-10,197
TRUE,0.5,-20,6,6,0,5,0.5,1.291700005531311,12,104,1,0,70,0,6,0,0.5,-10,196
TRUE,0.5,-20,6,6,0,6,0.5,1.121300220489502,12,104,1,1,60,0,6,0,0.5,-10,197
TRUE,0.5,-20,5,5,0,5,0.5,0.8680007457733154,12,104,2,0,70,1,5,0,0.5,-10,196
TRUE,0.5,-20,5,5,0,6,0.5,0.9878996014595032,12,104,2,1,60,1,5,0,0.5,-10,197
TRUE,0.75,-20,5,6,0,6,0.75,1.152800679206848,13,104,1,0,70,0,6,1,0.25,-15,196
TRUE,0.5,-20,6,5,0,5,0.5,1.0728000402450562,13,104,1,1,60,0,6,-1,0.5,-10,197
TRUE,0.5,-20,5,5,0,5,0.5,0.7015005350112915,13,104,2,0,70,1,5,0,0.5,-10,196
TRUE,0.5,-20,5,5,0,6,0.5,2.042405366897583,13,104,2,1,60,1,5,0,0.5,-10,197
TRUE,0.75,-20,5,6,0,5,0.75,1.2014002799987793,14,104,1,0,70,0,6,1,0.25,-15,196
TRUE,0.5,-20,6,5,0,5,0.5,1.5393025875091553,14,104,1,1,60,0,6,-1,0.5,-10,197
FALSE,0.75,72,5,6,0,5,0.75,0.986001194,14,104,2,0,70,1,6,1,0.75,54,196
FALSE,0.5,72,6,5,0,5,0.5,1.097000241279602,14,104,2,1,60,1,6,-1,0.5,36,197
FALSE,0.75,72,5,6,0,6,0.75,1.1249009370803833,15,104,1,0,70,0,6,1,0.75,54,196
FALSE,0.5,72,6,5,0,6,0.5,1.115100383758545,15,104,1,1,60,0,6,-1,0.5,36,197
FALSE,0.25,32,5,3,0,4,0.25,0.6042003631591797,15,104,2,0,70,1,4,-2,0.25,8,196
FALSE,0.5,32,3,5,0,5,0.5,1.3334012031555176,15,104,2,1,60,1,4,2,0.5,16,197
FALSE,0.75,98,6,7,0,6,0.75,1.583098530769348,16,104,1,0,70,0,7,1,0.75,74,196
FALSE,0.5,98,7,6,0,6,0.5,1.290800691,16,104,1,1,60,0,7,-1,0.5,49,197
TRUE,0.5,-20,5,5,0,5,0.5,1.7152981758117676,16,104,2,0,70,1,5,0,0.5,-10,196
TRUE,0.5,-20,5,5,0,6,0.5,1.375701665878296,16,104,2,1,60,1,5,0,0.5,-10,197
TRUE,0.25,-20,6,5,0,4,0.25,1.326099872589111,17,104,1,0,70,0,6,-1,0.75,-5,196
TRUE,0.5,-20,5,6,0,6,0.5,1.4970017671585083,17,104,1,1,60,0,6,1,0.5,-10,197
FALSE,0.25,32,5,3,0,4,0.25,0.8889009356498718,17,104,2,0,70,1,4,-2,0.25,8,196
FALSE,0.5,32,3,5,0,6,0.5,1.0969001054763794,17,104,2,1,60,1,4,2,0.5,16,197
TRUE,0.75,-20,6,7,0,7,0.75,1.4445993900299072,18,104,1,0,70,0,7,1,0.25,-15,196
TRUE,0.5,-20,7,6,0,6,0.5,1.3635011911392212,18,104,1,1,60,0,7,-1,0.5,-10,197
TRUE,0.5,-20,5,6,0,5,0.5,1.597299337387085,18,104,2,0,70,1,6,1,0.5,-10,196
TRUE,0.25,-20,6,5,0,5,0.75,0.8969998359680176,18,104,2,1,60,1,6,-1,0.25,-15,197
TRUE,0.5,-20,6,6,0,5,0.5,1.6250994205474854,19,104,1,0,70,0,6,0,0.5,-10,196
TRUE,0.5,-20,6,6,0,6,0.5,1.1576006412506104,19,104,1,1,60,0,6,0,0.5,-10,197
FALSE,0.75,72,5,6,0,5,0.75,0.8194008469581604,19,104,2,0,70,1,6,1,0.75,54,196
FALSE,0.5,72,6,5,0,5,0.5,0.8544996976852417,19,104,2,1,60,1,6,-1,0.5,36,197
FALSE,0.75,98,6,7,0,5,0.75,1.1736005544662476,20,104,1,0,70,0,7,1,0.75,74,196
FALSE,0.25,98,7,6,0,6,0.5,0.9938998818397522,20,104,1,1,60,0,7,-1,0.5,49,197
FALSE,0.5,50,5,5,0,5,0.5,0.7223004698753357,20,104,2,0,70,1,5,0,0.5,25,196
FALSE,0.5,50,5,5,0,6,0.75,0.9212999939918518,20,104,2,1,60,1,5,0,0.75,38,197
TRUE,0.5,-20,6,6,0,6,0.5,1.1596002578735352,21,104,1,0,70,0,6,0,0.5,-10,196
TRUE,0.5,-20,6,6,0,6,0.5,1.5090022087097168,21,104,1,1,60,0,6,0,0.5,-10,197
FALSE,0.5,50,5,5,0,5,0.5,0.8334006667137146,21,104,2,0,70,1,5,0,0.5,25,196
FALSE,0.5,50,5,5,0,6,0.5,0.8304997086524963,21,104,2,1,60,1,5,0,0.5,25,197
TRUE,0.75,-20,6,8,0,6,0.75,1.9097975492477417,22,104,1,0,70,0,7,2,0.25,-15,196
TRUE,0.25,-20,8,6,0,6,0.25,1.187800407409668,22,104,1,1,60,0,7,-2,0.75,-5,197
FALSE,0.25,32,5,3,0,5,0.25,1.6388987302780151,22,104,2,0,70,1,4,-2,0.25,8,196
FALSE,0.5,32,3,5,0,5,0.75,0.8485000133514404,22,104,2,1,60,1,4,2,0.75,24,197
TRUE,0.5,-20,6,7,0,6,0.5,1.3402998447418213,23,104,1,0,70,0,7,1,0.5,-10,196
TRUE,0.5,-20,7,6,0,6,0.5,0.933399737,23,104,1,1,60,0,7,-1,0.5,-10,197
FALSE,0.5,50,5,4,0,4,0.75,0.7848005890846252,23,104,2,0,70,1,5,-1,0.75,38,196
FALSE,0.25,50,4,5,0,6,0.5,0.8968998193740845,23,104,2,1,60,1,5,1,0.5,25,197
TRUE,0.5,-20,6,6,0,5,0.5,1.0972007513046265,24,104,1,0,70,0,6,0,0.5,-10,196
TRUE,0.5,-20,6,6,0,6,0.5,1.1272001266479492,24,104,1,1,60,0,6,0,0.5,-10,197
TRUE,0.25,-20,5,4,0,5,0.25,1.000001311302185,24,104,2,0,70,1,5,-1,0.75,-5,196
TRUE,0.5,-20,4,5,0,6,0.5,1.3212014436721802,24,104,2,1,60,1,5,1,0.5,-10,197
FALSE,0.25,50,6,3,0,5,0.25,1.458399772644043,25,104,1,0,70,0,5,-3,0.25,12,196
FALSE,0.75,50,3,6,0,6,0.75,0.981799841,25,104,1,1,60,0,5,3,0.75,38,197
TRUE,0.25,-20,5,4,0,5,0.25,0.8335006833076477,25,104,2,0,70,1,5,-1,0.75,-5,196
TRUE,0.5,-20,4,5,0,4,0.5,1.5878026485443115,25,104,2,1,60,1,5,1,0.5,-10,197
FALSE,0.75,72,5,7,0,6,0.75,1.291800022125244,26,104,1,0,70,0,6,2,0.75,54,196
FALSE,0.25,72,7,5,0,6,0.5,1.5272024869918823,26,104,1,1,60,0,6,-2,0.5,36,197
TRUE,0.75,-20,5,6,0,5,0.75,0.888800859,26,104,2,0,70,1,6,1,0.25,-15,196
TRUE,0.5,-20,6,5,0,5,0.5,1.018199801445007,26,104,2,1,60,1,6,-1,0.5,-10,197
FALSE,0.25,72,6,5,0,5,0.25,1.7707977294921875,27,104,1,0,70,0,6,-1,0.25,18,196
FALSE,0.5,72,5,6,0,6,0.75,0.9697996973991394,27,104,1,1,60,0,6,1,0.75,54,197
FALSE,0.5,50,5,5,0,5,0.5,1.7083985805511477,27,104,2,0,70,1,5,0,0.5,25,196
FALSE,0.5,50,5,5,0,5,0.5,1.0425002574920654,27,104,2,1,60,1,5,0,0.5,25,197
FALSE,0.75,98,6,7,0,6,0.75,2.1666970252990723,28,104,1,0,70,0,7,1,0.75,74,196
FALSE,0.25,98,7,6,0,6,0.5,1.4967026710510254,28,104,1,1,60,0,7,-1,0.5,49,197
TRUE,0.25,-20,5,3,0,5,0.25,0.8057007789611816,28,104,2,0,70,1,4,-2,0.75,-5,196
