attack,selfBlame,jointMoney,partnerStep,playerStep,predatorAttack,prediction,step_rt,trial,room,block,playerID,confidence,predatorType,finalStep,player_partner_diff,payoff,subID
TRUE,0.5,-20,4,3,0,4,1.082700014,19,62,1,0,80,1,4,-1,-10,118
TRUE,0.5,-20,3,4,0,3,1.179399847984314,19,62,1,1,50,1,4,1,-10,119
FALSE,0.5,50,5,4,0,5,1.2158998250961304,19,62,2,0,80,0,5,-1,25,118
FALSE,0.75,50,4,5,0,5,1.382600188,19,62,2,1,50,0,5,1,38,119
TRUE,0.5,-20,3,3,0,4,1.1164000034332275,20,62,1,0,80,1,3,0,-10,118
TRUE,0.5,-20,3,3,0,3,0.9845000505447388,20,62,1,1,50,1,3,0,-10,119
FALSE,0.5,50,5,4,0,5,1.283499836921692,20,62,2,0,80,0,5,-1,25,118
FALSE,0.75,50,4,5,0,4,1.1989001035690308,20,62,2,1,50,0,5,1,38,119
TRUE,0.5,-20,4,3,0,4,1.0822997093200684,21,62,1,0,80,1,4,-1,-10,118
TRUE,0.5,-20,3,4,0,3,1.1486999988555908,21,62,1,1,50,1,4,1,-5,119
FALSE,0.5,72,6,5,0,5,1.5656003952026367,21,62,2,0,80,0,6,-1,36,118
FALSE,0.75,72,5,6,0,4,3.147399902,21,62,2,1,50,0,6,1,54,119
FALSE,0.5,18,3,3,0,4,0.950300157,22,62,1,0,80,1,3,0,9,118
FALSE,0.5,18,3,3,0,3,1.5982000827789309,22,62,1,1,50,1,3,0,9,119
FALSE,0.5,72,6,5,0,5,1.2843999862670898,22,62,2,0,80,0,6,-1,36,118
FALSE,0.75,72,5,6,0,5,1.4656999111175537,22,62,2,1,50,0,6,1,54,119
FALSE,0.5,32,4,3,0,4,1,23,62,1,0,80,1,4,-1,16,118
FALSE,0.75,32,3,4,0,3,1.1157000064849854,23,62,1,1,50,1,4,1,24,119
FALSE,0.5,72,6,5,0,5,1.299000263214111,23,62,2,0,80,0,6,-1,36,118
FALSE,0.75,72,5,6,0,5,1.5319998264312744,23,62,2,1,50,0,6,1,54,119
FALSE,0.5,32,4,3,0,4,1.1677000522613523,24,62,1,0,80,1,4,-1,16,118
FALSE,0.75,32,3,4,0,3,1.082900047302246,24,62,1,1,50,1,4,1,24,119
FALSE,0.5,72,6,5,0,5,1.3659002780914309,24,62,2,0,80,0,6,-1,36,118
FALSE,0.75,72,5,6,0,5,1.6482998132705688,24,62,2,1,50,0,6,1,54,119
TRUE,0.5,-20,4,3,0,4,0.9835001230239868,25,62,1,0,80,1,4,-1,-10,118
TRUE,0.5,-20,3,4,0,3,1.0816999673843384,25,62,1,1,50,1,4,1,-10,119
FALSE,0.5,72,7,5,0,6,1.5994000434875488,25,62,2,0,80,0,6,-2,36,118
FALSE,0.75,72,5,7,0,5,3.614099740982056,25,62,2,1,50,0,6,2,54,119
FALSE,0.5,32,4,3,0,4,1.1176999807357788,26,62,1,0,80,1,4,-1,16,118
FALSE,0.75,32,3,4,0,3,1.0314998626708984,26,62,1,1,50,1,4,1,32,119
FALSE,0.5,72,7,5,0,6,1.850600242614746,26,62,2,0,80,0,6,-2,36,118
FALSE,0.75,72,5,7,0,5,1.9482998847961424,26,62,2,1,50,0,6,2,72,119
FALSE,0.5,32,4,3,0,4,0.9673000574111938,27,62,1,0,80,1,4,-1,16,118
FALSE,0.75,32,3,4,0,3,1.082700014,27,62,1,1,50,1,4,1,24,119
TRUE,0.5,-20,6,5,0,7,1.4833002090454102,27,62,2,0,80,0,6,-1,-10,118
TRUE,0.5,-20,5,6,0,5,2.814598798751831,27,62,2,1,50,0,6,1,-10,119
TRUE,0.5,-20,4,3,0,4,1.1008001565933228,28,62,1,0,80,1,4,-1,-10,118
TRUE,0.5,-20,3,4,0,3,4.079399108886719,28,62,1,1,50,1,4,1,-10,119
TRUE,0.5,-20,5,5,0,7,1.352500081062317,28,62,2,0,80,0,5,0,-10,118
TRUE,0.5,-20,5,5,0,5,1.2491997480392456,28,62,2,1,50,0,5,0,-10,119
TRUE,0.5,-20,3,3,0,4,0.9654001593589784,29,62,1,0,80,1,3,0,-10,118
TRUE,0.5,-20,3,3,0,3,1.0990999937057495,29,62,1,1,50,1,3,0,-10,119
FALSE,0.5,50,5,5,0,6,1.3517000675201416,29,62,2,0,80,0,5,0,25,118
FALSE,0.75,50,5,5,0,5,1.199199914932251,29,62,2,1,50,0,5,0,38,119
FALSE,0.5,18,3,3,0,4,1.016200065612793,30,62,1,0,80,1,3,0,9,118
FALSE,0.75,18,3,3,0,3,1.0992001295089722,30,62,1,1,50,1,3,0,14,119
FALSE,0.5,50,4,5,0,6,1.3337998390197754,30,62,2,0,80,0,5,1,25,118
FALSE,0.5,50,5,4,0,5,4.096098899841309,30,62,2,1,50,0,5,-1,25,119
FALSE,0.75,50,3,6,0,6,4.630099296569824,1,63,1,0,70,0,5,3,38,120
FALSE,0.25,50,6,3,0,3,6.116898536682129,1,63,1,1,50,0,5,-3,25,121
TRUE,0.5,-20,4,4,0,3,1.1815001964569092,1,63,2,0,70,1,4,0,-10,120
TRUE,0.5,-20,4,4,0,6,1.4826006889343262,1,63,2,1,50,1,4,0,-10,121
TRUE,0.75,-20,4,6,0,5,2.0987002849578857,2,63,1,0,70,0,5,2,-10,120
TRUE,0.5,-20,6,4,0,6,3.367499828338623,2,63,1,1,50,0,5,-2,-10,121
FALSE,0.5,18,3,3,0,3,7.028599739074707,2,63,2,0,70,1,3,0,9,120
FALSE,0.5,18,3,3,0,5,1.6665009260177612,2,63,2,1,50,1,3,0,9,121
FALSE,0.75,50,4,5,0,4,2.431500196456909,3,63,1,0,70,0,5,1,38,120
FALSE,0.5,50,5,4,0,5,2.0508012771606445,3,63,1,1,50,0,5,-1,25,121
FALSE,0.75,32,3,4,0,3,0.8494000434875488,3,63,2,0,70,1,4,1,24,120
FALSE,0.5,32,4,3,0,5,1.966801166534424,3,63,2,1,50,1,4,-1,16,121
TRUE,0.75,-20,4,6,0,4,3.497599124908448,4,63,1,0,70,0,5,2,-10,120
TRUE,0.25,-20,6,4,0,5,1.867100715637207,4,63,1,1,50,0,5,-2,-5,121
FALSE,0.75,32,3,4,0,3,1.0491001605987549,4,63,2,0,70,1,4,1,24,120
FALSE,0.5,32,4,3,0,6,1.6005007028579712,4,63,2,1,50,1,4,-1,16,121
FALSE,0.5,32,4,4,0,4,2.416299104690552,5,63,1,0,70,0,4,0,24,120
FALSE,0.5,32,4,4,0,5,2.050701618,5,63,1,1,50,0,4,0,16,121
FALSE,0.75,32,3,5,0,3,1.3481999635696411,5,63,2,0,70,1,4,2,24,120
FALSE,0.5,32,5,3,0,6,2.1168010234832764,5,63,2,1,50,1,4,-2,16,121
FALSE,0.75,50,4,5,0,4,2.3650994300842285,6,63,1,0,70,0,5,1,38,120
FALSE,0.5,50,5,4,0,5,1.7833013534545898,6,63,1,1,50,0,5,-1,25,121
TRUE,0.5,-20,4,7,0,3,1.1649998426437378,6,63,2,0,70,1,6,3,-10,120
TRUE,0.25,-20,7,4,0,5,2.416800022125244,6,63,2,1,50,1,6,-3,-5,121
FALSE,0.5,32,4,4,0,4,1.5495997667312622,7,63,1,0,70,0,4,0,16,120
FALSE,0.5,32,4,4,0,5,2.1501011848449707,7,63,1,1,50,0,4,0,32,121
FALSE,1,50,3,7,0,3,2.1492998600006104,7,63,2,0,70,1,5,4,38,120
FALSE,0.75,50,7,3,0,6,1.133400559425354,7,63,2,1,50,1,5,-4,38,121
FALSE,0.75,32,3,4,0,4,1.533199906349182,8,63,1,0,70,0,4,1,24,120
FALSE,0.5,32,4,3,0,5,2.416601181030273,8,63,1,1,50,0,4,-1,16,121
FALSE,1,50,3,7,0,3,1.5982999801635742,8,63,2,0,70,1,5,4,50,120
FALSE,0.75,50,7,3,0,7,1.2000004053115845,8,63,2,1,50,1,5,-4,38,121
FALSE,0.75,32,3,5,0,4,2.414499998092652,9,63,1,0,70,0,4,2,32,120
FALSE,0.75,32,5,3,0,4,1.5167008638381958,9,63,1,1,50,0,4,-2,24,121
FALSE,0.5,50,3,7,0,3,2.680799961090088,9,63,2,0,70,1,5,4,25,120
FALSE,0.75,50,7,3,0,8,1.7327007055282593,9,63,2,1,50,1,5,-4,38,121
TRUE,0.5,-20,3,6,0,3,1.833000421524048,10,63,1,0,70,0,5,3,-10,120
TRUE,0,-20,6,3,0,4,3.2665998935699463,10,63,1,1,50,0,5,-3,-5,121
TRUE,0.5,-20,3,7,0,3,4.447598457336426,10,63,2,0,70,1,5,4,-10,120
TRUE,0.5,-20,7,3,0,7,1.4501007795333862,10,63,2,1,50,1,5,-4,-10,121
FALSE,0.75,50,4,5,0,3,1.481799602508545,11,63,1,0,70,0,5,1,38,120
FALSE,0.5,50,5,4,0,5,1.6334006786346436,11,63,1,1,50,0,5,-1,25,121
TRUE,0.5,-20,2,7,0,3,1.598099946975708,11,63,2,0,70,1,5,5,-10,120
TRUE,0.25,-20,7,2,0,8,1.4333007335662842,11,63,2,1,50,1,5,-5,-5,121
FALSE,1,72,4,8,0,3,2.381600141525269,12,63,1,0,70,0,6,4,72,120
FALSE,0.25,72,8,4,0,5,1.750001072883606,12,63,1,1,50,0,6,-4,18,121
TRUE,0.5,-20,2,7,0,3,1.695399522781372,12,63,2,0,70,1,5,5,-10,120
TRUE,0,-20,7,2,0,8,1.0165003538131714,12,63,2,1,50,1,5,-5,0,121
FALSE,0.5,32,4,4,0,3,2.015200614929199,13,63,1,0,70,0,4,0,16,120
FALSE,0.5,32,4,4,0,5,2.216700315475464,13,63,1,1,50,0,4,0,16,121
TRUE,0.5,-20,3,4,0,3,2.59809947,13,63,2,0,70,1,4,1,-10,120
TRUE,0.5,-20,4,3,0,6,1.2001004219055176,13,63,2,1,50,1,4,-1,-10,121
TRUE,0.25,-20,5,3,0,4,4.047798634,14,63,1,0,70,0,4,-2,-10,120
TRUE,0.75,-20,3,5,0,5,2.433300256729126,14,63,1,1,50,0,4,2,-5,121
FALSE,0.75,50,2,7,0,3,1.515899896621704,14,63,2,0,70,1,5,5,38,120
FALSE,0.75,50,7,2,0,5,1.2177006006240845,14,63,2,1,50,1,5,-5,38,121
FALSE,1,72,4,7,0,4,2.331699371,15,63,1,0,70,0,6,3,54,120
FALSE,0.25,72,7,4,0,5,1.833200573921204,15,63,1,1,50,0,6,-3,36,121
TRUE,0.5,-20,3,7,0,3,1.7645000219345093,15,63,2,0,70,1,5,4,-10,120
TRUE,0,-20,7,3,0,7,1.583401083946228,15,63,2,1,50,1,5,-4,0,121
FALSE,1,72,4,7,0,4,1.914700627326965,16,63,1,0,70,0,6,3,54,120
FALSE,0.25,72,7,4,0,4,2.6668004989624023,16,63,1,1,50,0,6,-3,36,121
FALSE,0.75,32,2,5,0,3,1.514700174331665,16,63,2,0,70,1,4,3,32,120
FALSE,0.5,32,5,2,0,7,1.0666002035140991,16,63,2,1,50,1,4,-3,16,121
TRUE,0.75,-20,4,5,0,4,1.6160997152328491,17,63,1,0,70,0,5,1,-10,120
TRUE,0.25,-20,5,4,0,5,1.5834006071090698,17,63,1,1,50,0,5,-1,-10,121
FALSE,0.5,32,2,5,0,3,2.2312994,17,63,2,0,70,1,4,3,16,120
FALSE,0.75,32,5,2,0,7,1.216800570487976,17,63,2,1,50,1,4,-3,16,121
FALSE,1,72,4,7,0,4,1.7649997472763062,18,63,1,0,70,0,6,3,54,120
FALSE,0.25,72,7,4,0,5,1.6001005172729492,18,63,1,1,50,0,6,-3,36,121
FALSE,0.5,18,2,3,0,3,1.033099889755249,18,63,2,0,70,1,3,1,9,120
FALSE,0.5,18,3,2,0,8,1.0335004329681396,18,63,2,1,50,1,3,-1,9,121
FALSE,1,72,4,7,0,3,1.7822997570037842,19,63,1,0,70,0,6,3,72,120
FALSE,0.5,72,7,4,0,6,1.9337009191513064,19,63,1,1,50,0,6,-3,36,121
FALSE,1,72,3,8,0,3,1.3157000541687012,19,63,2,0,70,1,6,5,72,120
FALSE,0.25,72,8,3,0,6,1.1167006492614746,19,63,2,1,50,1,6,-5,18,121
FALSE,0.5,32,4,4,0,3,1.2162998914718628,20,63,1,0,70,0,4,0,16,120
FALSE,0.5,32,4,4,0,5,1.8668010234832764,20,63,1,1,50,0,4,0,16,121
FALSE,1,50,3,7,0,2,1.499599575996399,20,63,2,0,70,1,5,4,38,120
FALSE,0.5,50,7,3,0,7,1.583401083946228,20,63,2,1,50,1,5,-4,25,121
TRUE,0.25,-20,4,8,0,3,2.4477996826171875,21,63,1,0,70,0,6,4,-10,120
TRUE,0.25,-20,8,4,0,6,1.9168014526367188,21,63,1,1,50,0,6,-4,-5,121
TRUE,0.5,-20,2,7,0,3,1.8655000925064087,21,63,2,0,70,1,5,5,-10,120
TRUE,0.25,-20,7,2,0,6,1.6674004793167114,21,63,2,1,50,1,5,-5,-5,121
FALSE,1,98,5,8,0,3,1.5486997365951538,22,63,1,0,70,0,7,3,74,120
FALSE,0.5,98,8,5,0,6,3.566699981689453,22,63,1,1,50,0,7,-3,49,121
FALSE,0.75,50,2,7,0,3,1.398900032043457,22,63,2,0,70,1,5,5,50,120
FALSE,0.75,50,7,2,0,6,0.7659000158309937,22,63,2,1,50,1,5,-5,38,121
TRUE,0.75,-20,4,7,0,4,1.6274999380111694,23,63,1,0,70,0,6,3,-10,120
TRUE,0.25,-20,7,4,0,5,1.4999003410339355,23,63,1,1,50,0,6,-3,-5,121
FALSE,1,50,2,7,0,3,1.3818999528884888,23,63,2,0,70,1,5,5,50,120
FALSE,0.75,50,7,2,0,7,0.9998002648353576,23,63,2,1,50,1,5,-5,38,121
FALSE,1,72,4,8,0,3,1.916000247001648,24,63,1,0,70,0,6,4,54,120
FALSE,0.25,72,8,4,0,6,1.5338008403778076,24,63,1,1,50,0,6,-4,36,121
TRUE,0.75,-20,3,7,0,3,1.4986001253128052,24,63,2,0,70,1,5,4,-10,120
TRUE,0.25,-20,7,3,0,7,0.9823004603385924,24,63,2,1,50,1,5,-4,-5,121
FALSE,1,72,4,8,0,3,1.8157002925872805,25,63,1,0,70,0,6,4,72,120
FALSE,0.5,72,8,4,0,7,2.4825000762939453,25,63,1,1,50,0,6,-4,36,121
TRUE,0.5,-20,2,7,0,3,1.265200138092041,25,63,2,0,70,1,5,5,-10,120
TRUE,0.25,-20,7,2,0,7,0.7490000128746033,25,63,2,1,50,1,5,-5,-5,121
FALSE,0.75,98,5,8,0,3,1.3328001499176023,26,63,1,0,70,0,7,3,74,120
FALSE,0.5,98,8,5,0,6,1.5000008344650269,26,63,1,1,50,0,7,-3,49,121
FALSE,1,72,3,8,0,3,1.7815998792648315,26,63,2,0,70,1,6,5,72,120
FALSE,0.5,72,8,3,0,7,1.3334003686904907,26,63,2,1,50,1,6,-5,36,121
TRUE,1,-20,4,8,0,3,1.9651997089385984,27,63,1,0,70,0,6,4,-15,120
TRUE,0.25,-20,8,4,0,5,1.4335004091262815,27,63,1,1,50,0,6,-4,-10,121
TRUE,0.5,-20,3,7,0,3,1.516199827194214,27,63,2,0,70,1,5,4,-10,120
TRUE,0.5,-20,7,3,0,6,1.5999008417129517,27,63,2,1,50,1,5,-4,-10,121
TRUE,1,-20,4,9,0,3,2.266000270843506,28,63,1,0,70,0,7,5,-10,120
TRUE,0,-20,9,4,0,6,1.483201026916504,28,63,1,1,50,0,7,-5,0,121
FALSE,1,50,3,7,0,2,1.2162996530532837,28,63,2,0,70,1,5,4,50,120
FALSE,0.5,50,7,3,0,6,2.183400869369507,28,63,2,1,50,1,5,-4,25,121
TRUE,1,-20,3,9,0,4,1.814400315284729,29,63,1,0,70,0,6,6,-10,120
TRUE,0,-20,9,3,0,8,1.7831008434295654,29,63,1,1,50,0,6,-6,0,121
FALSE,0.5,18,3,3,0,2,0.8173999190330505,29,63,2,0,70,1,3,0,9,120
FALSE,0.5,18,3,3,0,7,1.1332001686096191,29,63,2,1,50,1,3,0,9,121
FALSE,1,50,2,8,0,3,1.4156001806259155,30,63,1,0,70,0,5,6,50,120
FALSE,1,50,8,2,0,7,1.815800786018372,30,63,1,1,50,0,5,-6,50,121
TRUE,1,-20,3,8,0,3,1.4159001111984253,30,63,2,0,70,1,6,5,-10,120
TRUE,0.25,-20,8,3,0,6,0.8991003036499023,30,63,2,1,50,1,6,-5,-5,121
FALSE,0.25,18,1,5,0,5,1.9519991874694824,1,64,1,0,60,1,3,4,9,122
FALSE,-1,18,5,1,0,-1,5.566197872161865,1,64,1,1,60,1,3,-4,9,123
TRUE,0.75,-20,5,6,0,4,1.6679997444152832,1,64,2,0,60,0,6,1,-20,122
TRUE,0.5,-20,6,5,0,7,5.382196426391602,1,64,2,1,60,0,6,-1,-10,123
FALSE,0.25,32,3,5,0,3,3.518998146057129,2,64,1,0,60,1,4,2,16,122
FALSE,0.5,32,5,3,0,-1,6.3643951416015625,2,64,1,1,60,1,4,-2,16,123
FALSE,0.5,50,5,5,0,4,1.2169997692108154,2,64,2,0,60,0,5,0,25,122
FALSE,0.5,50,5,5,0,6,3.2644009590148926,2,64,2,1,60,0,5,0,38,123
FALSE,0.5,32,3,5,0,3,2.3849987983703613,3,64,1,0,60,1,4,2,16,122
FALSE,-1,32,5,3,0,3,5.565096378326416,3,64,1,1,60,1,4,-2,16,123
FALSE,0.5,50,5,5,0,5,1.0500000715255735,3,64,2,0,60,0,5,0,25,122
FALSE,0.75,50,5,5,0,6,2.3665003776550293,3,64,2,1,60,0,5,0,25,123
FALSE,0.5,50,3,6,0,3,4.037997245788574,4,64,1,0,60,1,5,3,25,122
FALSE,0.75,50,6,3,0,4,2.6992011070251465,4,64,1,1,60,1,5,-3,38,123
FALSE,0.5,32,3,5,0,5,1.1009995937347412,4,64,2,0,60,0,4,2,16,122
FALSE,0.5,32,5,3,0,5,1.6151001453399658,4,64,2,1,60,0,4,-2,16,123
FALSE,0.5,32,3,5,0,3,2.4859986305236816,5,64,1,0,60,1,4,2,16,122
FALSE,0.75,32,5,3,0,4,2.815598726272583,5,64,1,1,60,1,4,-2,16,123
FALSE,0.5,32,4,4,0,4,1.3509997129440308,5,64,2,0,60,0,4,0,16,122
FALSE,0.5,32,4,4,0,5,2.0486996173858643,5,64,2,1,60,0,4,0,16,123
FALSE,0.5,32,3,5,0,3,4.971999645233154,6,64,1,0,60,1,4,2,16,122
FALSE,0.5,32,5,3,0,4,4.915396690368652,6,64,1,1,60,1,4,-2,16,123
FALSE,0.25,72,7,5,0,4,3.252997875213623,6,64,2,0,60,0,6,-2,54,122
FALSE,0.75,72,5,7,0,7,2.216099500656128,6,64,2,1,60,0,6,2,54,123
FALSE,0.5,50,4,6,0,3,2.4349989891052246,7,64,1,0,60,1,5,2,25,122
FALSE,0.75,50,6,4,0,6,2.915299654006958,7,64,1,1,60,1,5,-2,38,123
FALSE,0.5,50,4,5,0,5,2.518998861312866,7,64,2,0,60,0,5,1,25,122
FALSE,0.5,50,5,4,0,5,1.4833002090454102,7,64,2,1,60,0,5,-1,25,123
FALSE,0.5,50,5,5,0,4,1.817999243736267,8,64,1,0,60,1,5,0,25,122
FALSE,0.75,50,5,5,0,6,3.3989999294281006,8,64,1,1,60,1,5,0,38,123
TRUE,0.75,-20,4,5,0,5,1.0179998874664309,8,64,2,0,60,0,5,1,-15,122
TRUE,0.5,-20,5,4,0,5,1.681800365447998,8,64,2,1,60,0,5,-1,-10,123
TRUE,0.75,-20,4,5,0,4,1.300999879837036,9,64,1,0,60,1,5,1,-15,122
TRUE,0.5,-20,5,4,0,6,2.548500061035156,9,64,1,1,60,1,5,-1,-10,123
FALSE,0.25,72,7,5,0,4,1.1679998636245728,9,64,2,0,60,0,6,-2,18,122
FALSE,0.75,72,5,7,0,5,2.099600076675415,9,64,2,1,60,0,6,2,54,123
FALSE,0.5,32,3,4,0,3,1.0999999046325684,10,64,1,0,60,1,4,1,16,122
FALSE,0.75,32,4,3,0,5,2.4163005352020264,10,64,1,1,60,1,4,-1,16,123
TRUE,0.5,-20,5,4,0,3,2.2519991397857666,10,64,2,0,60,0,5,-1,-10,122
TRUE,0.5,-20,4,5,0,5,2.0330007076263428,10,64,2,1,60,0,5,1,-10,123
TRUE,0.5,-20,3,4,0,3,2.218998908996582,11,64,1,0,60,1,4,1,-10,122
TRUE,0.25,-20,4,3,0,5,2.18190074,11,64,1,1,60,1,4,-1,-5,123
FALSE,0.5,50,4,5,0,6,0.8679998517036438,11,64,2,0,60,0,5,1,25,122
FALSE,0.5,50,5,4,0,6,2.9494004249572754,11,64,2,1,60,0,5,-1,25,123
TRUE,0.75,-20,3,5,0,2,1.1339998245239258,12,64,1,0,60,1,4,2,-20,122
TRUE,0.5,-20,5,3,0,5,4.598698616027832,12,64,1,1,60,1,4,-2,-10,123
FALSE,0.5,32,4,4,0,4,1.3179998397827148,12,64,2,0,60,0,4,0,16,122
FALSE,0.5,32,4,4,0,6,1.6156004667282104,12,64,2,1,60,0,4,0,16,123
FALSE,0.5,32,4,4,0,2,2.3699991703033447,13,64,1,0,60,1,4,0,16,122
FALSE,0.5,32,4,4,0,4,4.048498153686523,13,64,1,1,60,1,4,0,16,123
FALSE,0.5,50,4,5,0,5,0.9020000696182252,13,64,2,0,60,0,5,1,25,122
FALSE,0.5,50,5,4,0,5,1.3502004146575928,13,64,2,1,60,0,5,-1,25,123
FALSE,0.5,32,4,4,0,4,2.435998916625977,14,64,1,0,60,1,4,0,16,122
FALSE,0.5,32,4,4,0,4,1.549600601196289,14,64,1,1,60,1,4,0,16,123
FALSE,0.5,50,4,5,0,5,1.151999831199646,14,64,2,0,60,0,5,1,25,122
FALSE,0.5,50,5,4,0,6,3.148699283599853,14,64,2,1,60,0,5,-1,25,123
TRUE,1,-20,4,5,0,4,2.0189995765686035,15,64,1,0,60,1,5,1,-20,122
TRUE,0,-20,5,4,0,4,1.7993006706237793,15,64,1,1,60,1,5,-1,0,123
FALSE,0.5,50,4,5,0,4,1.0180000066757202,15,64,2,0,60,0,5,1,25,122
FALSE,0.5,50,5,4,0,5,2.6319987773895264,15,64,2,1,60,0,5,-1,25,123
FALSE,0.5,32,4,4,0,4,1.0669996738433838,16,64,1,0,60,1,4,0,16,122
FALSE,0.5,32,4,4,0,4,2.015700578689575,16,64,1,1,60,1,4,0,24,123
TRUE,0.5,-20,5,5,0,4,0.9679998755455016,16,64,2,0,60,0,5,0,-10,122
TRUE,0.5,-20,5,5,0,6,1.766000747680664,16,64,2,1,60,0,5,0,-10,123
TRUE,0.5,-20,4,4,0,4,1.034999966621399,17,64,1,0,60,1,4,0,-10,122
TRUE,0.5,-20,4,4,0,4,1.315900444984436,17,64,1,1,60,1,4,0,-10,123
FALSE,0.5,50,4,5,0,4,0.8849999904632568,17,64,2,0,60,0,5,1,25,122
FALSE,0.5,50,5,4,0,5,1.9658008813858032,17,64,2,1,60,0,5,-1,25,123
FALSE,0.5,32,4,4,0,4,1.100999951,18,64,1,0,60,1,4,0,16,122
FALSE,0.5,32,4,4,0,4,1.6330008506774902,18,64,1,1,60,1,4,0,16,123
TRUE,0.25,-20,7,5,0,5,1.1340000629425049,18,64,2,0,60,0,6,-2,-10,122
TRUE,0.5,-20,5,7,0,5,1.698700189590454,18,64,2,1,60,0,6,2,-10,123
FALSE,0.5,32,4,4,0,4,1.0180000066757202,19,64,1,0,60,1,4,0,16,122
FALSE,0.5,32,4,4,0,4,1.3329001665115356,19,64,1,1,60,1,4,0,16,123
FALSE,0.5,50,5,5,0,5,1.1669999361038208,19,64,2,0,60,0,5,0,25,122
FALSE,0.5,50,5,5,0,5,2.231700182,19,64,2,1,60,0,5,0,25,123
FALSE,0.5,50,4,5,0,4,1.4339994192123413,20,64,1,0,60,1,5,1,25,122
FALSE,0.5,50,5,4,0,5,1.6506001949310305,20,64,1,1,60,1,5,-1,25,123
TRUE,0.75,-20,4,6,0,5,1.3839997053146362,20,64,2,0,60,0,5,2,-15,122
TRUE,0.5,-20,6,4,0,6,3.498398542404175,20,64,2,1,60,0,5,-2,-10,123
FALSE,0.5,32,4,4,0,4,0.8339999914169312,21,64,1,0,60,1,4,0,16,122
FALSE,0.5,32,4,4,0,5,3.2654991149902344,21,64,1,1,60,1,4,0,16,123
FALSE,0.5,50,4,5,0,5,0.9509999752044678,21,64,2,0,60,0,5,1,25,122
FALSE,0.5,50,5,4,0,5,1.8990002870559688,21,64,2,1,60,0,5,-1,25,123
FALSE,0.5,50,4,5,0,4,4.103998184204102,22,64,1,0,60,1,5,1,25,122
FALSE,0.5,50,5,4,0,6,2.216399669647217,22,64,1,1,60,1,5,-1,38,123
FALSE,0.5,32,4,4,0,4,1.735999345779419,22,64,2,0,60,0,4,0,16,122
FALSE,0.5,32,4,4,0,5,2.398500442504883,22,64,2,1,60,0,4,0,16,123
FALSE,0.5,50,5,4,0,4,1.0679998397827148,23,64,1,0,60,1,5,-1,25,122
FALSE,0.75,50,4,5,0,6,1.8327009677886963,23,64,1,1,60,1,5,1,38,123
FALSE,0.5,50,4,5,0,5,1.034000039100647,23,64,2,0,60,0,5,1,25,122
FALSE,0.5,50,5,4,0,5,1.865500330924988,23,64,2,1,60,0,5,-1,25,123
FALSE,0.5,50,4,5,0,5,0.9020000100135804,24,64,1,0,60,1,5,1,25,122
FALSE,0.75,50,5,4,0,5,1.5497004985809326,24,64,1,1,60,1,5,-1,38,123
TRUE,0.75,-20,4,5,0,5,1.5179998874664309,24,64,2,0,60,0,5,1,-15,122
TRUE,0.5,-20,5,4,0,6,2.532099485397339,24,64,2,1,60,0,5,-1,-10,123
TRUE,0.75,-20,4,5,0,5,1.068000078201294,25,64,1,0,60,1,5,1,-15,122
TRUE,0.5,-20,5,4,0,5,3.232298851013184,25,64,1,1,60,1,5,-1,-10,123
FALSE,0.5,32,4,4,0,4,0.9350000023841858,25,64,2,0,60,0,4,0,16,122
FALSE,0.5,32,4,4,0,6,1.2990000247955322,25,64,2,1,60,0,4,0,16,123
FALSE,0.5,32,4,4,0,4,1.5689996480941772,26,64,1,0,60,1,4,0,16,122
FALSE,0.5,32,4,4,0,5,1.6164004802703855,26,64,1,1,60,1,4,0,16,123
FALSE,0.5,50,4,5,0,4,1.0499999523162842,26,64,2,0,60,0,5,1,25,122
FALSE,0.75,50,5,4,0,6,2.948899269104004,26,64,2,1,60,0,5,-1,50,123
FALSE,0.5,32,4,4,0,4,1.1849998235702517,27,64,1,0,60,1,4,0,16,122
FALSE,0.5,32,4,4,0,5,1.6330000162124634,27,64,1,1,60,1,4,0,16,123
TRUE,0.25,-20,7,5,0,5,0.918000102,27,64,2,0,60,0,6,-2,-5,122
TRUE,0.75,-20,5,7,0,6,2.5826005935668945,27,64,2,1,60,0,6,2,-10,123
FALSE,0.5,50,4,5,0,4,3.253997802734375,28,64,1,0,60,1,5,1,25,122
FALSE,0.5,50,5,4,0,5,1.5667002201080322,28,64,1,1,60,1,5,-1,25,123
FALSE,0.5,50,5,5,0,4,1.3179998397827148,28,64,2,0,60,0,5,0,25,122
FALSE,0.5,50,5,5,0,5,2.2832999229431152,28,64,2,1,60,0,5,0,38,123
TRUE,0.5,-20,4,4,0,4,0.984000027,29,64,1,0,60,1,4,0,-10,122
TRUE,0.5,-20,4,4,0,5,1.9831002950668333,29,64,1,1,60,1,4,0,-10,123
FALSE,0.5,50,5,5,0,7,1.1849998235702517,29,64,2,0,60,0,5,0,25,122
FALSE,0.5,50,5,5,0,6,1.5661002397537231,29,64,2,1,60,0,5,0,38,123
FALSE,0.5,32,4,4,0,4,0.7499998807907104,30,64,1,0,60,1,4,0,16,122
FALSE,0.5,32,4,4,0,5,1.5968999862670898,30,64,1,1,60,1,4,0,16,123
TRUE,0.5,-20,5,5,0,6,1.0010000467300415,30,64,2,0,60,0,5,0,-10,122
TRUE,0.5,-20,5,5,0,6,2.198899984359741,30,64,2,1,60,0,5,0,-10,123
