,attack,selfBlame,jointMoney,partnerStep,playerStep,prediction,split_rt,step_rt,trial,room,block,playerID,confidence,predatorType,finalStep,player_partner_diff,subID
0,FALSE,0.25,50,5,4,6,1.5835994482040403,4.016598701477051,15,68,2,0,70,0,5,-1,128
0,FALSE,0.75,50,4,5,6,1.716700315475464,1.3004997968673706,15,68,2,1,70,0,5,1,129
0,TRUE,0.5,-20,5,5,5,1.3948999643325806,1.9991999864578247,16,68,1,0,70,1,5,0,128
0,TRUE,0.5,-20,5,5,6,1.4168004989624023,1.666599988937378,16,68,1,1,70,1,5,0,129
0,FALSE,0.5,50,6,4,5,0.9998998045921326,2.9330995082855225,16,68,2,0,70,0,5,-2,128
0,FALSE,0.75,50,4,6,7,0.934200108,2.066600799560547,16,68,2,1,70,0,5,2,129
0,TRUE,0.5,-20,4,4,5,1.332400084,5.582697868347168,17,68,1,0,70,1,4,0,128
0,TRUE,0.5,-20,4,4,3,1.0168999433517456,1.849600076675415,17,68,1,1,70,1,4,0,129
0,FALSE,0.5,32,3,5,5,2.0666000843048096,1.9329997301101685,17,68,2,0,70,0,4,2,128
0,FALSE,0.75,32,5,3,4,1.7328006029129028,0.8658999800682068,17,68,2,1,70,0,4,-2,129
0,TRUE,0.5,-20,4,5,5,1.4009997844696045,2.8657994270324707,18,68,1,0,70,1,5,1,128
0,TRUE,0,-20,5,4,6,3.999898910522461,1.2671003341674805,18,68,1,1,70,1,5,-1,129
0,FALSE,0.75,50,4,5,5,3.3839001655578613,2.550500154,18,68,2,0,70,0,5,1,128
0,FALSE,0.25,50,5,4,6,1.7830008268356323,1.1165000200271606,18,68,2,1,70,0,5,-1,129
0,FALSE,0.5,32,4,3,5,2.633400678634644,2.7175986766815186,19,68,1,0,70,1,4,-1,128
0,FALSE,1,32,3,4,3,3.3336987495422363,2.133600234985352,19,68,1,1,70,1,4,1,129
0,FALSE,0.5,32,4,4,5,1.799099087715149,2.8672006130218506,19,68,2,0,70,0,4,0,128
0,FALSE,0.75,32,4,4,5,2.183200597763061,1.5838005542755127,19,68,2,1,70,0,4,0,129
0,FALSE,0.5,50,5,4,5,1.3344000577926636,2.284099817276001,20,68,1,0,70,1,5,-1,128
0,FALSE,1,50,4,5,6,1.7500004768371582,1.933500051498413,20,68,1,1,70,1,5,1,129
0,TRUE,0.75,-20,4,5,5,1.633900165557861,1.9340003728866573,20,68,2,0,70,0,5,1,128
0,TRUE,0.5,-20,5,4,3,1.0666002035140991,1.1991000175476074,20,68,2,1,70,0,5,-1,129
0,FALSE,0.5,50,5,5,5,1.8170998096466064,2.9491004943847656,21,68,1,0,70,1,5,0,128
0,FALSE,0.5,50,5,5,4,2.199800491333008,1.316300392150879,21,68,1,1,70,1,5,0,129
0,FALSE,0.5,18,1,5,5,1.582499861717224,1.833800196647644,21,68,2,0,70,0,3,4,128
0,FALSE,0.75,18,5,1,6,1.5327003002166748,0.5337000489234924,21,68,2,1,70,0,3,-4,129
0,TRUE,0.5,-20,5,5,5,1.0489997863769531,2.400798797607422,22,68,1,0,70,1,5,0,128
0,TRUE,0.5,-20,5,5,6,0.8000001311302185,1.633100509643555,22,68,1,1,70,1,5,0,129
0,FALSE,0.5,32,5,3,5,0.7660999894142151,2.6653997898101807,22,68,2,0,70,0,4,-2,128
0,FALSE,1,32,3,5,7,1.0998002290725708,1.7668001651763916,22,68,2,1,70,0,4,2,129
0,TRUE,0.5,-20,5,7,5,2.5659995079040527,2.633200168609619,23,68,1,0,70,1,6,2,128
0,TRUE,0.25,-20,7,5,3,1.5999001264572144,1.3833000659942627,23,68,1,1,70,1,6,-2,129
0,TRUE,0.5,-20,6,4,5,1.7493997812271118,3.3154985904693604,23,68,2,0,70,0,5,-2,128
0,TRUE,0.5,-20,4,6,7,1.3827000856399536,2.032400131225586,23,68,2,1,70,0,5,2,129
0,FALSE,0.5,32,4,4,5,1.2518001794815063,2.634599208831787,24,68,1,0,70,1,4,0,128
0,FALSE,0.5,32,4,4,6,1.5164003372192385,1.4167001247406006,24,68,1,1,70,1,4,0,129
0,FALSE,0.75,50,4,5,5,2.015799760818481,1.5499999523162842,24,68,2,0,70,0,5,1,128
0,FALSE,0.5,50,5,4,7,1.8832004070281985,1.416700244,24,68,2,1,70,0,5,-1,129
0,TRUE,0.5,-20,5,5,4,2.234999418258667,3.247599840164185,25,68,1,0,70,1,5,0,128
0,TRUE,0.5,-20,5,5,6,1.4670006036758425,1.7829004526138306,25,68,1,1,70,1,5,0,129
0,FALSE,0.5,18,1,5,5,1.649999976158142,1.634100079536438,25,68,2,0,70,0,3,4,128
0,FALSE,0.75,18,5,1,3,2.1330008506774902,1.050200105,25,68,2,1,70,0,3,-4,129
0,FALSE,0.25,50,5,4,5,1.8174000978469849,2.700300455093384,26,68,1,0,70,1,5,-1,128
0,FALSE,1,50,4,5,4,2.9994988441467285,1.5,26,68,1,1,70,1,5,1,129
0,FALSE,0.5,32,3,5,5,1.3665999174118042,1.866399526596069,26,68,2,0,70,0,4,2,128
0,FALSE,0.75,32,5,3,4,1.8502005338668823,1.4662001132965088,26,68,2,1,70,0,4,-2,129
0,FALSE,0.75,50,4,5,5,1.2497000694274902,3.4499011039733887,27,68,1,0,70,1,5,1,128
0,FALSE,0.25,50,5,4,5,3.666499376296997,1.3326998949050903,27,68,1,1,70,1,5,-1,129
0,TRUE,0.75,-20,4,5,5,1.3165000677108765,2.899899721,27,68,2,0,70,0,5,1,128
0,TRUE,0.25,-20,5,4,6,1.9668004512786863,1.2334001064300537,27,68,2,1,70,0,5,-1,129
0,TRUE,0.75,-20,3,4,5,2.749800682067871,3.249999046325684,28,68,1,0,70,1,4,1,128
0,TRUE,0,-20,4,3,6,1.983200192451477,0.950300157,28,68,1,1,70,1,4,-1,129
0,FALSE,0.5,32,4,4,5,1.1175999641418457,1.9322997331619265,28,68,2,0,70,0,4,0,128
0,FALSE,0.75,32,4,4,6,1.6509002447128296,1.1328998804092407,28,68,2,1,70,0,4,0,129
0,FALSE,0.5,50,5,4,5,0.8173000812530518,1.348799705505371,29,68,1,0,70,1,5,-1,128
0,FALSE,1,50,4,5,7,0.916600227,1.6666005849838257,29,68,1,1,70,1,5,1,129
0,FALSE,0.5,18,3,3,5,0.7513998746871948,2.584299802780152,29,68,2,0,70,0,3,0,128
0,FALSE,0.5,18,3,3,7,1.666600465774536,2.284099578857422,29,68,2,1,70,0,3,0,129
0,FALSE,0.5,32,4,4,5,1.3498998880386353,1.8000001907348633,30,68,1,0,70,1,4,0,128
0,FALSE,0.5,32,4,4,4,2.1668002605438232,1.3998005390167236,30,68,1,1,70,1,4,0,129
0,TRUE,0.25,-20,5,4,5,1.4675997495651243,1.983499526977539,30,68,2,0,70,0,5,-1,128
0,TRUE,0.75,-20,4,5,6,2.683299779891968,1.5309001207351685,30,68,2,1,70,0,5,1,129
0,TRUE,0.5,-20,7,9,9,6.519694805145264,3.397102832794189,1,69,1,0,50,0,8,2,130
0,TRUE,0.25,-20,9,7,6,4.066198825836182,5.399697780609131,1,69,1,1,70,0,8,-2,131
0,TRUE,0.5,-20,2,7,7,3.0183019638061523,2.4986014366149902,1,69,2,0,50,1,5,5,130
0,TRUE,0,-20,7,2,6,0.4833000898361206,1.5667005777359009,1,69,2,1,70,1,5,-5,131
0,FALSE,-1,128,7,9,8,8,6.877789497375488,2,69,1,0,50,0,8,2,130
0,FALSE,0.25,128,9,7,6,3.849899530410767,3.317000150680542,2,69,1,1,70,0,8,-2,131
0,TRUE,0.5,-20,1,6,5,6.499191284179688,3.551100969314575,2,69,2,0,50,1,4,5,130
0,TRUE,0,-20,6,1,7,1.1333003044128418,1.1500002145767212,2,69,2,1,70,1,4,-5,131
0,FALSE,0.5,50,7,3,9,4.645998954772949,8,3,69,1,0,50,0,5,-4,130
0,FALSE,0.75,50,3,7,6,1.699500322341919,2.8658995628356934,3,69,1,1,70,0,5,4,131
0,FALSE,0.75,18,1,5,6,1.7476003170013428,1.8459004163742063,3,69,2,0,50,1,3,4,130
0,FALSE,1,18,5,1,6,0.7000000476837158,0.5664999485015869,3,69,2,1,70,1,3,-4,131
0,FALSE,0.5,98,7,7,6,6.9615912437438965,3.453402280807495,4,69,1,0,50,0,7,0,130
0,FALSE,0.5,98,7,7,7,3.0892996788024902,2.3331007957458496,4,69,1,1,70,0,7,0,131
0,FALSE,0.5,18,1,4,5,1.502000331878662,4.997298717498779,4,69,2,0,50,1,3,3,130
0,FALSE,0.75,18,4,1,5,1.6165000200271606,8,4,69,2,1,70,1,3,-3,131
0,FALSE,0.5,32,7,1,7,2.807300806045532,8,5,69,1,0,50,0,4,-6,130
0,FALSE,0.75,32,1,7,6,2.273499727249145,2.465501070022583,5,69,1,1,70,0,4,6,131
0,FALSE,0.5,18,1,4,5,1.3829001188278198,4.099201202392578,5,69,2,0,50,1,3,3,130
0,FALSE,0.75,18,4,1,6,1.834300756454468,1.2325005531311035,5,69,2,1,70,1,3,-3,131
0,FALSE,0.5,98,7,7,7,2.4141013622283936,3.8884010314941406,6,69,1,0,50,0,7,0,130
0,FALSE,0.5,98,7,7,6,1.0996001958847046,1.9833006858825684,6,69,1,1,70,0,7,0,131
0,FALSE,0.5,18,1,5,6,0.989800215,7.881982803344727,6,69,2,0,50,1,3,4,130
0,FALSE,0.75,18,5,1,6,1.183200120925903,1.1008000373840332,6,69,2,1,70,1,3,-4,131
0,FALSE,0.5,128,7,9,7,2.736500740051269,5.874294281005859,7,69,1,0,50,0,8,2,130
0,FALSE,0.75,128,9,7,4,1.2501002550125122,2.3164002895355225,7,69,1,1,70,0,8,-2,131
0,FALSE,0.5,18,1,4,6,1.2912001609802246,6.077995300292969,7,69,2,0,50,1,3,3,130
0,FALSE,0.75,18,4,1,6,0.7340999841690063,0.7323001027107239,7,69,2,1,70,1,3,-3,131
0,FALSE,0.5,98,7,7,8,1.8877997398376465,5.881195068359375,8,69,1,0,50,0,7,0,130
0,FALSE,0.5,98,7,7,6,0.9833002090454102,2.199500084,8,69,1,1,70,0,7,0,131
0,FALSE,0.75,8,1,3,5,1.6207002401351929,4.744100570678711,8,69,2,0,50,1,2,2,130
0,FALSE,0.5,8,3,1,6,0.7167000770568848,0.5667999982833862,8,69,2,1,70,1,2,-2,131
0,FALSE,0.5,98,7,6,8,1.859700918197632,6.934087276,9,69,1,0,50,0,7,-1,130
0,FALSE,0.75,98,6,7,6,1.0332002639770508,2.7672998905181885,9,69,1,1,70,0,7,1,131
0,FALSE,0.5,18,1,5,6,0.9542002081871032,0.9535003304481506,9,69,2,0,50,1,3,4,130
0,FALSE,0.75,18,5,1,5,0.7991002798080444,0.7001001834869385,9,69,2,1,70,1,3,-4,131
0,FALSE,0.5,98,7,7,7,1.2772002220153809,6.786591529846191,10,69,1,0,50,0,7,0,130
0,FALSE,0.5,98,7,7,7,1.6335008144378662,2.066500663757324,10,69,1,1,70,0,7,0,131
0,FALSE,0.5,18,1,5,3,1.2417006492614746,1.7263998985290527,10,69,2,0,50,1,3,4,130
0,FALSE,0.5,18,5,1,6,0.7828001379966736,0.7819000482559204,10,69,2,1,70,1,3,-4,131
0,FALSE,0.5,98,8,5,8,1.7048994302749634,3.600001335144043,11,69,1,0,50,0,7,-3,130
0,FALSE,0.25,98,5,8,7,0.7503001093864441,1.89940083,11,69,1,1,70,0,7,3,131
0,FALSE,0.5,32,1,6,5,0.6596000790596008,1.8738994598388672,11,69,2,0,50,1,4,5,130
0,FALSE,0,32,6,1,6,1.6835006475448608,0.6833000183105469,11,69,2,1,70,1,4,-5,131
0,TRUE,0.5,-20,8,8,7,4.169001102,4.667500972747803,12,69,1,0,50,0,8,0,130
0,TRUE,0.5,-20,8,8,7,1.2824004888534546,1.6332006454467771,12,69,1,1,70,0,8,0,131
0,FALSE,0.5,18,1,5,5,0.9263001084327698,2.737600326538086,12,69,2,0,50,1,3,4,130
0,FALSE,0.25,18,5,1,6,0.5834000110626221,0.6502000093460083,12,69,2,1,70,1,3,-4,131
0,TRUE,0.5,-20,7,8,7,3.958401679992676,5.761895656585693,13,69,1,0,50,0,8,1,130
0,TRUE,0,-20,8,7,6,2.8667008876800537,1.7989002466201782,13,69,1,1,70,0,8,-1,131
0,TRUE,0.25,-20,8,5,5,3.4319021701812744,3.699103116989136,13,69,2,0,50,1,7,-3,130
0,TRUE,0,-20,5,8,5,1.2157999277114868,8,13,69,2,1,70,1,7,3,131
0,FALSE,0.5,98,6,7,6,1.3893998861312866,2.1263999938964844,14,69,1,0,50,0,7,1,130
0,FALSE,0.25,98,7,6,7,1.4662998914718628,6.048997879,14,69,1,1,70,0,7,-1,131
0,TRUE,0.25,-20,8,5,5,4.779300212860107,5.271129608154297,14,69,2,0,50,1,7,-3,130
0,TRUE,0,-20,5,8,6,0.6992000937461853,8,14,69,2,1,70,1,7,3,131
0,FALSE,0.5,98,7,6,5,1.3961001634597778,8,15,69,1,0,50,0,7,-1,130
0,FALSE,0.5,98,6,7,6,0.9658001065254213,2.049100637435913,15,69,1,1,70,0,7,1,131
0,TRUE,0.5,-20,1,9,9,2.758101463317871,2.034799814224243,15,69,2,0,50,1,5,8,130
0,TRUE,0,-20,9,1,7,2.099400758743286,0.666100025,15,69,2,1,70,1,5,-8,131
0,FALSE,0.5,98,7,7,6,1.116200328,3.088601828,16,69,1,0,50,0,7,0,130
0,FALSE,0.5,98,7,7,7,0.633400023,1.451000094413757,16,69,1,1,70,0,7,0,131
0,TRUE,0.5,-20,5,9,9,3.4532041549682617,1.3901000022888184,16,69,2,0,50,1,7,4,130
0,TRUE,0,-20,9,5,6,0.7501000761985779,8,16,69,2,1,70,1,7,-4,131
0,TRUE,0.5,-20,7,9,8,2.400000095367432,1.810900092124939,17,69,1,0,50,0,8,2,130
0,TRUE,0,-20,9,7,6,1.000100016593933,1.9004005193710327,17,69,1,1,70,0,8,-2,131
0,TRUE,0.5,-20,5,9,9,5.200696945,1.887700080871582,17,69,2,0,50,1,7,4,130
0,TRUE,0,-20,9,5,5,0.8501001596450806,8,17,69,2,1,70,1,7,-4,131
0,FALSE,0.5,98,7,7,6,2.1334002017974854,4.751199722290039,18,69,1,0,50,0,7,0,130
0,FALSE,0.5,98,7,7,6,0.916700006,1.5834002494812012,18,69,1,1,70,0,7,0,131
0,FALSE,0.75,50,1,9,9,4.1411004066467285,1.1860002279281616,18,69,2,0,50,1,5,8,130
0,FALSE,0,50,9,1,7,1.8833006620407104,0.7326000928878784,18,69,2,1,70,1,5,-8,131
0,FALSE,0.5,98,6,8,7,2.3510003089904785,4.147802352905273,19,69,1,0,50,0,7,2,130
0,FALSE,0.75,98,8,6,6,1.4997001886367798,1.383500337600708,19,69,1,1,70,0,7,-2,131
0,FALSE,0.75,50,1,9,9,1.7192000150680542,1.4175992012023926,19,69,2,0,50,1,5,8,130
0,FALSE,0,50,9,1,7,1.2335004806518557,0.5335000157356262,19,69,2,1,70,1,5,-8,131
0,FALSE,0.5,98,5,9,8,2.1543991565704346,3.747900963,20,69,1,0,50,0,7,4,130
0,FALSE,1,98,9,5,7,1.7165002822875977,1.583700418,20,69,1,1,70,0,7,-4,131
0,FALSE,0.5,72,7,5,8,1.5575997829437256,3.5440008640289307,20,69,2,0,50,1,6,-2,130
0,FALSE,0,72,5,7,5,0.733199954,8,20,69,2,1,70,1,6,2,131
0,FALSE,0.5,98,6,7,8,2.098400831222534,2.301900625228882,21,69,1,0,50,0,7,1,130
0,FALSE,0.75,98,7,6,8,1.633000373840332,3.016900062561035,21,69,1,1,70,0,7,-1,131
0,TRUE,0.5,-20,1,6,5,2.737300634384156,3.677501201629639,21,69,2,0,50,1,4,5,130
0,TRUE,0,-20,6,1,6,1.6836003065109253,0.6820999979972839,21,69,2,1,70,1,4,-5,131
0,TRUE,0.5,-20,6,7,6,5.600695610046387,2.196202516555786,22,69,1,0,50,0,7,1,130
0,TRUE,0.25,-20,7,6,9,1.4492998123168943,2.0499014854431152,22,69,1,1,70,0,7,-1,131
0,TRUE,0.5,-20,1,8,9,2.2248013019561768,2.498601198196411,22,69,2,0,50,1,5,7,130
0,TRUE,0.25,-20,8,1,7,1.983200669288636,0.6996999979019165,22,69,2,1,70,1,5,-7,131
0,FALSE,0.5,98,5,8,6,1.7965004444122314,2.224900484085083,23,69,1,0,50,0,7,3,130
0,FALSE,0.75,98,8,5,6,1.4655001163482666,1.4495004415512085,23,69,1,1,70,0,7,-3,131
0,TRUE,0.5,-20,1,7,8,2.568700075149536,2.0771992206573486,23,69,2,0,50,1,4,6,130
0,TRUE,0,-20,7,1,4,0.7498001456260681,0.5834000110626221,23,69,2,1,70,1,4,-6,131
0,TRUE,0.5,-20,6,7,7,4.0778021812438965,5.7759928703308105,24,69,1,0,50,0,7,1,130
0,TRUE,0.25,-20,7,6,7,1.633600115776062,3.650099039077759,24,69,1,1,70,0,7,-1,131
0,TRUE,0.5,-20,7,7,6,3.810803413391113,1.347800374031067,24,69,2,0,50,1,7,0,130
0,TRUE,0,-20,7,7,6,1.166800022125244,8,24,69,2,1,70,1,7,0,131
0,TRUE,0.5,-20,6,9,6,8,2.498500108718872,25,69,1,0,50,0,8,3,130
0,TRUE,0.25,-20,9,6,6,1.1833999156951904,1.615600586,25,69,1,1,70,0,8,-3,131
0,TRUE,0.5,-20,1,7,8,2.175999641418457,4.947899818,25,69,2,0,50,1,4,6,130
0,TRUE,0.25,-20,7,1,6,0.5164999961853027,0.6000999808311462,25,69,2,1,70,1,4,-6,131
0,FALSE,0.5,98,6,8,7,1.5580997467041016,3.151301145553589,26,69,1,0,50,0,7,2,130
0,FALSE,0.75,98,8,6,9,2.1832003593444824,2.216900587081909,26,69,1,1,70,0,7,-2,131
0,TRUE,0.5,-20,4,9,9,2.245401382446289,1.9510008096694944,26,69,2,0,50,1,7,5,130
0,TRUE,0,-20,9,4,4,0.6511000394821167,8,26,69,2,1,70,1,7,-5,131
0,FALSE,0.5,98,6,7,7,2.407500743865967,4.506199359893799,27,69,1,0,50,0,7,1,130
0,FALSE,0.75,98,7,6,6,0.5834000706672668,1.8336000442504885,27,69,1,1,70,0,7,-1,131
0,TRUE,0.5,-20,1,9,9,2.000199556350708,1.4810999631881714,27,69,2,0,50,1,5,8,130
0,TRUE,0,-20,9,1,4,0.8662000298500061,5.133497714996338,27,69,2,1,70,1,5,-8,131
0,TRUE,0.5,-20,6,8,7,3.347001791000366,7.699094295501709,28,69,1,0,50,0,7,2,130
0,TRUE,0.25,-20,8,6,7,1.333700180053711,1.6000006198883057,28,69,1,1,70,0,7,-2,131
0,TRUE,0.5,-20,7,9,9,3.123600959777832,1.368099808692932,28,69,2,0,50,1,8,2,130
0,TRUE,0,-20,9,7,4,0.033500001,8,28,69,2,1,70,1,8,-2,131
0,TRUE,0.5,-20,6,9,9,7.572385311126709,1.6283001899719238,29,69,1,0,50,0,8,3,130
0,TRUE,0,-20,9,6,6,0.9500001668930054,1.682700514793396,29,69,1,1,70,0,8,-3,131
0,FALSE,0.75,98,4,9,9,1.3542996644973757,2.2524001598358154,29,69,2,0,50,1,7,5,130
0,FALSE,0,98,9,4,5,1.2490001916885376,8,29,69,2,1,70,1,7,-5,131
0,FALSE,0.5,98,5,9,9,1.656200647354126,1.6425997018814087,30,69,1,0,50,0,7,4,130
0,FALSE,1,98,9,5,8,3.183600425720215,1.4840004444122314,30,69,1,1,70,0,7,-4,131
0,FALSE,0.75,50,1,9,9,2.322700023651123,2.203500509262085,30,69,2,0,50,1,5,8,130
0,FALSE,0.25,50,9,1,3,1.1657001972198486,0.6668000817298889,30,69,2,1,70,1,5,-8,131
0,FALSE,0.5,18,3,3,3,4.883097171783447,4.233497142791748,1,70,1,0,80,1,3,0,132
0,FALSE,0.5,18,3,3,4,4.682796478271484,4.282897949,1,70,1,1,70,1,3,0,133
0,FALSE,0.75,72,5,6,5,2.1662001609802246,3.016299247741699,1,70,2,0,80,0,6,1,132
0,FALSE,1,72,6,5,5,1.4331005811691284,2.9997003078460693,1,70,2,1,70,0,6,-1,133
0,FALSE,0.5,32,4,3,4,2.916599512,1.916400671005249,2,70,1,0,80,1,4,-1,132
0,FALSE,0.5,32,3,4,4,4.382899284362793,2.433300256729126,2,70,1,1,70,1,4,1,133
0,TRUE,0.5,-20,5,7,6,1.3501003980636597,2.9329988956451416,2,70,2,0,80,0,6,2,132
0,TRUE,0,-20,7,5,5,1.816101074,1.816300392150879,2,70,2,1,70,0,6,-2,133
0,FALSE,0.5,18,3,3,4,2.649899959564209,2.933199882507324,3,70,1,0,80,1,3,0,132
0,FALSE,1,18,3,3,3,2.8662004470825195,4.032797336578369,3,70,1,1,70,1,3,0,133
0,TRUE,0.75,-20,5,6,6,4.93329668,2.133300781,3,70,2,0,80,0,6,1,132
0,TRUE,0,-20,6,5,5,2.166200876235962,1.6163004636764526,3,70,2,1,70,0,6,-1,133
0,TRUE,0.5,-20,3,3,4,3.2835006713867188,1.7163009643554688,4,70,1,0,80,1,3,0,132
0,TRUE,0.5,-20,3,3,3,8,2.1997997760772705,4,70,1,1,70,1,3,0,133
0,FALSE,0.75,72,5,6,6,3.2664999961853027,1.8000009059906006,4,70,2,0,80,0,6,1,132
0,FALSE,1,72,6,5,5,1.966401100158692,1.9996004104614256,4,70,2,1,70,0,6,-1,133
0,FALSE,0.5,18,3,3,3,2.099800109863281,1.5000005960464478,5,70,1,0,80,1,3,0,132
0,FALSE,1,18,3,3,3,5.432296276092529,1.3664004802703855,5,70,1,1,70,1,3,0,133
0,FALSE,0.75,72,5,6,6,2.033000469207764,1.9167007207870483,5,70,2,0,80,0,6,1,132
0,FALSE,1,72,6,5,5,2.016500949859619,2.3660006523132324,5,70,2,1,70,0,6,-1,133
0,FALSE,0.5,18,3,3,4,1.2998000383377075,1.5496002435684204,6,70,1,0,80,1,3,0,132
0,FALSE,1,18,3,3,3,4.865997314453125,1.2664004564285278,6,70,1,1,70,1,3,0,133
0,FALSE,0.75,72,5,6,5,1.283300518989563,2.2330002784729004,6,70,2,0,80,0,6,1,132
0,FALSE,1,72,6,5,6,2.5825002193450928,2.433100461959839,6,70,2,1,70,0,6,-1,133
0,FALSE,0.5,18,3,3,4,2.6670992374420166,1.517200231552124,7,70,1,0,80,1,3,0,132
0,FALSE,1,18,3,3,3,3.0495004653930664,0.983500063,7,70,1,1,70,1,3,0,133
0,FALSE,0.5,72,6,6,5,2.9832005500793457,2.0831007957458496,7,70,2,0,80,0,6,0,132
0,FALSE,1,72,6,6,6,1.982801318,3.6663002967834473,7,70,2,1,70,0,6,0,133
0,TRUE,0.5,-20,3,3,3,2.099800109863281,1.3168004751205444,8,70,1,0,80,1,3,0,132
0,TRUE,0.5,-20,3,3,3,3.432800054550171,0.8669001460075378,8,70,1,1,70,1,3,0,133
0,FALSE,0.5,72,6,6,6,1.4665004014968872,1.633500337600708,8,70,2,0,80,0,6,0,132
0,FALSE,1,72,6,6,6,1.5498003959655762,2.366400718688965,8,70,2,1,70,0,6,0,133
0,FALSE,0.5,18,3,3,4,1.516700029373169,1.516400694847107,9,70,1,0,80,1,3,0,132
0,FALSE,0.5,18,3,3,3,2.432800769805908,1.1666001081466677,9,70,1,1,70,1,3,0,133
0,TRUE,0.5,-20,6,6,6,2.266300678253174,1.816500306129456,9,70,2,0,80,0,6,0,132
0,TRUE,0.5,-20,6,6,6,2.400000095367432,2.5164008140563965,9,70,2,1,70,0,6,0,133
0,FALSE,0.5,18,3,3,4,1.2502001523971558,1.1664998531341553,10,70,1,0,80,1,3,0,132
0,FALSE,0.5,18,3,3,3,3.5327980518341064,0.9832999110221864,10,70,1,1,70,1,3,0,133
0,FALSE,0.5,72,6,6,6,1.649600386619568,1.583400011062622,10,70,2,0,80,0,6,0,132
0,FALSE,1,72,6,6,6,1.4662002325057983,2.4833006858825684,10,70,2,1,70,0,6,0,133
0,FALSE,0.5,18,3,3,3,1.2495001554489136,1.3831002712249756,11,70,1,0,80,1,3,0,132
0,FALSE,0.5,18,3,3,3,1.5498002767562866,0.8166000843048096,11,70,1,1,70,1,3,0,133
0,FALSE,0.5,72,6,6,6,1.382900595664978,1.6000006198883057,11,70,2,0,80,0,6,0,132
0,FALSE,1,72,6,6,6,1.499800205230713,1.866500735282898,11,70,2,1,70,0,6,0,133
0,FALSE,0.75,32,3,5,3,4.033398628234863,4.0998969078063965,12,70,1,0,80,1,4,2,132
0,FALSE,0.5,32,5,3,3,2.849900245666504,0.966500163,12,70,1,1,70,1,4,-2,133
0,TRUE,0.5,-20,6,6,6,1.3166002035140991,1.9335004091262813,12,70,2,0,80,0,6,0,132
0,TRUE,0.25,-20,6,6,6,1.649900197982788,2.9492993354797363,12,70,2,1,70,0,6,0,133
0,TRUE,0.5,-20,3,3,3,1.8329999446868896,1.3836002349853516,13,70,1,0,80,1,3,0,132
0,TRUE,0.5,-20,3,3,3,3.232898235321045,2.466400146484375,13,70,1,1,70,1,3,0,133
0,FALSE,0.5,72,6,6,6,1.550100803375244,1.383500337600708,13,70,2,0,80,0,6,0,132
0,FALSE,1,72,6,6,6,1.4499003887176514,3.116398811340332,13,70,2,1,70,0,6,0,133
0,FALSE,0.5,18,3,3,3,0.9836000800132751,2.9998996257781982,14,70,1,0,80,1,3,0,132
0,FALSE,0.5,18,3,3,3,1.7497004270553589,1.083299994468689,14,70,1,1,70,1,3,0,133
0,FALSE,0.5,72,6,6,6,0.9333000779151917,1.3668006658554075,14,70,2,0,80,0,6,0,132
0,FALSE,1,72,6,6,6,1.466400384902954,2.0498008728027344,14,70,2,1,70,0,6,0,133
0,FALSE,0.5,18,3,3,3,1.8671008348464968,1.5166006088256836,15,70,1,0,80,1,3,0,132
0,FALSE,0.5,18,3,3,3,2.1329002380371094,0.7499001026153564,15,70,1,1,70,1,3,0,133
0,FALSE,0.5,72,6,6,6,1.0671000480651855,1.3334003686904907,15,70,2,0,80,0,6,0,132
0,FALSE,1,72,6,6,6,1.816300749778748,2.399400234222412,15,70,2,1,70,0,6,0,133
0,FALSE,1,50,3,6,3,3.150399684906006,3.617198229,16,70,1,0,80,1,5,3,132
0,FALSE,1,50,6,3,3,1.6328003406524658,1.0998997688293457,16,70,1,1,70,1,5,-3,133
0,FALSE,0.5,72,6,6,6,1.2167999744415283,1.549800157546997,16,70,2,0,80,0,6,0,132
0,FALSE,1,72,6,6,6,1.5835009813308716,1.6831008195877075,16,70,2,1,70,0,6,0,133
0,FALSE,0.5,18,3,3,3,1.766600489616394,1.5001001358032229,17,70,1,0,80,1,3,0,132
0,FALSE,1,18,3,3,3,1.4828004837036133,1.4332003593444824,17,70,1,1,70,1,3,0,133
0,FALSE,0.5,72,6,6,6,1.1994001865386963,1.483100652694702,17,70,2,0,80,0,6,0,132
0,FALSE,0.5,72,6,6,6,1.3666002750396729,2.132601022720337,17,70,2,1,70,0,6,0,133
0,FALSE,0.5,18,3,3,3,1.999500632286072,1.6498006582260132,18,70,1,0,80,1,3,0,132
0,FALSE,1,18,3,3,3,0.9332001209259032,0.800300121,18,70,1,1,70,1,3,0,133
0,FALSE,0.5,72,6,6,6,1.4833004474639893,1.5670005083084106,18,70,2,0,80,0,6,0,132
0,FALSE,0.5,72,6,6,6,1.166400433,2.3997995853424072,18,70,2,1,70,0,6,0,133
0,FALSE,1,72,3,8,3,4.349997043609619,3.532999992370605,19,70,1,0,80,1,6,5,132
0,FALSE,1,72,8,3,3,3.2828989028930664,1.632900357246399,19,70,1,1,70,1,6,-5,133
0,FALSE,0.5,72,6,6,6,2.3496999740600586,2.2666003704071045,19,70,2,0,80,0,6,0,132
0,FALSE,0.5,72,6,6,6,1.8500008583068848,2.199700355529785,19,70,2,1,70,0,6,0,133
0,FALSE,0.5,18,3,3,3,1.6501007080078125,1.2333002090454102,20,70,1,0,80,1,3,0,132
