,attack,attackProb,attackRange,choice,currProb,predatorType,reward,round,rt,totMoney,trial,subID
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,60,3.822298765182495,527,60,257
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,61,2.970599651,517,61,257
0,TRUE,2.5999999046325684,7,5,0.2339999973773956,0,-10,62,7.836199760437012,507,62,257
0,TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,63,2.704299211502075,497,63,257
0,FALSE,4.800000190734863,7,2,0,1,4,64,1.9385000467300413,501,64,257
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,65,3.238499164581299,526,65,257
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,66,3.222600221633911,551,66,257
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,67,3.4892995357513428,587,67,257
0,TRUE,2.5999999046325684,7,6,0.3184999823570251,0,-10,68,5.021098613739014,577,68,257
0,FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,69,3.6876003742218018,593,69,257
0,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,7,7.890094757080078,46,7,257
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,70,3.438298463821411,618,70,257
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,71,3.568800926208496,654,71,257
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,72,4.021499633789063,670,72,257
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,73,4.421300411224365,706,73,257
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,74,2.539200544,696,74,257
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,75,3.1722986698150635,732,75,257
0,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,76,3.3885998725891118,722,76,257
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,77,2.9353997707366943,712,77,257
0,TRUE,2.5999999046325684,7,6,0.3184999823570251,0,-10,78,3.2043986320495605,702,78,257
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,79,3.504798889160156,727,79,257
0,TRUE,2.5999999046325684,7,4,0.1624999940395355,0,-10,8,4.588400363922119,36,8,257
0,TRUE,4.800000190734863,7,3,0.1920000165700912,1,-10,80,4.369800090789795,717,80,257
0,TRUE,2.5999999046325684,7,6,0.3184999823570251,0,-10,81,4.820397377,707,81,257
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,82,2.3206000328063965,723,82,257
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,83,2.752500295639038,739,83,257
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,84,10.28130054473877,775,84,257
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,85,3.669399738311768,791,85,257
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,86,4.569399833679199,816,86,257
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,87,3.3849997520446777,806,87,257
0,TRUE,2.5999999046325684,7,7,0.4160000085830688,0,-10,88,2.8859992027282715,796,88,257
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,89,2.789199113845825,812,89,257
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,9,6.273499965667725,52,9,257
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,90,3.635799407958984,802,90,257
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,91,2.2893002033233643,818,91,257
0,TRUE,2.5999999046325684,7,7,0.4160000085830688,0,-10,92,4.455899715423584,808,92,257
0,TRUE,4.800000190734863,7,6,0.5879999995231628,1,-10,93,4.471700668334961,798,93,257
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,94,3.4723005294799805,834,94,257
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,95,2.0525999069213867,843,95,257
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,96,5.587797164916992,868,96,257
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,97,5.203598976135254,904,97,257
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,98,1.8558002710342407,913,98,257
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,99,3.020199775695801,929,99,257
0,FALSE,2.5999999046325684,7,1,0,0,1,1,2.9842984676361084,1,1,172
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,10,1.603100061416626,168,10,172
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,100,1.0195000171661377,1446,100,172
0,TRUE,4.800000190734863,7,7,0.768000066,1,-10,101,1.1694002151489258,1436,101,172
0,TRUE,4.800000190734863,7,7,0.768000066,1,-10,102,1.1699997186660769,1426,102,172
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,103,1.036500096321106,1462,103,172
0,FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,104,0.8702000379562378,1478,104,172
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,105,1.287000060081482,1542,105,172
0,TRUE,4.800000190734863,7,8,0.9719999432563782,1,-10,106,1.4036002159118652,1532,106,172
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,107,0.9500001072883606,1568,107,172
0,FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,108,0.9888001680374146,1584,108,172
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,109,1.1850998401641846,1609,109,172
0,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,11,6.703399181365967,158,11,172
0,TRUE,4.800000190734863,7,7,0.768000066,1,-10,110,1.1524999141693115,1599,110,172
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,111,1.6536999940872192,1648,111,172
0,FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,112,0.7365001440048218,1664,112,172
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,113,1.0877002477645874,1700,113,172
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,114,1.471199870109558,1690,114,172
0,TRUE,4.800000190734863,7,6,0.5879999995231628,1,-10,115,1.152000069618225,1680,115,172
0,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,116,0.786300004,1670,116,172
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,117,0.5044000148773193,1679,117,172
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,118,1.1870999336242676,1715,118,172
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,119,1.6347004175186155,1779,119,172
0,TRUE,4.800000190734863,7,7,0.768000066,1,-10,12,1.5696996450424194,148,12,172
0,FALSE,4.800000190734863,7,7,0.768000066,1,49,120,1.3036000728607178,1828,120,172
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,13,1.8017001152038572,184,13,172
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,14,2.1030006408691406,233,14,172
0,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,15,2.6200993061065674,314,15,172
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,16,3.6535990238189697,350,16,172
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,17,1.5524001121520996,399,17,172
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,18,1.3690998554229736,448,18,172
0,FALSE,4.800000190734863,7,7,0.768000066,1,49,19,1.6528003215789795,497,19,172
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,2,12.41660976409912,37,2,172
0,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,20,1.70389986,487,20,172
0,TRUE,4.800000190734863,7,6,0.5879999995231628,1,-10,21,1.7684000730514526,477,21,172
0,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,22,2.3505001068115234,467,22,172
0,FALSE,4.800000190734863,7,1,0,1,1,23,1.0527000427246094,468,23,172
0,FALSE,4.800000190734863,7,6,0.5879999995231628,1,36,24,1.76900053,504,24,172
0,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,25,2.0201995372772217,494,25,172
0,TRUE,4.800000190734863,7,7,0.768000066,1,-10,26,1.6535004377365112,484,26,172
0,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,27,1.6689002513885498,474,27,172
0,TRUE,2.5999999046325684,7,6,0.3184999823570251,0,-10,28,1.486800193786621,464,28,172
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,29,3.0205986499786377,480,29,172
0,FALSE,4.800000190734863,7,7,0.768000066,1,49,3,6.035296440124512,86,3,172
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,30,1.2047001123428345,516,30,172
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,31,1.602000356,580,31,172
0,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,32,1.8533004522323608,570,32,172
0,TRUE,4.800000190734863,7,7,0.768000066,1,-10,33,1.4027999639511108,560,33,172
0,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,34,2.502200126647949,569,34,172
0,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,35,2.586800336837769,559,35,172
0,TRUE,4.800000190734863,7,8,0.9719999432563782,1,-10,36,1.3997002840042114,549,36,172
0,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,37,1.653700351715088,539,37,172
0,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,38,3.2370996475219727,529,38,172
0,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,39,2.102300167,519,39,172
0,FALSE,4.800000190734863,7,1,0,1,1,4,1.0866001844406128,87,4,172
0,FALSE,2.5999999046325684,7,2,0,0,4,40,0.5367000102996826,523,40,172
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,41,0.6689000725746155,539,41,172
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,42,0.5521999001502991,548,42,172
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,43,0.7731000185012817,538,43,172
0,FALSE,2.5999999046325684,7,1,0,0,1,44,2.5541000366210938,539,44,172
0,FALSE,4.800000190734863,7,1,0,1,1,45,0.670699954,540,45,172
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,46,1.3204998970031738,589,46,172
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,47,1.120100021362305,638,47,172
0,FALSE,4.800000190734863,7,6,0.5879999995231628,1,36,48,1.4527997970581057,674,48,172
0,FALSE,2.5999999046325684,7,9,0.6499999761581421,0,81,49,3.952699899673462,755,49,172
0,FALSE,2.5999999046325684,7,2,0,0,4,5,1.0718002319335938,91,5,172
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,50,1.0535002946853638,771,50,172
0,FALSE,4.800000190734863,7,6,0.5879999995231628,1,36,51,1.119499921798706,807,51,172
0,FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,52,0.8686999082565308,823,52,172
0,FALSE,4.800000190734863,7,6,0.5879999995231628,1,36,53,1.1037999391555786,859,53,172
0,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,54,1.835100769996643,849,54,172
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,55,0.5210000276565552,858,55,172
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,56,0.8217000365257263,883,56,172
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,57,2.354500532150269,932,57,172
0,TRUE,2.5999999046325684,7,7,0.4160000085830688,0,-10,58,2.753599166870117,922,58,172
0,FALSE,2.5999999046325684,7,3,0.1040000021457672,0,9,59,0.7023999691009521,931,59,172
0,TRUE,4.800000190734863,7,7,0.768000066,1,-10,6,2.686599969863892,81,6,172
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,60,1.3864002227783203,956,60,172
0,TRUE,4.800000190734863,7,7,0.768000066,1,-10,61,1.402900218963623,946,61,172
0,FALSE,2.5999999046325684,7,1,0,0,1,62,0.5888000130653381,947,62,172
0,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,63,2.753200054168701,937,63,172
0,TRUE,4.800000190734863,7,7,0.768000066,1,-10,64,1.2527997493743896,927,64,172
0,FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,65,0.7356998920440674,943,65,172
0,FALSE,4.800000190734863,7,6,0.5879999995231628,1,36,66,1.2362003326416016,979,66,172
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,67,1.6348000764846802,1028,67,172
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,68,3.086599349975586,1092,68,172
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,69,1.0189998149871826,1128,69,172
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,7,3.002898693084717,117,7,172
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,70,1.4366000890731812,1177,70,172
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,71,2.8536994457244877,1241,71,172
0,FALSE,4.800000190734863,7,7,0.768000066,1,49,72,2.450099945,1290,72,172
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,73,1.3364001512527466,1339,73,172
0,TRUE,4.800000190734863,7,7,0.768000066,1,-10,74,1.5870003700256348,1329,74,172
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,75,1.1182003021240234,1354,75,172
0,TRUE,4.800000190734863,7,7,0.768000066,1,-10,76,1.4870003461837769,1344,76,172
0,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,77,2.270199775695801,1334,77,172
0,FALSE,2.5999999046325684,7,2,0,0,4,78,0.6200000643730164,1338,78,172
0,TRUE,2.5999999046325684,7,5,0.2339999973773956,0,-10,79,0.7523000836372375,1328,79,172
0,FALSE,2.5999999046325684,7,6,0.3184999823570251,0,36,8,2.186300516,153,8,172
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,80,1.136000633239746,1318,80,172
0,FALSE,2.5999999046325684,7,1,0,0,1,81,0.5533999800682068,1319,81,172
0,TRUE,4.800000190734863,7,7,0.768000066,1,-10,82,1.170600175857544,1309,82,172
0,FALSE,4.800000190734863,7,2,0,1,4,83,1.5352002382278442,1313,83,172
0,TRUE,2.5999999046325684,7,4,0.1624999940395355,0,-10,84,0.8034999370574951,1303,84,172
0,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,85,1.6030999422073364,1293,85,172
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,86,0.7869001626968384,1318,86,172
0,TRUE,4.800000190734863,7,7,0.768000066,1,-10,87,1.2038002014160156,1308,87,172
0,FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,88,0.8204998970031738,1324,88,172
0,TRUE,4.800000190734863,7,6,0.5879999995231628,1,-10,89,0.9017999172210692,1314,89,172
0,TRUE,4.800000190734863,7,6,0.5879999995231628,1,-10,9,2.7883992195129395,143,9,172
0,FALSE,4.800000190734863,7,3,0.1920000165700912,1,9,90,0.8200000524520874,1323,90,172
0,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,91,2.836800098419189,1313,91,172
0,FALSE,2.5999999046325684,7,5,0.2339999973773956,0,25,92,0.8867000937461853,1338,92,172
0,FALSE,4.800000190734863,7,6,0.5879999995231628,1,36,93,1.1537002325057983,1374,93,172
0,TRUE,2.5999999046325684,7,7,0.4160000085830688,0,-10,94,1.3034000396728516,1364,94,172
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,95,0.8857999444007874,1389,95,172
0,FALSE,2.5999999046325684,7,4,0.1624999940395355,0,16,96,0.7201000452041626,1405,96,172
0,FALSE,2.5999999046325684,7,1,0,0,1,97,0.5361000299453735,1406,97,172
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,98,0.8197999000549316,1431,98,172
0,TRUE,4.800000190734863,7,7,0.768000066,1,-10,99,1.2688002586364746,1421,99,172
0,TRUE,2.5999999046325684,7,9,0.6499999761581421,0,-10,1,22.769006729125977,-10,1,210
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,10,3.089999198913574,122,10,210
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,100,2.4536004066467285,1703,100,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,101,2.1358006,1719,101,210
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,102,2.0204005241394043,1709,102,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,103,2.4696998596191406,1773,103,210
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,104,4.486795425415039,1763,104,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,105,2.270199775695801,1827,105,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,106,2.6712002754211426,1843,106,210
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,107,2.870799779891968,1833,107,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,108,2.387399911880493,1897,108,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,109,2.270601272583008,1913,109,210
0,TRUE,4.800000190734863,7,7,0.768000066,1,-10,11,2.493699789047241,112,11,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,110,2.053800582885742,1929,110,210
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,111,2.632999420166016,1978,111,210
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,112,3.486899375915528,1968,112,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,113,2.137000799179077,2032,113,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,114,2.5369012355804443,2096,114,210
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,115,1.887600660324097,2086,115,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,116,1.920600414276123,2102,116,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,117,2.804699420928955,2118,117,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,118,2.736699581,2182,118,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,119,2.5030999183654785,2246,119,210
0,FALSE,4.800000190734863,7,6,0.5879999995231628,1,36,12,3.302599668502808,148,12,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,120,2.053100347518921,2262,120,210
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,13,5.152397632598877,138,13,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,14,2.739199638366699,202,14,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,15,3.551999568939209,266,15,210
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,16,2.934299707,256,16,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,17,3.0737996101379395,320,17,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,18,3.703498601913452,384,18,210
0,TRUE,4.800000190734863,7,6,0.5879999995231628,1,-10,19,4.269097805023193,374,19,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,2,12.60805320739746,54,2,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,20,2.585798978805542,438,20,210
0,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,21,3.5032992362976074,428,21,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,22,3.0209977626800537,492,22,210
0,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,23,3.5701992511749268,482,23,210
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,24,2.4190001487731934,472,24,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,25,2.513900042,488,25,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,26,3.503598690032959,504,26,210
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,27,3.219799518585205,494,27,210
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,28,2.453300238,484,28,210
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,29,3.321899414,509,29,210
0,TRUE,4.800000190734863,7,9,1.2000000476837158,1,-10,3,5.171294212341309,44,3,210
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,30,2.503999710083008,499,30,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,31,2.737299680709839,563,31,210
0,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,32,4.035396099090576,553,32,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,33,2.0367002487182617,569,33,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,34,2.6185996532440186,633,34,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,35,2.2870001792907715,649,35,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,36,2.287200689315796,665,36,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,37,2.5369997024536133,729,37,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,38,2.371000051498413,745,38,210
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,39,2.468799114227295,735,39,210
0,TRUE,4.800000190734863,7,8,0.9719999432563782,1,-10,4,3.550199031829834,34,4,210
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,40,2.4403998851776123,725,40,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,41,2.6548008918762207,741,41,210
0,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,42,2.545299768447876,731,42,210
0,FALSE,4.800000190734863,7,5,0.4320000410079956,1,25,43,2.4367003440856934,756,43,210
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,44,2.6765999794006348,746,44,210
0,TRUE,4.800000190734863,7,5,0.4320000410079956,1,-10,45,2.2370996475219727,736,45,210
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,46,6.684193611,726,46,210
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,47,3.985199213027954,775,47,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,48,2.1160998344421387,791,48,210
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,49,2.1522998809814453,840,49,210
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,5,3.971998929977417,24,5,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,50,2.7181990146636963,856,50,210
0,TRUE,4.800000190734863,7,7,0.768000066,1,-10,51,1.989200234413147,846,51,210
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,52,2.5300002098083496,895,52,210
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,53,2.521699905395508,885,53,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,54,2.2687008380889893,901,54,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,55,2.0694000720977783,917,55,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,56,3.4049999713897705,933,56,210
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,57,2.4810001850128174,923,57,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,58,2.686000347137451,987,58,210
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,59,3.986497640609741,977,59,210
0,TRUE,4.800000190734863,7,8,0.9719999432563782,1,-10,6,2.998498678207397,14,6,210
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,60,5.652594089508057,967,60,210
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,61,4.787496089935303,957,61,210
0,TRUE,2.5999999046325684,7,7,0.4160000085830688,0,-10,62,2.500399351119995,947,62,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,63,1.8877006769180296,963,63,210
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,64,4.437097549438477,953,64,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,65,2.266199350357056,1017,65,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,66,2.003401517868042,1033,66,210
0,TRUE,2.5999999046325684,7,7,0.4160000085830688,0,-10,67,3.1196000576019287,1023,67,210
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,68,2.6368002891540527,1013,68,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,69,3.021299123764038,1077,69,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,7,4.040098190307617,78,7,210
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,70,2.4521000385284424,1126,70,210
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,71,2.5022997856140137,1175,71,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,72,1.9265007972717283,1191,72,210
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,73,2.3864998817443848,1181,73,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,74,2.036701202392578,1197,74,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,75,2.503700256347656,1261,75,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,76,2.069500684738159,1277,76,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,77,2.354100227355957,1293,77,210
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,78,2.887899160385132,1283,78,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,79,2.586099863052368,1347,79,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,8,5.254096984863281,142,8,210
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,80,2.517700433731079,1337,80,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,81,2.3200995922088623,1401,81,210
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,82,2.8717994689941406,1391,82,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,83,3.217900276184082,1407,83,210
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,84,4.237296104431152,1456,84,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,85,1.703400492668152,1472,85,210
0,FALSE,2.5999999046325684,7,8,0.5264999270439148,0,64,86,2.752800226211548,1536,86,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,87,2.004200935363769,1552,87,210
0,TRUE,2.5999999046325684,7,8,0.5264999270439148,0,-10,88,2.36989975,1542,88,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,89,2.2875008583068848,1558,89,210
0,TRUE,4.800000190734863,7,8,0.9719999432563782,1,-10,9,6.325295448303223,132,9,210
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,90,2.219400644302368,1548,90,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,91,2.169100522994995,1564,91,210
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,92,2.503300428390503,1613,92,210
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,93,1.8195006847381592,1603,93,210
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,94,2.621199607849121,1652,94,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,95,1.970800757408142,1668,95,210
0,TRUE,2.5999999046325684,7,7,0.4160000085830688,0,-10,96,3.5358991622924805,1658,96,210
0,FALSE,2.5999999046325684,7,7,0.4160000085830688,0,49,97,2.853998899459839,1707,97,210
0,TRUE,4.800000190734863,7,4,0.3000000119209289,1,-10,98,1.936201214790344,1697,98,210
0,FALSE,4.800000190734863,7,4,0.3000000119209289,1,16,99,2.620399475097656,1713,99,210
0,FALSE,4.800000190734863,7,2,0,1,4,1,1.5128992795944214,4,1,196
